TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20110111,-4.058,1.0,-4.167,0.499,1.0,-3.905,0.686,1.0,-2.935,-3.374,0.551,-2.319,0.397,-4.058,1.0,-4.167,0.499,1.0,-3.905,0.686,1.0,169.585,37.116,1.0,18.011,37.116,1.0,296.306,1.0,349.782,296.306,1.0,232.691,1.0,307.274,232.691,1.0,0.825,1.0,1.88,0.825,1.0,99.141,99.568,1.0,5.2,5.2,0.0,1.159,1.576,1.0,0.309583333333,1.0,10.0638125,1.0,15.9919166667,1.0,285.646666667,1.0,374.756,1.0,-9999,-9999,-9999,1.0,5.00423,1.0,-9999,-9999,-9999,0.626456,-9999,10.807,1.0,-9999,-9999,-9999,1.94915,-9999,-9999,-9999,28,20,28,20,0.135902,1.0,0.208462,0.208578,0.135902,1.0,0.208462,0.208578,0.145874,1.0,0.00513185,0.116617,0.127675,0.132989,0.136469,0.138751,0.141577,0.215286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.254938,0.916227,1.0,0.24036,0.240428,-0.0426069,1.74571,1.0,0.345262,0.345356,0.254938,0.916227,1.0,0.24036,0.240428,-0.0426069,1.74571,1.0,0.345262,0.345356,0.230322,0.247538,0.25156,0.254411,0.256422,0.258981,0.279924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0559077,-0.0512718,-0.044807,-0.0365647,-0.035603,-0.0351403,0.107626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.278441,0.26796,0.275463,0.00230401,0.256906,0.2638,0.26396,0.269815,0.279783,0.295496,0.303323,0.139771,0.132058,0.129589,0.00419032,0.0576245,0.116551,0.125209,0.132296,0.137907,0.143898,0.178706,0.431706,0.43056,0.433046,0.00978072,0.385741,0.393102,0.39499,0.398131,0.444449,0.485405,0.558536,0.0277432,0.0328283,0.0399536,0.00338868,0.0269471,0.0277219,0.0279351,0.0286414,0.0386752,0.0710269,0.0822893,-9999,-9999
20110112,-3.992,1.0,-4.628,0.89,1.0,-3.101,0.28,1.0,-3.689,-4.338,1.232,-2.78,0.395,-3.992,1.0,-4.628,0.89,1.0,-3.101,0.28,1.0,170.784,57.224,1.0,71.906,57.224,1.0,294.217,1.0,327.918,294.217,1.0,215.34,1.0,273.536,215.34,1.0,1.033,1.0,1.83,1.033,1.0,99.368,99.76,1.0,1.472,1.472,0.0,2.002,2.345,1.0,0.528625,1.0,13.5109375,1.0,26.2037291667,1.0,277.247708333,1.0,366.194,1.0,-9999,-9999,-9999,1.0,5.98129,1.0,-9999,-9999,-9999,0.745495,-9999,10.983,1.0,-9999,-9999,-9999,2.40096,-9999,-9999,-9999,28,20,28,20,-0.28596,1.0,0.238035,0.238038,-0.28596,1.0,0.238035,0.238038,-0.285763,1.0,0.000218114,-0.288341,-0.286688,-0.286454,-0.286015,-0.285146,-0.284673,-0.283164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00068626,1.3702,1.0,0.251044,0.25105,-0.660395,0.996714,1.0,0.423726,0.423726,-0.00068626,1.3702,1.0,0.251044,0.25105,-0.660395,0.996714,1.0,0.423726,0.423726,-0.00461919,-0.0018882,-0.0015008,-0.000775854,0.000658726,0.00144026,0.00393378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.660395,-0.660395,-0.660395,-0.660395,-0.660395,-0.660395,-0.660395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.382916,0.370785,0.376753,0.00321393,0.348337,0.356033,0.360544,0.373296,0.383777,0.404069,0.415807,0.667588,0.656745,0.662516,0.00306324,0.635025,0.642486,0.648886,0.659256,0.669777,0.688742,0.699445,0.411029,0.410682,0.424988,0.00841784,0.39509,0.396292,0.397514,0.40061,0.411023,0.45377,0.53428,0.0252652,0.0277944,0.0410067,0.00500417,0.0247053,0.0249511,0.0251765,0.0256376,0.027841,0.0856038,0.110128,-9999,-9999
20110113,-5.691,1.0,-6.398,2.124,1.0,-4.701,1.928,1.0,-6.835,-7.695,1.509,-5.63,2.394,-5.691,1.0,-6.398,2.124,1.0,-4.701,1.928,1.0,172.039,53.901,1.0,96.452,53.901,1.0,281.769,1.0,297.204,281.769,1.0,212.415,1.0,226.143,212.415,1.0,0.933,1.0,1.738,0.933,1.0,100.399,100.739,1.0,0.113,0.113,0.0,1.109,0.985,1.0,0.201625,1.0,2.4525625,1.0,24.7138125,1.0,256.061291667,1.0,380.201,1.0,-9999,-9999,-9999,1.0,2.98369,1.0,-9999,-9999,-9999,0.667272,-9999,9.30066,1.0,-9999,-9999,-9999,2.52713,-9999,-9999,-9999,28,20,28,20,0.24097,1.0,0.208312,0.218854,0.24097,1.0,0.208312,0.218854,0.229221,1.0,0.00774916,0.124735,0.148689,0.224025,0.232519,0.253331,0.282897,0.293552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.045335,0.905824,1.0,0.233423,0.239096,0.620772,1.93735,1.0,0.353997,0.395482,-0.045335,0.905824,1.0,0.233423,0.239096,0.620772,1.93735,1.0,0.353997,0.395482,-0.134968,-0.0766768,-0.0620898,-0.0340155,0.0244864,0.0268669,0.0450183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.274327,0.280855,0.612393,0.624761,0.63059,0.633513,0.641219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.387671,0.3874,0.391889,0.00515954,0.350596,0.35343,0.35514,0.3874,0.405967,0.435896,0.446869,0.157219,0.14643,0.162668,0.0112569,0.0615878,0.100156,0.126572,0.146877,0.160827,0.200487,0.314304,0.350248,0.349784,0.36103,0.00420717,0.337109,0.345354,0.345759,0.35011,0.362889,0.377694,0.415427,0.0526162,0.0531005,0.063886,0.00379541,0.0509286,0.0519444,0.0522053,0.0526162,0.0542474,0.103098,0.114248,-9999,-9999
20110114,-3.549,1.0,-3.622,1.877,1.0,-3.445,1.534,1.0,-4.443,-5.422,1.418,-3.072,1.864,-3.549,1.0,-3.622,1.877,1.0,-3.445,1.534,1.0,173.347,55.27,1.0,82.399,55.27,1.0,296.761,1.0,320.772,296.761,1.0,239.945,1.0,262.509,239.945,1.0,1.431,1.0,1.96,1.431,1.0,100.101,100.345,1.0,0.054,0.054,0.0,0.887,1.705,1.0,0.319166666667,1.0,15.8838125,1.0,23.806,1.0,281.635,1.0,377.9,1.0,-9999,-9999,-9999,1.0,7.23121,1.0,-9999,-9999,-9999,0.801138,-9999,13.2899,1.0,-9999,-9999,-9999,2.4304,-9999,-9999,-9999,28,20,28,20,1.24751,1.0,0.238931,0.239743,1.24751,1.0,0.238931,0.239743,1.26124,1.0,0.00417915,1.23299,1.24751,1.24751,1.24751,1.2671,1.28695,1.3196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99269,1.34305,1.0,0.240991,0.243184,1.49541,1.1437,1.0,0.437633,0.437633,0.99269,1.34305,1.0,0.240991,0.243184,1.49541,1.1437,1.0,0.437633,0.437633,0.968703,0.99269,0.99269,0.99269,1.02505,1.05785,1.11179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.49541,1.49541,1.49541,1.49541,1.49541,1.49541,1.49541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.447567,0.451381,0.46985,0.00897958,0.409716,0.412548,0.422079,0.447863,0.521235,0.539297,0.579952,-0.801093,-0.796125,-0.791391,0.00661573,-0.837789,-0.834958,-0.825427,-0.801093,-0.784194,-0.735756,-0.706997,0.593879,0.59326,0.588848,0.00516269,0.543474,0.556697,0.573427,0.586901,0.603755,0.619705,0.642795,0.122756,0.123846,0.127121,0.0016163,0.117548,0.121045,0.121742,0.123933,0.130128,0.137063,0.139951,-9999,-9999
20110115,-0.736,1.0,-1.973,0.622,1.0,0.995,1.272,1.0,-0.808,-2.065,0.98,0.951,0.976,-0.736,1.0,-1.973,0.622,1.0,0.995,1.272,1.0,174.71,32.302,1.0,41.896,32.302,1.0,307.806,1.0,343.505,307.806,1.0,257.408,1.0,297.588,257.408,1.0,1.733,1.0,2.226,1.733,1.0,99.151,99.394,1.0,1.204,1.204,0.0,1.816,2.448,1.0,0.477229166667,1.0,3.92875,1.0,13.4765,1.0,293.436458333,1.0,376.568,1.0,-9999,-9999,-9999,1.0,6.95628,1.0,-9999,-9999,-9999,0.549054,-9999,0.874625,1.0,-9999,-9999,-9999,1.16629,-9999,-9999,-9999,28,20,28,20,0.81088,1.0,0.168501,0.168501,0.81088,1.0,0.168501,0.168501,0.811184,1.0,0.000303567,0.81088,0.81088,0.81088,0.81088,0.81088,0.81088,0.81088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.684174,0.870819,1.0,0.198564,0.198564,0.917521,1.12963,1.0,0.273109,0.273109,0.684174,0.870819,1.0,0.198564,0.198564,0.917521,1.12963,1.0,0.273109,0.273109,0.684174,0.684174,0.684174,0.684174,0.684174,0.684174,0.684174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.917521,0.917521,0.917521,0.917521,0.917521,0.917521,0.917521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.529382,0.537874,0.575661,0.0145105,0.490773,0.495014,0.511847,0.53081,0.640609,0.706418,0.758359,-0.285732,-0.273006,-0.235522,0.0144368,-0.320107,-0.315866,-0.299033,-0.28007,-0.170271,-0.10454,-0.0525208,0.975383,0.974973,0.946558,0.0124339,0.771094,0.79772,0.951627,0.973584,0.98149,0.99718,1.01535,0.0931513,0.0939266,0.0950541,0.000865878,0.0909167,0.092566,0.0929321,0.0939833,0.0950978,0.0967675,0.0999156,-9999,-9999
20110116,-5.563,1.0,-5.952,0.727,1.0,-5.018,1.421,1.0,-5.582,-6.41,1.119,-4.423,1.597,-5.563,1.0,-5.952,0.727,1.0,-5.018,1.421,1.0,176.127,99.854,1.0,104.92,99.854,1.0,283.299,1.0,286.349,283.299,1.0,194.505,1.0,209.393,194.505,1.0,1.427,1.0,2.037,1.427,1.0,99.686,100.005,1.0,0.0,0.0,0.0,0.768,1.078,1.0,0.277479166667,1.0,9.10560416667,1.0,39.4867291667,1.0,234.291083333,1.0,372.66,1.0,-9999,-9999,-9999,1.0,5.67102,1.0,-9999,-9999,-9999,0.524401,-9999,34.7747,1.0,-9999,-9999,-9999,2.5724,-9999,-9999,-9999,28,20,28,20,-0.280209,1.0,0.200884,0.216502,-0.280209,1.0,0.200884,0.216502,-0.217591,1.0,0.0116169,-0.288534,-0.286016,-0.28401,-0.267836,-0.150168,-0.124538,-0.104297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.103375,1.09892,1.0,0.254732,0.287538,-0.792778,1.46641,1.0,0.297769,0.297769,0.103375,1.09892,1.0,0.254732,0.287538,-0.792778,1.46641,1.0,0.297769,0.297769,0.0896218,0.0937819,0.0970962,0.123815,0.318198,0.360538,0.393975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.792778,-0.792778,-0.792778,-0.792778,-0.792778,-0.792778,-0.792778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.366904,0.376719,0.407568,0.0115671,0.340829,0.342669,0.350594,0.366904,0.475484,0.500742,0.534903,0.648296,0.656928,0.625159,0.00483768,0.557146,0.603835,0.609538,0.61843,0.650391,0.656928,0.660901,0.327803,0.327834,0.354965,0.0043694,0.313917,0.319,0.328128,0.351836,0.375252,0.391141,0.397414,0.29928,0.3016,0.310173,0.00203312,0.298618,0.300212,0.301781,0.306126,0.309866,0.322212,0.327111,-9999,-9999
20110117,-3.049,1.0,-4.028,5.182,1.0,-1.679,3.616,1.0,-3.505,-3.988,6.017,-2.828,4.028,-3.049,1.0,-4.028,5.182,1.0,-1.679,3.616,1.0,177.596,103.835,1.0,98.471,103.835,1.0,295.216,1.0,308.888,295.216,1.0,218.588,1.0,244.171,218.588,1.0,1.616,1.0,2.133,1.616,1.0,99.155,99.376,1.0,0.0,0.0,0.0,1.129,1.237,1.0,0.2249375,1.0,30.4554791667,1.0,39.8912291667,1.0,262.752104167,1.0,386.87,1.0,-9999,-9999,-9999,1.0,6.24795,1.0,-9999,-9999,-9999,0.603254,-9999,22.0869,1.0,-9999,-9999,-9999,2.08253,-9999,-9999,-9999,28,20,28,20,0.20531,1.0,0.213257,0.251293,0.20531,1.0,0.213257,0.251293,0.22332,1.0,0.0214931,0.0501662,0.0761892,0.0770626,0.212733,0.336254,0.342043,0.45682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.390197,0.686787,1.0,0.269505,0.333751,-0.0714439,1.47133,1.0,0.317644,0.323316,0.390197,0.686787,1.0,0.269505,0.333751,-0.0714439,1.47133,1.0,0.317644,0.323316,0.221766,0.264755,0.266198,0.436168,0.607292,0.65849,0.807409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.194451,-0.194451,-0.194451,-0.194451,-0.0814001,-0.0738622,-0.0678089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.388796,0.400527,0.440712,0.0146687,0.35645,0.363557,0.381908,0.390184,0.504545,0.529575,0.653861,0.298741,0.195217,0.217392,0.011625,0.0955417,0.12783,0.166228,0.202766,0.298768,0.306284,0.311733,0.54517,0.54534,0.559101,0.00681429,0.509518,0.536344,0.537154,0.552205,0.566325,0.574391,0.606645,0.324309,0.32669,0.339165,0.00433922,0.322388,0.324309,0.325332,0.333338,0.33873,0.349202,0.370017,-9999,-9999
20110118,3.663,1.0,3.044,0.906,1.0,4.53,0.886,1.0,3.297,3.017,0.518,3.688,0.351,3.663,1.0,3.044,0.906,1.0,4.53,0.886,1.0,179.118,14.899,1.0,14.399,14.899,1.0,324.579,1.0,373.973,324.579,1.0,297.906,1.0,344.601,297.906,1.0,0.75,1.0,1.803,0.75,1.0,98.222,98.349,1.0,4.337,4.337,0.0,1.21,1.27,0.520833,0.27256,0.520833333333,14.2512916667,1.0,3.45010416667,1.0,327.771875,1.0,379.237,0.958333,-9999,-9999,-9999,1.0,2.6721,0.958333,-9999,-9999,-9999,0.447669,-9999,-3.17641,0.958333,-9999,-9999,-9999,0.871407,-9999,-9999,-9999,28,20,28,20,0.526442,0.958333,0.202999,0.219701,0.526442,0.958333,0.202999,0.219701,0.59425,0.958333,0.0221193,0.516217,0.516432,0.516895,0.522101,0.627401,0.684481,0.898781,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.583558,1.65092,1.0,0.26282,0.281952,0.40055,0.207555,0.9,0.291602,0.29615,0.583558,1.65092,1.0,0.26282,0.281952,0.40055,0.207555,0.9,0.291602,0.29615,0.576927,0.577129,0.578661,0.583978,0.728196,0.781313,1.12742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.385323,0.385791,0.386269,0.389192,0.422722,0.489198,0.511986,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.491817,0.507854,0.570535,0.0229761,0.441591,0.465152,0.480041,0.508152,0.631491,0.65722,0.887352,-0.036486,-0.0185887,-0.0237149,0.00743104,-0.103419,-0.0748406,-0.0504062,-0.0258854,0.00395438,0.0155236,0.0291454,1.1388,1.13858,1.09532,0.0317075,0.721038,1.07188,1.08006,1.10808,1.13858,1.14406,1.15276,0.078004,0.0786354,0.0974413,0.00816553,0.0779978,0.0785763,0.0801489,0.0813428,0.0834692,0.102546,0.170668,-9999,-9999
20110119,-0.561,1.0,-0.485,1.41,1.0,-0.667,0.319,1.0,-0.487,-0.73,1.689,-0.147,0.281,-0.561,1.0,-0.485,1.41,1.0,-0.667,0.319,1.0,180.692,20.718,1.0,50.05,20.718,1.0,312.538,1.0,344.539,312.538,1.0,265.714,1.0,299.183,265.714,1.0,0.797,1.0,1.957,0.797,1.0,98.812,99.024,0.645833,0.618,0.618,0.0,1.186,1.572,0.958333,0.399108695652,0.958333333333,7.11941666667,1.0,3.43760416667,1.0,303.004375,1.0,373.655,0.979167,-9999,-9999,-9999,1.0,7.06315,0.979167,-9999,-9999,-9999,0.540133,-9999,1.43388,0.979167,-9999,-9999,-9999,0.870497,-9999,-9999,-9999,28,20,28,20,-0.0135659,0.979167,0.190306,0.198533,-0.0135659,0.979167,0.190306,0.198533,-0.00521761,0.979167,0.0071878,-0.0533929,-0.0438604,-0.0409814,-0.0240413,-0.000354161,0.0692596,0.0728639,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.0888821,0.575235,1.0,0.240567,0.253775,-0.155809,1.45297,0.95,0.283345,0.28393,0.0888821,0.575235,1.0,0.240567,0.253775,-0.155809,1.45297,0.95,0.283345,0.28393,0.0602076,0.0648521,0.0690274,0.0920634,0.122602,0.226466,0.232054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.207775,-0.192231,-0.191418,-0.18509,-0.159076,-0.155809,-0.155054,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.346763,0.362226,0.411294,0.0186663,0.30304,0.321972,0.337328,0.362226,0.446189,0.500685,0.682592,0.365689,0.375792,0.416512,0.0133103,0.341646,0.345783,0.365765,0.388251,0.421363,0.466579,0.60995,0.591175,0.59138,0.588212,0.0198422,0.352549,0.546469,0.562774,0.59138,0.618451,0.627051,0.680448,0.122266,0.123241,0.148044,0.0104443,0.122257,0.123152,0.124763,0.127196,0.129395,0.160784,0.242475,-9999,-9999
20110120,-3.002,1.0,-3.263,2.138,1.0,-2.638,0.584,1.0,-3.102,-3.687,0.532,-2.283,0.471,-3.002,1.0,-3.263,2.138,1.0,-2.638,0.584,1.0,182.318,25.626,1.0,23.39,25.626,1.0,300.878,1.0,339.651,300.878,1.0,247.419,1.0,291.641,247.419,1.0,1.122,1.0,2.216,1.122,1.0,99.025,99.294,1.0,5.669,5.669,0.0,0.581,0.987,1.0,0.251416666667,1.0,6.58202083333,1.0,10.7163125,1.0,292.931666667,1.0,376.643,1.0,-9999,-9999,-9999,1.0,4.29337,1.0,-9999,-9999,-9999,0.440043,-9999,4.87777,1.0,-9999,-9999,-9999,1.46322,-9999,-9999,-9999,28,20,28,20,0.32162,1.0,0.195233,0.218213,0.32162,1.0,0.195233,0.218213,0.330574,1.0,0.0117263,0.229896,0.238985,0.244393,0.320539,0.393825,0.433932,0.442309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.305733,0.165716,1.0,0.245566,0.281683,0.315801,0.238935,1.0,0.292715,0.293941,0.305733,0.165716,1.0,0.245566,0.281683,0.315801,0.238935,1.0,0.292715,0.293941,0.164353,0.17942,0.187222,0.306652,0.415459,0.455408,0.471738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.301525,0.301598,0.303128,0.312016,0.329177,0.355256,0.360844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.256685,0.271764,0.314518,0.0166633,0.216044,0.235115,0.247947,0.274041,0.317636,0.401049,0.578108,-0.0681197,-0.0498552,-0.0160559,0.00982253,-0.0748883,-0.0680659,-0.0623437,-0.0317034,-0.00290734,0.0223714,0.134147,0.376047,0.376307,0.386515,0.011894,0.274882,0.329666,0.352875,0.376307,0.412507,0.424412,0.469891,0.159682,0.160922,0.184427,0.008905,0.159671,0.160812,0.162512,0.165978,0.168142,0.201126,0.269252,-9999,-9999
20110121,-11.415,1.0,-11.187,2.265,1.0,-11.708,1.488,1.0,-9.853,-10.126,3.908,-9.501,0.543,-11.415,1.0,-11.187,2.265,1.0,-11.708,1.488,1.0,183.993,119.197,1.0,107.263,119.197,1.0,257.824,1.0,286.163,257.824,1.0,167.848,1.0,209.107,167.848,1.0,0.752,1.0,1.829,0.752,1.0,98.844,99.205,0.625,0.263,0.263,0.0,1.641,1.988,1.0,0.421291666667,1.0,7.51433333333,1.0,57.0932708333,1.0,205.18625,1.0,378.179,1.0,-9999,-9999,-9999,1.0,4.92622,1.0,-9999,-9999,-9999,0.47575,-9999,32.9067,1.0,-9999,-9999,-9999,2.70214,-9999,-9999,-9999,27,21,27,21,-0.136371,1.0,0.197896,0.201088,-0.136371,1.0,0.197896,0.201088,-0.105468,1.0,0.00479404,-0.146972,-0.146972,-0.130554,-0.100697,-0.0865743,-0.0756036,-0.0607533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.196455,0.693954,1.0,0.250239,0.257044,-0.0477878,0.65095,1.0,0.294087,0.295994,-0.196455,0.693954,1.0,0.250239,0.257044,-0.0477878,0.65095,1.0,0.294087,0.295994,-0.255305,-0.214617,-0.197084,-0.172982,-0.115897,-0.0971026,-0.0716618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0477878,-0.0477878,-0.0477878,-0.0416799,-0.0158669,0.0192995,0.022801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.137782,0.141965,0.163974,0.00765169,0.118251,0.125173,0.13204,0.141965,0.171034,0.210462,0.253981,0.279033,0.278336,0.269442,0.00971628,0.194814,0.201406,0.203701,0.276007,0.29203,0.341576,0.375823,0.0629211,0.0630566,0.0743079,0.00301238,0.0469627,0.0577657,0.0593986,0.0693954,0.0838084,0.088752,0.111426,0.407594,0.410189,0.421851,0.00701609,0.388325,0.394214,0.407504,0.416269,0.421642,0.425373,0.478044,-9999,-9999
