TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_4,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_4_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20050111,6.375,1.0,6.25,1.21,1.0,6.649,0.751,1.0,6.884,6.858,0.461,6.941,0.625,6.375,1.0,6.25,1.21,1.0,6.649,0.751,1.0,54.8748,23.682,1.0,16.949,23.682,1.0,-9999,-9999,302.574,302.574,0.0,275.513,1.0,319.92,275.513,1.0,1.194,1.0,1.651,1.194,1.0,100.51,100.447,1.0,1.69,2.03,1.0,4.727,4.727,0.0,-9999,0.0,-3.1915956875,1.0,-9999,0.0,-9999,-9999,4.81,5.022,5.306,5.157,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-5.17251,-9999,0.334135,0.0,0.164797,-9999,-9999,-9999,-9999,-18.1464,0.0,-8.94993,-9999,-9999,-9999,-9999,3.0,2,33,15,0,0,1.26129,0.0,-9999,-9999,1.26129,0.0,-9999,-9999,1.29241,0.0,0.0158553,1.25317,1.25391,1.25526,1.26328,1.2644,1.3004,1.45341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54215,0.699317,0.0,-9999,-9999,0.496656,0.615533,0.0,-9999,-9999,1.54215,0.699317,0.0,-9999,-9999,0.496656,0.615533,0.0,-9999,-9999,1.52918,1.53173,1.53177,1.54465,1.54628,1.55087,1.6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471951,0.484265,0.484642,0.497427,0.503127,0.608182,0.905532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68177,2.68177,2.79935,0.0399971,2.53196,2.56208,2.59703,2.68151,2.93563,3.03024,3.23447,1.42048,1.42048,1.50694,0.0308796,1.27598,1.3061,1.3342,1.41823,1.63243,1.77721,1.82131,2.52551,2.55917,2.40239,0.0544247,1.4285,2.45435,2.48221,2.51024,2.51396,2.55332,2.60146,0.397838,0.400581,0.350844,0.00917145,0.205253,0.313655,0.313984,0.364853,0.397838,0.39997,0.4037,-9999,-9999
20050112,6.428,1.0,6.513,1.053,1.0,6.259,0.256,1.0,6.452,6.502,1.041,6.352,0.372,6.428,1.0,6.513,1.053,1.0,6.259,0.256,1.0,55.9322,20.663,1.0,23.245,20.663,1.0,-9999,-9999,276.097,276.097,0.0,270.14,1.0,295.487,270.14,1.0,2.332,1.0,2.386,2.332,1.0,99.843,99.736,1.0,2.875,0.83,1.0,7.281,7.281,0.0,-9999,0.0,-11.6251602708,1.0,-9999,0.0,-9999,-9999,4.626,4.912,5.18,5.035,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-6.79868,-9999,0.50736,0.0,0.250233,-9999,-9999,-9999,-9999,-10.5099,0.0,-5.18357,-9999,-9999,-9999,-9999,2.0,2,32,16,0,0,0.926029,0.0,-9999,-9999,0.926029,0.0,-9999,-9999,0.937036,0.0,0.00626505,0.903048,0.91047,0.913904,0.926269,0.929756,0.954062,1.02526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11197,0.21105,0.0,-9999,-9999,0.453164,0.371365,0.0,-9999,-9999,1.11197,0.21105,0.0,-9999,-9999,0.453164,0.371365,0.0,-9999,-9999,1.07249,1.07967,1.08849,1.11197,1.11676,1.12195,1.12468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441173,0.442562,0.451313,0.454206,0.455133,0.531144,0.761181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68779,2.68779,2.80656,0.0403238,2.53724,2.56769,2.60283,2.687,2.94349,3.04064,3.24675,1.76177,1.76177,1.86953,0.0362328,1.62677,1.65722,1.67741,1.75794,1.97669,2.13672,2.3437,2.52957,2.56346,2.40597,0.0543564,1.43396,2.45693,2.48639,2.51288,2.51774,2.55765,2.6042,0.37737,0.3788,0.331819,0.00899064,0.18424,0.297081,0.297434,0.348522,0.37737,0.37933,0.380688,-9999,-9999
20050113,4.373,1.0,4.178,0.491,1.0,4.763,0.737,1.0,4.339,4.278,0.353,4.462,0.319,4.373,1.0,4.178,0.491,1.0,4.763,0.737,1.0,57.0437,29.794,1.0,19.277,29.794,1.0,-9999,-9999,269.756,269.756,0.0,254.497,1.0,289.635,254.497,1.0,2.107,1.0,1.966,2.107,1.0,100.195,100.13,1.0,0.665,1.28,1.0,5.93,5.93,0.0,-9999,0.0,-20.0994929792,1.0,-9999,0.0,-9999,-9999,2.594,3.388,4.581,3.786,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-10.3902,1.0,0.618071,0.0,0.304836,-9999,-9999,-9999,-9999,-20.1963,0.0,-9.96094,-9999,-9999,-9999,-9999,1.0,2,32,16,0,0,1.76853,0.0,-9999,-9999,1.76853,0.0,-9999,-9999,1.78301,0.0,0.0138641,1.66638,1.72208,1.74832,1.76853,1.78113,1.83959,1.99175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07797,0.197064,0.0,-9999,-9999,0.956776,0.918119,0.0,-9999,-9999,2.07797,0.197064,0.0,-9999,-9999,0.956776,0.918119,0.0,-9999,-9999,1.92281,1.9927,2.04862,2.07797,2.08903,2.08903,2.19493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954862,0.961316,0.961316,0.993025,1.00034,1.14009,1.36818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45189,2.45189,2.51186,0.024757,2.33281,2.3545,2.37544,2.45266,2.58983,2.67174,2.69568,0.68336,0.68336,0.72885,0.0182883,0.591206,0.608131,0.626633,0.703162,0.805458,0.881965,0.918246,2.37716,2.40214,2.26957,0.0587646,1.18191,2.32941,2.33073,2.37716,2.41851,2.42063,2.50419,0.466561,0.471269,0.412575,0.0104332,0.252482,0.368396,0.368731,0.424594,0.466561,0.469403,0.477019,-9999,-9999
20050114,3.001,1.0,2.476,1.616,1.0,4.051,1.097,1.0,2.976,2.354,2.185,4.219,0.664,3.001,1.0,2.476,1.616,1.0,4.051,1.097,1.0,58.2109,33.267,1.0,26.674,33.267,1.0,-9999,-9999,240.303,240.303,0.0,247.702,1.0,262.456,247.702,1.0,1.264,1.0,1.08,1.264,1.0,101.433,101.492,1.0,0.0,0.0,1.0,2.879,2.879,0.0,-9999,-9999,-8.74587229167,1.0,-9999,-9999,-9999,-9999,1.653,2.417,3.825,2.818,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9.83025,-9999,0.427482,0.0,-9999,-9999,-9999,-9999,-9999,-14.7096,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,1.68516,0.0,-9999,-9999,1.68516,0.0,-9999,-9999,1.71002,0.0,0.020508,1.5018,1.63858,1.67153,1.68888,1.72056,1.77284,2.02422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08384,0.121188,0.0,-9999,-9999,0.704014,0.860402,0.0,-9999,-9999,2.08384,0.121188,0.0,-9999,-9999,0.704014,0.860402,0.0,-9999,-9999,1.79963,1.97572,2.02523,2.08384,2.13711,2.13711,2.28373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693086,0.697652,0.699835,0.745918,0.818493,0.85097,1.28443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29735,2.29735,2.32546,0.0170649,2.19748,2.21697,2.22387,2.31179,2.39322,2.42562,2.48877,0.612193,0.612193,0.615435,0.0131257,0.530407,0.536143,0.545154,0.612193,0.669757,0.688958,0.712626,2.27327,2.29261,2.17779,0.0609646,1.0374,2.22285,2.22423,2.28399,2.34991,2.35197,2.43449,0.481856,0.488045,0.427309,0.0104334,0.274299,0.380966,0.381266,0.435836,0.481856,0.484475,0.495953,-9999,-9999
20050115,0.336,1.0,-0.267,1.307,1.0,1.541,1.032,1.0,0.446,0.033,1.366,1.273,1.365,0.336,1.0,-0.267,1.307,1.0,1.541,1.032,1.0,59.4323,22.296,1.0,22.199,22.296,1.0,-9999,-9999,244.418,244.418,0.0,261.027,1.0,266.254,261.027,1.0,0.52,1.0,0.554,0.52,1.0,101.981,102.002,1.0,0.0,0.01,0.979167,2.35,2.35,0.0,-9999,0.0,-4.88868991489,0.979166666667,-9999,0.0,-9999,-9999,0.37,1.278,3.131,1.795,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-11.7392,-9999,0.366549,0.0,-9999,-9999,-9999,-9999,-9999,-12.0149,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,1.57622,0.0,-9999,-9999,1.57622,0.0,-9999,-9999,1.56123,0.0,0.00938582,1.48045,1.51691,1.52522,1.54203,1.57622,1.60849,1.70776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63722,0.385558,0.0,-9999,-9999,1.28233,0.827626,0.0,-9999,-9999,1.63722,0.385558,0.0,-9999,-9999,1.28233,0.827626,0.0,-9999,-9999,1.53805,1.58898,1.61697,1.63722,1.65586,1.6599,1.7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13482,1.1462,1.15259,1.21971,1.28233,1.33024,1.43944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00037,2.00037,1.97277,0.0107511,1.81283,1.9276,1.9407,1.96632,2.01913,2.03841,2.06435,0.424146,0.424146,0.411544,0.00883792,0.276241,0.37258,0.40206,0.413457,0.424798,0.447322,0.511203,2.06985,2.07851,1.99893,0.0647721,0.794425,2.01461,2.01657,2.07612,2.21616,2.2181,2.29592,0.386578,0.388566,0.340439,0.00904855,0.194761,0.304522,0.304865,0.356036,0.386578,0.388523,0.390655,-9999,-9999
20050116,2.251,1.0,1.856,1.015,1.0,3.041,0.825,1.0,2.522,2.319,1.064,2.93,0.843,2.251,1.0,1.856,1.015,1.0,3.041,0.825,1.0,60.7099,20.448,1.0,15.463,20.448,1.0,-9999,-9999,278.109,278.109,0.0,281.45,1.0,297.344,281.45,1.0,1.358,1.0,1.379,1.358,1.0,101.2,101.092,1.0,0.946,0.03,1.0,4.081,4.081,0.0,-9999,0.0,5.85483104167,1.0,-9999,0.0,-9999,-9999,0.828,1.293,2.613,1.564,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-7.3031,-9999,0.402083,0.0,-9999,-9999,-9999,-9999,-9999,-14.2131,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,1.36004,0.0,-9999,-9999,1.36004,0.0,-9999,-9999,1.40009,0.0,0.0200087,1.27902,1.33614,1.35387,1.36925,1.37515,1.4338,1.73922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63842,0.138066,0.0,-9999,-9999,0.654967,0.642534,0.0,-9999,-9999,1.63842,0.138066,0.0,-9999,-9999,0.654967,0.642534,0.0,-9999,-9999,1.51036,1.5838,1.61459,1.63943,1.66588,1.68399,1.8666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637453,0.642621,0.64371,0.68425,0.699305,0.777054,1.29478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21227,2.21227,2.22186,0.0134162,2.12319,2.12961,2.14414,2.21227,2.28471,2.28777,2.37392,0.852222,0.852222,0.821766,0.0121272,0.607196,0.77476,0.782013,0.83789,0.877189,0.888929,0.899439,2.21672,2.23292,2.12768,0.0623565,0.954934,2.16478,2.1666,2.2237,2.31362,2.31564,2.39688,0.376836,0.378007,0.331202,0.00902057,0.18265,0.296563,0.296924,0.348654,0.376836,0.378826,0.380192,-9999,-9999
20050117,5.508,1.0,5.284,0.892,1.0,5.955,0.198,1.0,5.743,5.609,0.582,6.011,0.119,5.508,1.0,5.284,0.892,1.0,5.955,0.198,1.0,62.0423,5.503,1.0,6.135,5.503,1.0,-9999,-9999,327.634,327.634,0.0,310.791,1.0,343.045,310.791,1.0,0.75,1.0,0.668,0.75,1.0,99.932,99.776,1.0,3.199,5.0,1.0,5.543,5.543,0.0,-9999,0.0,1.16155210417,1.0,-9999,0.0,383.26,0.0,3.795,3.242,3.045,2.992,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,0.921277,-9999,0.258451,0.0,-9999,-9999,-9999,0.25472,-9999,-11.0544,0.0,-9999,-9999,-9999,2.05006,-9999,-9999,-9999,32,16,15,0,1.11798,0.0,0.17712,0.179565,1.11798,0.0,0.17712,0.179565,1.11923,0.0,0.00538572,1.05814,1.08773,1.08859,1.12238,1.12858,1.14679,1.16875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17245,0.201277,0.0,0.170681,0.173987,0.887106,0.152486,0.0,-9999,-9999,1.17245,0.201277,0.0,0.170681,0.173987,0.887106,0.152486,0.0,-9999,-9999,1.09514,1.13262,1.13391,1.17662,1.1867,1.20013,1.21015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868735,0.879218,0.879323,0.889135,0.891473,0.910405,0.958503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58182,2.58182,2.67321,0.03295,2.44559,2.46939,2.50087,2.58182,2.76725,2.87395,2.98671,1.46384,1.46384,1.55399,0.0299848,1.35786,1.38147,1.38565,1.46384,1.65269,1.74637,1.92858,2.46163,2.49149,2.34498,0.056413,1.31766,2.41548,2.41635,2.46163,2.47264,2.48489,2.5594,0.144972,0.142505,0.125657,0.00402703,0.0539084,0.11298,0.113183,0.138986,0.144798,0.145683,0.146841,-9999,-9999
20050118,3.486,1.0,3.429,2.546,1.0,3.601,0.978,1.0,3.642,3.641,1.991,3.644,0.361,3.486,1.0,3.429,2.546,1.0,3.601,0.978,1.0,63.4307,17.654,1.0,13.756,17.654,1.0,-9999,-9999,291.27,291.27,0.0,295.545,1.0,309.488,295.545,1.0,0.786,1.0,0.678,0.786,1.0,98.269,98.195,1.0,4.235,2.16,1.0,3.691,3.691,0.0,-9999,0.0,-6.8402043125,1.0,-9999,0.0,381.323,0.0,3.437,3.764,3.891,3.858,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.32782,-9999,0.48836,0.0,-9999,-9999,-9999,0.110886,-9999,-23.9802,0.0,-9999,-9999,-9999,1.46556,-9999,-9999,-9999,32,16,32,16,1.62375,0.0,0.0783621,0.0802718,1.62375,0.0,0.076585,0.078538,1.63631,0.0,0.00673334,1.59823,1.60824,1.61332,1.62276,1.63713,1.64305,1.73665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55806,0.538146,0.0,0.0942707,0.109923,1.57805,0.899334,0.0,0.125589,0.154594,1.55806,0.538146,0.0,0.092037,0.108013,1.57805,0.899334,0.0,0.123028,0.152521,1.4842,1.49505,1.51138,1.55806,1.60188,1.60812,1.63774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50428,1.51118,1.51118,1.57445,1.68887,1.69148,1.74656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35296,2.35296,2.39463,0.0201614,2.24571,2.26631,2.27586,2.36195,2.46593,2.51928,2.56519,0.729206,0.729206,0.758328,0.0158866,0.622956,0.638104,0.641416,0.754723,0.828531,0.845464,0.89087,2.30934,2.33077,2.21001,0.0598811,1.09588,2.25998,2.26114,2.31979,2.37261,2.37469,2.45801,0.32039,0.321097,0.281558,0.00767209,0.155806,0.252027,0.252344,0.29728,0.32039,0.321564,0.323296,-9999,-9999
20050119,0.862,1.0,0.387,0.691,1.0,1.813,0.801,1.0,1.443,1.224,0.43,1.882,0.646,0.862,1.0,0.387,0.691,1.0,1.813,0.801,1.0,64.8748,12.349,1.0,19.812,12.349,1.0,-9999,-9999,253.768,253.768,0.0,279.058,1.0,274.882,279.058,1.0,0.525,1.0,0.71,0.525,1.0,98.727,98.665,1.0,1.523,0.76,1.0,3.081,3.081,0.0,-9999,0.0,-3.29673583333,1.0,-9999,0.0,381.695,0.0,0.724,1.576,3.168,2.021,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-10.9286,1.0,0.47715,0.0,-9999,-9999,-9999,0.109431,-9999,-22.1059,0.0,-9999,-9999,-9999,1.43761,-9999,-9999,-9999,32,16,32,16,1.98777,0.0,0.0703823,0.0892628,1.98777,0.0,0.069192,0.0883273,1.95545,0.0,0.00992989,1.8568,1.88267,1.92056,1.96073,1.98743,1.99248,2.08153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97124,0.183116,0.0,0.0841898,0.11995,1.80406,0.487367,0.0,0.114231,0.138443,1.97124,0.183116,0.0,0.0824131,0.11871,1.80406,0.487367,0.0,0.113333,0.137702,1.84669,1.87568,1.9203,1.97124,2.04656,2.04656,2.1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6193,1.6285,1.6373,1.69133,1.72716,1.78494,1.79439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05759,2.05759,2.0385,0.0105887,1.90045,1.98119,1.99593,2.04876,2.09157,2.10255,2.11702,0.0698211,0.0698211,0.0830478,0.00587173,-0.000259042,0.0516104,0.061329,0.0883862,0.0990963,0.102741,0.150204,2.11062,2.12127,2.03446,0.0643093,0.82836,2.05618,2.05815,2.11549,2.2438,2.24577,2.32456,0.255644,0.25473,0.223602,0.0064479,0.113611,0.200539,0.200843,0.240512,0.255372,0.256616,0.258204,-9999,-9999
20050120,3.312,1.0,2.563,1.438,1.0,4.808,0.985,1.0,3.676,3.458,0.725,4.113,0.264,3.312,1.0,2.563,1.438,1.0,4.808,0.985,1.0,66.3746,16.263,0.395833,19.021,19.021,0.395833,-9999,-9999,284.889,284.889,0.0,292.027,0.395833,303.601,295.25,0.395833,1.262,1.0,0.963,1.262,1.0,97.39,97.204,1.0,7.865,14.09,1.0,7.927,7.927,0.0,-9999,0.0,-2.16502506875,1.0,-9999,0.0,381.204,0.0,1.345,1.617,2.627,1.784,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-5.58848,-9999,0.493945,0.0,-0.401575,-9999,-9999,0.114095,-9999,-19.5456,0.0,15.8905,-9999,-9999,1.43686,-9999,1.0,2,32,16,32,16,1.72688,0.0,0.0690619,0.0728317,1.72688,0.0,0.0676924,0.0715343,1.71847,0.0,0.00363992,1.66823,1.68959,1.71704,1.72688,1.73111,1.73585,1.74007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18401,0.229269,0.0,0.0839421,0.098499,0.624268,0.579062,0.0,0.108058,0.128003,2.18401,0.229269,0.0,0.0818916,0.0967575,0.624268,0.579062,0.0,0.107105,0.127199,2.10125,2.12104,2.14865,2.18401,2.22411,2.22411,2.31091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096955,0.57002,0.57002,0.58657,0.707252,0.707252,0.709493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33243,2.33243,2.36806,0.01877,2.22813,2.24849,2.25675,2.34369,2.43785,2.4822,2.53601,0.605552,0.605552,0.649592,0.0198621,0.511096,0.519995,0.529666,0.625976,0.701228,0.746916,0.846414,2.29667,2.3173,2.19852,0.0604149,1.07115,2.24687,2.24807,2.30893,2.36498,2.36705,2.4501,0.368009,0.368433,0.322884,0.00897941,0.172576,0.289347,0.289724,0.342019,0.367971,0.369266,0.371403,-9999,-9999
20050121,1.944,1.0,1.483,1.008,1.0,2.866,0.504,1.0,1.823,1.495,0.956,2.48,0.236,1.944,1.0,1.483,1.008,1.0,2.866,0.504,1.0,67.9304,28.62,0.916667,25.584,25.632,0.916667,-9999,-9999,241.113,241.113,0.0,277.966,0.916667,263.204,277.742,0.916667,1.319,1.0,1.337,1.319,1.0,98.186,98.232,1.0,0.743,1.95,1.0,5.269,5.269,0.0,-9999,-9999,-12.45477375,1.0,-9999,-9999,381.886,0.0,0.922,1.516,2.614,1.815,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9.97844,-9999,0.419971,0.0,-0.341435,-9999,-9999,0.120492,-9999,-14.6654,0.0,11.9229,-9999,-9999,1.49676,-9999,2.0,2,32,16,32,16,1.72046,0.0,0.0702448,0.0919884,1.72046,0.0,0.069284,0.0912569,1.70985,0.0,0.0146488,1.53948,1.63881,1.66904,1.70321,1.75213,1.7576,1.91048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02952,0.098268,0.0,0.0847828,0.12928,0.914711,0.544194,0.0,0.111742,0.116364,2.02952,0.098268,0.0,0.0834062,0.128382,0.914711,0.544194,0.0,0.11087,0.115526,1.78354,1.90795,1.95728,2.02952,2.10314,2.10314,2.25628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848002,0.856884,0.856884,0.885525,0.91214,0.921819,0.938242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17792,2.17792,2.18084,0.0123583,2.09301,2.09439,2.11155,2.17792,2.23396,2.24157,2.32833,0.457457,0.457457,0.470991,0.00583371,0.429357,0.432589,0.442039,0.475018,0.484589,0.49098,0.53571,2.19335,2.2083,2.1071,0.0628201,0.924073,2.14083,2.14282,2.19886,2.29833,2.30034,2.38105,0.41704,0.420094,0.368031,0.00953256,0.218582,0.328858,0.329197,0.382149,0.41704,0.419444,0.423656,-9999,-9999
