TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130111,9.427,1.0,8.211,0.959,1.0,11.283,1.904,1.0,8.048,7.265,0.814,9.243,0.325,9.427,1.0,8.211,0.959,1.0,11.283,1.904,1.0,142.83,44.299,1.0,17.962,44.299,1.0,321.551,1.0,330.472,321.551,1.0,339.514,1.0,349.488,339.514,1.0,1.448,1.0,1.78,1.448,1.0,100.626,100.626,0.0,5.944,0.202,1.0,0.922,1.364,1.0,0.294433448276,0.604166666667,10.2560182708,1.0,74.3863086304,0.958333333333,80.8157865417,1.0,9.10382525,1.0,356.848166667,1.0,321.138,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.91079,1.0,3.67151,-9999,-9999,1.56179,-9999,-5.88211,1.0,-1.54066,-9999,-9999,3.08063,-9999,11.0,3,29,19,29,19,-2.08795,0.979167,0.652117,0.665432,-2.0538,0.979167,0.639471,0.653044,-2.06757,0.980208,0.017426,-2.23733,-2.22119,-2.12978,-2.07617,-1.98392,-1.95629,-1.91542,1.0,0.979167,0.958333,0.9375,1.0,0.9375,1.0,1.12682,2.35298,1.0,0.740565,0.767494,-6.80295,8.79936,0.947368,1.11476,1.12548,1.19859,2.35815,1.0,0.730186,0.757485,-6.82936,8.77327,0.947368,1.08695,1.09794,0.784837,0.849169,0.973947,1.13151,1.19859,1.25221,1.30806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.88571,-6.84753,-6.84274,-6.7344,-6.60335,-6.53758,-6.481,0.947368,0.947368,0.947368,1.0,1.0,1.0,0.894737,1.80631,1.99401,1.98714,0.0541006,1.34426,1.57083,1.80399,1.9864,2.1772,2.30149,2.40871,3.8661,4.04781,4.05471,0.0476955,3.47404,3.78997,3.88283,4.01516,4.21981,4.26694,4.46372,2.8633,3.81621,3.41877,0.158649,1.02389,2.43396,2.8633,3.6017,3.86958,3.94329,5.03814,3.75475,4.09577,3.62225,0.0740849,2.5317,3.03131,3.28796,3.75475,3.93785,3.95484,4.08826,-9999,0.0
20130112,6.429,1.0,6.041,1.165,1.0,7.022,1.245,1.0,6.5,6.07,1.851,7.156,1.691,6.429,1.0,6.041,1.165,1.0,7.022,1.245,1.0,144.034,30.451,1.0,23.907,30.451,1.0,325.732,1.0,330.051,325.732,1.0,318.974,1.0,348.966,318.974,1.0,0.615,1.0,1.9,0.615,1.0,101.122,101.122,0.0,0.986,7.474,1.0,0.839,1.41,1.0,0.314944651163,0.895833333333,6.32433791667,1.0,59.1385560208,1.0,54.1586501667,1.0,4.33620241667,1.0,344.855041667,1.0,322.554,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.85559,1.0,0.626856,-9999,-9999,0.934582,-9999,-12.7413,1.0,-2.92142,-9999,-9999,3.12522,-9999,11.0,3,29,19,29,19,-0.496187,1.0,0.64442,0.6664,-0.402348,1.0,0.606891,0.630181,-0.307136,1.0,0.0257008,-0.496187,-0.456915,-0.441031,-0.402348,-0.13967,-0.117437,-0.107067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53392,5.05875,1.0,0.837727,0.87896,-3.54921,5.17255,1.0,0.909013,0.913685,1.56688,5.05603,1.0,0.789212,0.832851,-3.37106,5.30264,1.0,0.855492,0.860454,1.45532,1.49591,1.53872,1.61632,1.99778,2.02801,2.05288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.66885,-3.53853,-3.42213,-3.37912,-3.37392,-3.35397,-3.33307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.79616,1.94732,1.88966,0.0337694,1.44838,1.58226,1.79616,1.8961,2.00094,2.1337,2.17816,2.29235,2.34966,2.1968,0.022435,1.90529,1.99165,2.10659,2.20411,2.29835,2.30944,2.39079,2.82087,3.1307,2.69735,0.156364,0.715958,1.52947,2.01312,2.74512,3.24919,3.51704,4.23556,2.44554,2.65037,2.41756,0.0476787,1.76129,2.06147,2.23921,2.44554,2.56973,2.61615,2.89356,-9999,0.0
20130113,6.911,1.0,6.435,0.351,1.0,7.637,0.663,1.0,7.534,7.289,1.032,7.907,0.889,6.911,1.0,6.435,0.351,1.0,7.637,0.663,1.0,145.295,23.219,1.0,23.148,23.219,1.0,342.756,1.0,331.683,342.756,1.0,322.994,1.0,350.986,322.994,1.0,0.482,1.0,1.902,0.482,1.0,100.715,100.715,0.0,13.111,29.896,1.0,1.138,1.862,1.0,0.485734358974,0.8125,15.7168866667,1.0,46.7599463333,1.0,46.614364125,1.0,2.79394375,1.0,347.236833333,1.0,299.622,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.351179,1.0,0.107175,-9999,-9999,1.08588,-9999,-33.976,1.0,-7.59989,-9999,-9999,3.43464,-9999,11.0,3,29,19,29,19,0.275509,1.0,0.696145,0.71717,0.0835409,1.0,0.690005,0.711211,0.232673,1.0,0.0258211,0.0262009,0.065766,0.0771238,0.275509,0.376139,0.410523,0.429251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.41307,3.91478,1.0,0.931841,0.932426,-1.48607,4.82265,1.0,0.921568,1.0053,1.42957,3.91364,1.0,0.936814,0.937396,-1.9786,4.64867,1.0,0.881586,0.968783,1.37751,1.41194,1.41341,1.45031,1.46317,1.47801,1.5267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.04079,-2.01418,-2.01038,-1.63073,-1.30073,-1.21082,-1.19717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.84745,1.99617,1.90078,0.0250257,1.62157,1.6735,1.79447,1.93208,1.99145,2.00581,2.10509,1.57194,1.91263,1.6681,0.0349785,1.26168,1.53279,1.54418,1.59162,1.81007,1.90325,2.0195,2.57071,2.5815,2.52979,0.170357,0.808983,1.19629,1.97143,2.57071,2.77747,3.59599,4.55306,1.90551,2.01331,1.90957,0.0484684,1.36248,1.55697,1.72776,1.90959,1.98693,2.20626,2.55547,-9999,0.0
20130114,7.124,1.0,6.299,1.267,1.0,8.384,1.758,1.0,6.905,6.582,1.178,7.4,0.953,7.124,1.0,6.299,1.267,1.0,8.384,1.758,1.0,146.613,55.973,1.0,44.787,55.973,1.0,341.854,1.0,319.283,341.854,1.0,322.207,1.0,335.637,322.207,1.0,0.756,1.0,1.948,0.756,1.0,100.353,100.353,0.0,4.842,31.714,1.0,0.838,1.222,1.0,0.273809142857,0.729166666667,43.3326552083,1.0,110.402782458,1.0,73.4338893542,1.0,7.12612499167,1.0,347.088229167,1.0,304.818,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.51275,1.0,1.51205,-9999,-9999,2.30481,-9999,-7.27658,1.0,-1.58688,-9999,-9999,3.52686,-9999,11.0,3,29,19,29,19,-1.31394,1.0,0.623971,0.689155,-1.28842,1.0,0.606941,0.673775,-1.40407,0.996354,0.0418628,-1.88474,-1.7501,-1.71091,-1.30155,-1.19819,-1.16497,-1.06596,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,1.63531,3.30888,1.0,0.780032,0.797329,-5.69476,6.85825,1.0,0.943407,1.0743,1.69085,3.29262,1.0,0.771713,0.789192,-5.71739,6.86251,1.0,0.89211,1.02954,1.45181,1.49624,1.55394,1.63531,1.74623,1.82659,1.89538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.9305,-6.54925,-6.51494,-5.71552,-5.5765,-5.52144,-5.49505,0.947368,0.947368,1.0,1.0,1.0,1.0,1.0,1.62168,1.73496,1.70181,0.0217798,1.4424,1.60177,1.61527,1.69304,1.73293,1.76645,2.02865,2.90184,3.02338,3.10588,0.052376,2.64059,2.76467,2.87468,3.00638,3.34667,3.37935,3.65398,1.91343,1.92543,2.38389,0.189659,0.756921,1.56796,1.72459,1.96417,2.81571,3.07066,4.89617,3.25359,3.30605,3.43928,0.063341,2.86876,3.19446,3.23963,3.34214,3.47342,3.53878,4.24746,-9999,0.0
20130115,4.887,1.0,4.16,0.897,1.0,5.904,1.371,1.0,6.604,5.919,0.461,7.562,0.917,4.887,1.0,4.16,0.897,1.0,5.904,1.371,1.0,147.985,25.666,1.0,43.694,25.666,1.0,328.602,1.0,313.745,328.602,1.0,305.897,1.0,328.781,305.897,1.0,0.581,1.0,1.837,0.581,1.0,100.297,100.297,0.0,7.41,20.806,1.0,0.999,1.626,1.0,0.420215862069,0.604166666667,14.02640825,1.0,49.9497366458,1.0,46.9321650833,1.0,2.98596811521,1.0,337.055479167,1.0,309.357,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.211125,1.0,0.0542298,-9999,-9999,1.17514,-9999,-19.766,1.0,-4.4052,-9999,-9999,3.99252,-9999,10.0,3,28,20,28,20,-0.652024,1.0,0.628788,0.642928,-0.674443,1.0,0.59836,0.613202,-0.749118,1.0,0.0193831,-0.940835,-0.900201,-0.853971,-0.683507,-0.660269,-0.632009,-0.612533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.489535,4.52787,1.0,0.844858,0.848076,-2.19332,3.59889,1.0,0.846033,0.872922,0.539893,4.53242,1.0,0.797666,0.801074,-2.31567,3.67533,1.0,0.817298,0.845101,0.24149,0.392267,0.476198,0.496041,0.517446,0.539893,0.545621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.70016,-2.63111,-2.62122,-2.31612,-2.21843,-2.20114,-2.17625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28763,1.344,1.32214,0.0104448,1.1432,1.28162,1.28763,1.31733,1.35806,1.40102,1.40986,1.96137,2.01844,2.07126,0.0223965,1.83142,1.91322,1.95438,2.07217,2.18097,2.20874,2.24867,1.19139,1.20404,1.96298,0.212863,0.887258,0.99071,1.03238,1.25471,2.90975,3.27141,4.82221,1.89846,1.8315,2.00886,0.0583933,1.60997,1.69517,1.75969,1.89846,2.11242,2.17274,2.83718,-9999,0.0
20130116,5.095,1.0,4.582,1.223,1.0,5.813,0.943,1.0,6.003,5.838,0.449,6.234,0.288,5.095,1.0,4.582,1.223,1.0,5.813,0.943,1.0,149.413,32.958,1.0,24.506,32.958,1.0,323.603,1.0,329.248,323.603,1.0,307.385,1.0,347.972,307.385,1.0,0.774,1.0,1.808,0.774,1.0,99.434,99.434,0.0,8.64,4.444,1.0,1.462,1.369,1.0,0.290189375,0.666666666667,15.7832589583,1.0,64.5462793333,1.0,59.4072155625,1.0,4.29688756042,1.0,335.8041875,1.0,319.179,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,6.08678,1.0,1.62207,-9999,-9999,1.32975,-9999,-35.5049,1.0,-8.12067,-9999,-9999,4.12569,-9999,9.0,3,28,20,28,20,-0.600459,1.0,0.606224,0.630343,-0.559441,0.979167,0.597908,0.622349,-0.762013,0.989062,0.0219306,-0.994529,-0.945856,-0.899976,-0.777726,-0.633068,-0.600459,-0.559441,0.979167,0.979167,0.979167,0.979167,1.0,1.0,0.979167,0.359667,2.04278,1.0,0.775953,0.778134,-1.89225,3.91427,1.0,0.886349,0.948347,0.371818,2.04821,1.0,0.772361,0.774553,-1.81439,3.60526,0.95,0.861947,0.925581,0.236241,0.27089,0.342163,0.361502,0.376368,0.387338,0.472445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.6137,-2.56678,-2.56045,-2.35079,-1.96766,-1.89225,-1.81439,0.95,0.95,0.95,0.95,1.0,1.0,0.95,1.07553,1.09355,1.0847,0.0119607,0.95563,0.995481,1.04161,1.08664,1.10087,1.19045,1.22917,1.7086,1.65299,1.84672,0.0211396,1.65363,1.70835,1.7448,1.82431,1.96131,1.99937,2.04912,0.556143,0.569974,1.82681,0.270476,0.340587,0.490847,0.550237,0.871976,3.26214,3.63475,5.21789,2.13748,2.00543,2.35638,0.0737726,1.91392,1.99575,2.07749,2.18107,2.5364,2.8509,3.31128,-9999,0.0
20130117,2.63,1.0,1.793,2.803,1.0,3.802,2.714,1.0,4.551,4.468,0.354,4.668,0.526,2.63,1.0,1.793,2.803,1.0,3.802,2.714,1.0,150.895,62.097,1.0,30.033,62.097,1.0,291.577,1.0,317.426,291.577,1.0,249.327,0.979167,333.338,250.84,0.979167,2.019,0.979167,1.823,2.039,0.979167,99.541,99.541,0.0,2.561,0.0,1.0,1.809,1.174,1.0,0.206354375,0.666666666667,20.3291897917,1.0,115.812290617,0.979166666667,78.8860330833,1.0,10.7253177083,1.0,322.3166875,1.0,346.482,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,11.9424,0.979167,3.32627,-9999,-9999,2.17027,-9999,-15.9749,0.979167,-3.77063,-9999,-9999,3.5448,-9999,8.0,3,28,20,28,20,-1.53641,0.9375,0.568719,0.624216,-1.60648,0.9375,0.553475,0.610359,-1.94646,0.931771,0.0530337,-2.75801,-2.24145,-1.99833,-1.86411,-1.74181,-1.72685,-1.60363,0.958333,0.9375,0.916667,0.916667,0.9375,0.9375,0.9375,1.16008,0.495523,1.0,0.659954,0.789752,-5.17745,5.49977,0.85,0.93615,0.956505,1.16844,0.493518,1.0,0.657531,0.787729,-5.35122,5.46459,0.85,0.889454,0.910853,0.26775,0.300873,0.953638,1.08286,1.16008,1.16844,1.20275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.69021,-5.98088,-5.95369,-5.65967,-5.60979,-5.58832,-5.34465,0.9,0.8,0.8,0.85,0.85,0.85,0.85,0.950539,0.948975,0.904458,0.0159913,0.687659,0.797845,0.847228,0.945936,0.963015,0.983346,1.04209,2.69235,2.55546,2.85092,0.0486663,2.48689,2.55783,2.67478,2.80271,2.89431,3.08141,3.52851,0.63257,0.758107,1.86533,0.254511,0.396723,0.538506,0.61702,1.01895,3.26228,3.70777,5.20927,3.34829,3.327,3.82948,0.106781,3.24597,3.29322,3.34351,3.45793,4.09466,4.84298,5.08414,-9999,0.0
20130118,4.637,1.0,3.027,1.681,1.0,6.891,3.369,1.0,5.286,4.381,1.496,6.554,1.886,4.637,1.0,3.027,1.681,1.0,6.891,3.369,1.0,152.432,95.669,1.0,90.691,95.669,1.0,250.595,1.0,285.186,250.595,1.0,261.968,1.0,293.429,261.968,1.0,2.997,1.0,2.661,2.997,1.0,99.881,99.881,0.0,1.151,0.0,1.0,1.364,1.26,1.0,0.193081621622,0.770833333333,-0.116886875,1.0,175.923701438,1.0,62.4273909167,1.0,17.7503278958,1.0,327.312916667,1.0,359.772,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,25.0196,1.0,6.36113,-9999,-9999,2.95124,-9999,-9.19735,1.0,-1.89174,-9999,-9999,3.51487,-9999,7.0,3,28,20,28,20,-3.37317,0.979167,0.552547,0.605987,-3.38126,0.958333,0.535454,0.590443,-3.43589,0.952604,0.0374528,-3.95735,-3.78542,-3.44488,-3.35253,-3.29121,-3.28778,-3.19349,0.916667,0.895833,0.979167,0.979167,0.9375,0.979167,0.979167,0.794288,2.03782,1.0,0.668165,0.687267,-8.91331,7.10458,0.95,0.870636,1.02113,0.801768,2.03935,1.0,0.663498,0.682731,-8.94249,7.24774,0.9,0.818975,0.977451,0.473581,0.525319,0.639661,0.727961,0.795809,0.847137,0.888875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.98587,-9.62609,-9.07916,-8.85518,-8.55896,-8.55896,-8.49989,0.8,0.65,0.95,0.95,0.85,0.85,0.95,0.994638,0.995886,0.892285,0.0181013,0.685259,0.741735,0.793304,0.924462,0.994616,1.00489,1.01175,4.43952,4.37715,4.32818,0.0308236,4.01932,4.11157,4.20645,4.29986,4.40143,4.57873,4.62494,1.51123,1.87096,2.77752,0.257683,1.05821,1.26424,1.36274,2.16866,4.22456,4.53525,5.90974,4.62998,5.01521,5.35786,0.118705,4.6261,4.66494,4.79021,5.04207,5.64342,6.37416,6.66704,-9999,0.0
20130119,3.747,1.0,3.801,2.832,1.0,3.673,0.556,1.0,5.47,5.254,1.797,5.771,0.574,3.747,1.0,3.801,2.832,1.0,3.673,0.556,1.0,154.022,13.758,1.0,24.465,13.758,1.0,320.195,1.0,320.149,320.195,1.0,298.341,1.0,336.709,298.341,1.0,0.797,1.0,2.164,0.797,1.0,99.686,99.686,0.0,8.713,6.262,1.0,1.571,2.16,1.0,0.489621842105,0.791666666667,0.128104,1.0,29.3389707292,1.0,29.3534035208,1.0,2.0226486875,1.0,331.56625,1.0,334.283,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,2.02826,1.0,0.450011,-9999,-9999,0.614864,-9999,-47.5235,1.0,-7.85161,-9999,-9999,3.57389,-9999,6.0,3,28,20,28,20,-0.164454,1.0,0.566695,0.567981,-0.163109,1.0,0.554361,0.555675,-0.157972,1.0,0.00879748,-0.21158,-0.209443,-0.1868,-0.164454,-0.136975,-0.133049,-0.0652101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.276127,4.28302,1.0,0.686651,0.688162,-0.766919,5.25322,1.0,0.890853,0.891788,0.277047,4.2831,1.0,0.672357,0.673901,-0.765097,5.25382,1.0,0.870479,0.871435,0.1361,0.185868,0.191727,0.246567,0.276127,0.277047,0.277156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.806021,-0.777216,-0.776412,-0.762734,-0.695575,-0.695575,-0.34739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.957243,0.953214,0.797553,0.0241445,0.52909,0.616283,0.652395,0.843539,0.949496,0.957205,0.973186,1.1217,1.11632,0.955525,0.027469,0.565047,0.798317,0.839101,1.02696,1.09449,1.12002,1.13085,2.49094,2.24259,3.08334,0.218781,1.48186,1.67868,2.30494,2.55179,4.11802,4.80279,5.87303,1.19381,0.976908,1.43905,0.054845,0.971006,1.16766,1.18802,1.34683,1.51318,1.95418,2.05761,-9999,0.0
20130120,10.471,1.0,9.567,0.908,1.0,11.737,0.426,1.0,9.805,9.147,0.424,10.726,0.633,10.471,1.0,9.567,0.908,1.0,11.737,0.426,1.0,155.666,23.7,1.0,8.502,23.7,1.0,362.844,1.0,357.874,362.844,1.0,351.922,1.0,383.408,351.922,1.0,0.685,1.0,1.723,0.685,1.0,99.32,99.32,0.0,16.501,28.886,1.0,1.439,1.479,1.0,0.342030540541,0.770833333333,19.1326586458,1.0,48.87360575,1.0,48.7623034167,1.0,2.44009180625,1.0,364.886270833,1.0,281.918,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.38073,1.0,0.243762,-9999,-9999,1.01179,-9999,-27.9833,1.0,-3.03786,-9999,-9999,3.02553,-9999,5.0,3,28,20,28,20,0.786271,0.979167,0.547588,0.652195,0.793561,0.979167,0.534527,0.641268,0.43019,0.984896,0.0486331,0.0592201,0.0717214,0.158324,0.456136,0.68045,0.780257,0.786271,1.0,1.0,1.0,0.979167,0.979167,0.979167,0.979167,1.99968,1.81928,1.0,0.680027,0.740647,-0.981102,4.66817,0.95,0.835155,1.15354,2.00096,1.8186,1.0,0.662487,0.724576,-0.96604,4.64514,0.95,0.817337,1.1407,1.48634,1.50442,1.82147,1.9611,1.99968,2.09135,2.09928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.56824,-2.56824,-2.56824,-1.04337,-0.981102,-0.97681,-0.976486,1.0,1.0,1.0,0.95,0.95,0.95,0.95,1.13347,1.14747,0.93371,0.0258998,0.669506,0.746782,0.760868,0.953349,1.07006,1.13512,1.14249,0.347197,0.353913,0.50352,0.0429387,0.213887,0.274179,0.296333,0.362053,0.648196,0.790288,0.945737,4.0914,2.21354,4.58044,0.274259,2.31412,2.98482,3.21458,4.04578,6.40496,6.93799,7.57172,1.94117,1.65849,2.43821,0.0721372,1.7795,1.9394,2.0661,2.2873,2.70802,3.02984,3.19629,-9999,0.0
