TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.3,3.963,1.395,7.02,2.526,5.3,0.0,3.963,1.395,0.0,7.02,2.526,0.0,183.406,109.271,0.604167,106.672,106.672,0.604167,-9999,-9999,286.277,286.277,0.0,-9999,-9999,279.282,279.282,0.0,-9999,-9999,2.919,2.919,0.0,102.33,102.33,0.0,0.138,0.138,0.0,3.512,3.512,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,18.648,0.0,37.0311,-9999,-9999,-9999,-9999,10.5386,0.0,20.8456,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.51858,0.0,-9999,-9999,2.28858,0.0,-9999,-9999,2.44786,0.0,0.0129118,2.28858,2.3389,2.40016,2.46201,2.51335,2.5192,2.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10312,0.478383,0.0,-9999,-9999,1.55775,0.993963,0.0,-9999,-9999,3.10312,0.478383,0.0,-9999,-9999,1.05116,1.41853,0.0,-9999,-9999,2.98576,2.98576,2.98576,3.0935,3.10312,3.11275,3.17549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05116,1.32187,1.38062,1.49297,1.56849,1.57149,1.58607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23553,2.22426,2.20349,0.0108251,2.04335,2.15176,2.16551,2.20525,2.23553,2.24975,2.33877,-0.283676,-0.0643264,-0.244366,0.0149558,-0.451443,-0.336574,-0.299906,-0.264439,-0.20623,-0.170744,-0.0643264,0.774022,1.29957,0.57805,0.054955,0.18541,0.201319,0.226854,0.685155,0.774022,0.778965,1.28683,0.0902524,0.940335,0.100454,0.0433896,0.0,0.0,0.0,0.0,0.00754127,0.0606934,0.911573,-9999,-9999
20130112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.736,1.964,1.446,6.015,2.964,3.736,0.0,1.964,1.446,0.0,6.015,2.964,0.0,184.595,96.864,0.604167,131.885,131.885,0.604167,-9999,-9999,264.339,264.339,0.0,-9999,-9999,256.174,256.174,0.0,-9999,-9999,2.942,2.942,0.0,102.35,102.35,0.0,0.0,0.0,0.0,2.875,2.875,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,15.2743,0.0,30.5018,-9999,-9999,-9999,-9999,8.4512,0.0,16.8109,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.23668,0.0,-9999,-9999,2.0959,0.0,-9999,-9999,2.29674,0.0,0.0231665,2.03413,2.0959,2.19253,2.26962,2.447,2.45398,2.49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99555,0.366489,0.0,-9999,-9999,1.07514,0.973383,0.0,-9999,-9999,2.99555,0.366489,0.0,-9999,-9999,0.765049,1.29243,0.0,-9999,-9999,2.73773,2.80417,2.80417,2.99555,3.07755,3.07755,3.16851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628991,0.765049,0.977885,1.38019,1.43766,1.45857,1.5221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94298,1.92493,1.91223,0.0112365,1.7409,1.86361,1.87925,1.90408,1.94298,1.95878,2.06676,-0.436297,-0.170966,-0.384503,0.0260677,-0.777495,-0.568227,-0.467063,-0.38237,-0.287349,-0.170966,-0.130051,0.680319,1.14816,0.501307,0.0490636,0.150313,0.171968,0.183912,0.572039,0.680319,0.682782,1.1369,0.111395,1.14798,0.122883,0.0530217,0.0,0.0,0.0,0.0,0.00931974,0.0749433,1.11452,-9999,-9999
20130113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.356,1.61,2.844,5.6,3.265,3.356,0.0,1.61,2.844,0.0,5.6,3.265,0.0,185.84,102.583,0.604167,133.458,133.458,0.604167,-9999,-9999,255.088,255.088,0.0,-9999,-9999,246.43,246.43,0.0,-9999,-9999,3.658,3.658,0.0,102.423,102.423,0.0,0.0,0.0,0.0,3.402,3.402,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,17.7315,0.0,35.6065,-9999,-9999,-9999,-9999,9.94395,0.0,19.8911,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.93752,0.0,-9999,-9999,2.72618,0.0,-9999,-9999,2.86255,0.0,0.0136159,2.72618,2.72618,2.80423,2.86542,2.92506,2.9669,2.97541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74081,0.57071,0.0,-9999,-9999,1.66062,1.10445,0.0,-9999,-9999,3.74081,0.57071,0.0,-9999,-9999,1.19512,1.5415,0.0,-9999,-9999,3.52725,3.62345,3.62345,3.64547,3.74081,3.74081,3.74081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19512,1.42827,1.50395,1.60292,1.71664,1.73771,1.76779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89346,1.87538,1.8634,0.0110718,1.69487,1.81596,1.83108,1.85482,1.89346,1.90909,2.01588,-1.11315,-0.850796,-0.999147,0.0154043,-1.15506,-1.09505,-1.07043,-1.02353,-0.953611,-0.880249,-0.850796,0.663542,1.12036,0.488763,0.0478734,0.14639,0.167774,0.179112,0.556732,0.663542,0.665794,1.10937,0.112717,1.16108,0.124295,0.0536288,0.0,0.0,0.0,0.0,0.0094308,0.0758335,1.1273,-9999,-9999
20130114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.887,2.33,2.29,5.888,3.278,3.887,0.0,2.33,2.29,0.0,5.888,3.278,0.0,187.138,109.271,0.604167,131.961,131.961,0.604167,-9999,-9999,267.496,267.496,0.0,-9999,-9999,259.499,259.499,0.0,-9999,-9999,3.983,3.983,0.0,102.953,102.953,0.0,0.0,0.0,0.0,3.221,3.221,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,18.648,0.0,37.4469,-9999,-9999,-9999,-9999,10.5386,0.0,21.0805,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.51858,0.0,-9999,-9999,2.28858,0.0,-9999,-9999,2.44786,0.0,0.0129118,2.28858,2.3389,2.40016,2.46201,2.51335,2.5192,2.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10312,0.478383,0.0,-9999,-9999,1.55775,0.993963,0.0,-9999,-9999,3.10312,0.478383,0.0,-9999,-9999,1.05116,1.41853,0.0,-9999,-9999,2.98576,2.98576,2.98576,3.0935,3.10312,3.11275,3.17549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05116,1.32187,1.38062,1.49297,1.56849,1.57149,1.58607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98025,1.96359,1.94956,0.0110615,1.7819,1.90049,1.9159,1.94325,1.98025,1.99565,2.10155,-0.538955,-0.324999,-0.498292,0.0150564,-0.712891,-0.587409,-0.54952,-0.522192,-0.457896,-0.428059,-0.324999,0.691833,1.16645,0.511334,0.0497161,0.155823,0.174774,0.190653,0.588339,0.691833,0.694708,1.15501,0.111463,1.14883,0.122971,0.0530602,0.0,0.0,0.0,0.0,0.00932523,0.074988,1.11532,-9999,-9999
20130115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.43,3.428,2.436,8.003,3.737,5.43,0.0,3.428,2.436,0.0,8.003,3.737,0.0,188.489,96.864,0.604167,132.538,132.538,0.604167,-9999,-9999,281.131,281.131,0.0,-9999,-9999,273.862,273.862,0.0,-9999,-9999,3.309,3.309,0.0,103.273,103.273,0.0,0.0,0.0,0.0,2.232,2.232,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,15.2743,0.0,30.6834,-9999,-9999,-9999,-9999,8.4512,0.0,16.9114,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.23668,0.0,-9999,-9999,2.0959,0.0,-9999,-9999,2.29674,0.0,0.0231665,2.03413,2.0959,2.19253,2.26962,2.447,2.45398,2.49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99555,0.366489,0.0,-9999,-9999,1.07514,0.973383,0.0,-9999,-9999,2.99555,0.366489,0.0,-9999,-9999,0.765049,1.29243,0.0,-9999,-9999,2.73773,2.80417,2.80417,2.99555,3.07755,3.07755,3.16851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628991,0.765049,0.977885,1.38019,1.43766,1.45857,1.5221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30773,2.30145,2.27687,0.0100849,2.1354,2.22569,2.23728,2.28476,2.30773,2.32207,2.38771,-0.0715456,0.205548,-0.0198639,0.0262793,-0.384097,-0.206873,-0.106164,-0.032338,0.0876411,0.205548,0.23934,0.794537,1.33086,0.599067,0.0557708,0.200462,0.219085,0.246874,0.726113,0.794537,0.807632,1.31781,0.111949,1.15377,0.123501,0.0532888,0.0,0.0,0.0,0.0,0.00936603,0.0753154,1.12013,-9999,-9999
20130116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.459,4.255,2.21,9.292,3.716,6.459,0.0,4.255,2.21,0.0,9.292,3.716,0.0,189.893,102.583,0.604167,135.291,135.291,0.604167,-9999,-9999,280.128,280.128,0.0,-9999,-9999,272.805,272.805,0.0,-9999,-9999,3.399,3.399,0.0,103.005,103.005,0.0,0.0,0.0,0.0,2.388,2.388,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,17.7315,0.0,35.7069,-9999,-9999,-9999,-9999,9.94395,0.0,19.9474,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.93752,0.0,-9999,-9999,2.72618,0.0,-9999,-9999,2.86255,0.0,0.0136159,2.72618,2.72618,2.80423,2.86542,2.92506,2.9669,2.97541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74081,0.57071,0.0,-9999,-9999,1.66062,1.10445,0.0,-9999,-9999,3.74081,0.57071,0.0,-9999,-9999,1.19512,1.5415,0.0,-9999,-9999,3.52725,3.62345,3.62345,3.64547,3.74081,3.74081,3.74081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19512,1.42827,1.50395,1.60292,1.71664,1.73771,1.76779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52936,2.53046,2.49857,0.00956141,2.37983,2.44178,2.45491,2.51644,2.53384,2.54772,2.57323,-0.477252,-0.195718,-0.363982,0.0143289,-0.475839,-0.459841,-0.437539,-0.388768,-0.320294,-0.262857,-0.195718,0.863791,1.44156,0.658813,0.0598231,0.217444,0.254113,0.285678,0.808235,0.863791,0.875875,1.42742,0.114255,1.17627,0.125935,0.0543332,0.0,0.0,0.0,0.0,0.00956012,0.0768701,1.14214,-9999,-9999
20130117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.67,3.844,2.854,10.304,4.809,6.67,0.0,3.844,2.854,0.0,10.304,4.809,0.0,191.348,109.271,0.604167,139.214,139.214,0.604167,-9999,-9999,277.445,277.445,0.0,-9999,-9999,269.979,269.979,0.0,-9999,-9999,3.534,3.534,0.0,102.453,102.453,0.0,0.0,0.0,0.0,3.167,3.167,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,18.648,0.0,37.5662,-9999,-9999,-9999,-9999,10.5386,0.0,21.2298,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.51858,0.0,-9999,-9999,2.28858,0.0,-9999,-9999,2.44786,0.0,0.0129118,2.28858,2.3389,2.40016,2.46201,2.51335,2.5192,2.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10312,0.478383,0.0,-9999,-9999,1.55775,0.993963,0.0,-9999,-9999,3.10312,0.478383,0.0,-9999,-9999,1.05116,1.41853,0.0,-9999,-9999,2.98576,2.98576,2.98576,3.0935,3.10312,3.11275,3.17549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05116,1.32187,1.38062,1.49297,1.56849,1.57149,1.58607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62927,2.63729,2.60017,0.00885054,2.50104,2.54012,2.55423,2.6265,2.63989,2.64985,2.66749,0.11007,0.348701,0.15232,0.0141673,0.00981772,0.0637802,0.101794,0.137773,0.179143,0.217498,0.348701,0.892226,1.48501,0.688335,0.0609586,0.224229,0.279817,0.313725,0.838545,0.892226,0.903074,1.47045,0.117539,1.20819,0.129389,0.0558149,0.0,0.0,0.0,0.0,0.00983672,0.0790844,1.17337,-9999,-9999
20130118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.019,4.065,2.881,10.817,4.907,7.019,0.0,4.065,2.881,0.0,10.817,4.907,0.0,192.855,96.864,0.604167,138.893,138.893,0.604167,-9999,-9999,281.638,281.638,0.0,-9999,-9999,274.396,274.396,0.0,-9999,-9999,3.563,3.563,0.0,102.337,102.337,0.0,0.0,0.0,0.0,2.706,2.706,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,15.2743,0.0,30.7811,-9999,-9999,-9999,-9999,8.4512,0.0,17.0311,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.23668,0.0,-9999,-9999,2.0959,0.0,-9999,-9999,2.29674,0.0,0.0231665,2.03413,2.0959,2.19253,2.26962,2.447,2.45398,2.49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99555,0.366489,0.0,-9999,-9999,1.07514,0.973383,0.0,-9999,-9999,2.99555,0.366489,0.0,-9999,-9999,0.765049,1.29243,0.0,-9999,-9999,2.73773,2.80417,2.80417,2.99555,3.07755,3.07755,3.16851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628991,0.765049,0.977885,1.38019,1.43766,1.45857,1.5221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7147,2.72631,2.68599,0.00869158,2.59755,2.62358,2.63837,2.70983,2.72736,2.73717,2.75135,0.335425,0.630414,0.389249,0.0266392,0.0791616,0.198956,0.289823,0.368748,0.510729,0.630414,0.647451,0.918343,1.52635,0.711979,0.0623857,0.230595,0.291454,0.322629,0.86499,0.918462,0.929342,1.51138,0.117273,1.20579,0.129126,0.0557029,0.0,0.0,0.0,0.0,0.00981415,0.0789044,1.171,-9999,-9999
20130119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.194,4.183,2.991,11.065,5.035,7.194,0.0,4.183,2.991,0.0,11.065,5.035,0.0,194.413,102.583,0.604167,140.828,140.828,0.604167,-9999,-9999,281.873,281.873,0.0,-9999,-9999,274.643,274.643,0.0,-9999,-9999,3.715,3.715,0.0,102.392,102.392,0.0,0.0,0.0,0.0,2.71,2.71,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,17.7315,0.0,35.7461,-9999,-9999,-9999,-9999,9.94395,0.0,20.0467,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.93752,0.0,-9999,-9999,2.72618,0.0,-9999,-9999,2.86255,0.0,0.0136159,2.72618,2.72618,2.80423,2.86542,2.92506,2.9669,2.97541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74081,0.57071,0.0,-9999,-9999,1.66062,1.10445,0.0,-9999,-9999,3.74081,0.57071,0.0,-9999,-9999,1.19512,1.5415,0.0,-9999,-9999,3.52725,3.62345,3.62345,3.64547,3.74081,3.74081,3.74081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19512,1.42827,1.50395,1.60292,1.71664,1.73771,1.76779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76134,2.77514,2.73294,0.00860517,2.64968,2.66921,2.68438,2.74621,2.77609,2.78493,2.79696,-0.245279,0.0489632,-0.129614,0.0139098,-0.235772,-0.208483,-0.198244,-0.152587,-0.0882371,-0.0359788,0.0489632,0.932428,1.54852,0.725064,0.063123,0.234017,0.295778,0.332027,0.879377,0.941165,0.943497,1.53334,0.118893,1.22157,0.130833,0.0564354,0.0,0.0,0.0,0.0,0.00995057,0.079997,1.18644,-9999,-9999
20130120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.146,4.228,2.748,10.898,5.018,7.146,0.0,4.228,2.748,0.0,10.898,5.018,0.0,196.021,109.271,0.604167,143.307,143.307,0.604167,-9999,-9999,278.464,278.464,0.0,-9999,-9999,271.053,271.053,0.0,-9999,-9999,3.824,3.824,0.0,102.328,102.328,0.0,0.0,0.0,0.0,2.772,2.772,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,18.648,0.0,37.6075,-9999,-9999,-9999,-9999,10.5386,0.0,21.2532,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.51858,0.0,-9999,-9999,2.28858,0.0,-9999,-9999,2.44786,0.0,0.0129118,2.28858,2.3389,2.40016,2.46201,2.51335,2.5192,2.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10312,0.478383,0.0,-9999,-9999,1.55775,0.993963,0.0,-9999,-9999,3.10312,0.478383,0.0,-9999,-9999,1.05116,1.41853,0.0,-9999,-9999,2.98576,2.98576,2.98576,3.0935,3.10312,3.11275,3.17549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05116,1.32187,1.38062,1.49297,1.56849,1.57149,1.58607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74214,2.75473,2.71347,0.00867533,2.62767,2.65034,2.66534,2.73263,2.75574,2.76516,2.77845,0.222941,0.466143,0.265615,0.0141795,0.139063,0.176115,0.212746,0.248878,0.293755,0.334281,0.466143,0.926881,1.53998,0.719475,0.0628772,0.232687,0.294097,0.326986,0.873529,0.930565,0.938157,1.52488,0.120969,1.24176,0.133017,0.0573725,0.0,0.0,0.0,0.0,0.0101254,0.0813966,1.2062,-9999,-9999
20130121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.597,4.613,3.422,11.435,5.308,7.597,0.0,4.613,3.422,0.0,11.435,5.308,0.0,197.677,96.864,0.604167,144.442,144.442,0.604167,-9999,-9999,279.393,279.393,0.0,-9999,-9999,272.031,272.031,0.0,-9999,-9999,4.3,4.3,0.0,102.096,102.096,0.0,0.0,0.0,0.0,2.132,2.132,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.2743,0.0,30.8066,-9999,-9999,-9999,-9999,8.4512,0.0,17.0452,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.23668,0.0,-9999,-9999,2.0959,0.0,-9999,-9999,2.29674,0.0,0.0231665,2.03413,2.0959,2.19253,2.26962,2.447,2.45398,2.49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99555,0.366489,0.0,-9999,-9999,1.07514,0.973383,0.0,-9999,-9999,2.99555,0.366489,0.0,-9999,-9999,0.765049,1.29243,0.0,-9999,-9999,2.73773,2.80417,2.80417,2.99555,3.07755,3.07755,3.16851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628991,0.765049,0.977885,1.38019,1.43766,1.45857,1.5221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86726,2.88585,2.83948,0.00851545,2.75652,2.7872,2.78882,2.8295,2.88657,2.89332,2.90068,0.487987,0.789953,0.542744,0.0269043,0.254223,0.351239,0.442054,0.519999,0.669564,0.789953,0.80038,0.964553,1.59917,0.754564,0.0648498,0.241828,0.305648,0.354158,0.912092,0.974768,0.985226,1.58349,0.12192,1.25108,0.134024,0.0578049,0.0,0.0,0.0,0.0,0.0102054,0.0820376,1.21531,-9999,-9999
20130122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.643,6.186,3.647,11.801,4.789,8.643,0.0,6.186,3.647,0.0,11.801,4.789,0.0,199.382,102.583,0.604167,116.524,116.524,0.604167,-9999,-9999,303.744,303.744,0.0,-9999,-9999,297.681,297.681,0.0,-9999,-9999,4.206,4.206,0.0,101.882,101.882,0.0,0.0,0.0,0.0,3.08,3.08,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,17.7315,0.0,35.7662,-9999,-9999,-9999,-9999,9.94395,0.0,20.0579,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,2.93752,0.0,-9999,-9999,2.72618,0.0,-9999,-9999,2.86255,0.0,0.0136159,2.72618,2.72618,2.80423,2.86542,2.92506,2.9669,2.97541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74081,0.57071,0.0,-9999,-9999,1.66062,1.10445,0.0,-9999,-9999,3.74081,0.57071,0.0,-9999,-9999,1.19512,1.5415,0.0,-9999,-9999,3.52725,3.62345,3.62345,3.64547,3.74081,3.74081,3.74081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19512,1.42827,1.50395,1.60292,1.71664,1.73771,1.76779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08739,3.11271,3.05937,0.00882702,2.97458,3.00477,3.00814,3.02815,3.11317,3.11743,3.12185,0.0807773,0.386535,0.196816,0.0140932,0.084618,0.120491,0.129845,0.174852,0.235747,0.274267,0.386535,1.03377,1.71008,0.813254,0.0690873,0.258828,0.329492,0.389654,0.98081,1.04331,1.07575,1.69331,0.0985303,1.02279,0.109336,0.0472094,0.0,0.0,0.0,0.0,0.00823653,0.0662697,0.991998,-9999,-9999
