TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130805,27.085,1.0,24.522,1.84,1.0,28.623,3.579,1.0,26.251,23.457,2.361,27.928,3.274,27.085,1.0,24.522,1.84,1.0,28.623,3.579,1.0,439.284,289.55,1.0,289.381,289.55,1.0,402.78,1.0,386.053,402.78,1.0,438.671,1.0,397.911,438.671,1.0,16.281,1.0,13.507,16.281,1.0,99.164,98.779,1.0,0.0,0.0,1.0,1.083,1.129,1.0,0.231194411765,0.708333333333,202.69736875,1.0,580.584889417,1.0,31.0282704167,1.0,458.076208333,1.0,400.937,1.0,20.743,20.272,18.836,18.087,17.218,15.168,1.0,1.0,1.0,1.0,1.0,1.0,22.308,19.345,18.462,15.639,1.0,1.0,1.0,1.0,5.63677,1.0,109.586,1.0,165.475,156.217,183.011,9.57781,22.0508,6.55428,1.0,9.89692,9.34322,10.9458,4.19242,4.35747,13.0,1,18,30,18,28,-3.64482,0.895833,0.818048,0.919616,-3.48144,0.875,0.838269,0.93765,-3.30459,0.867708,0.0598623,-4.05292,-3.79204,-3.54326,-3.29994,-3.016,-2.95182,-2.78802,0.9375,0.9375,0.979167,0.9375,0.75,0.770833,0.791667,9.40546,0.483702,1.0,1.03453,1.33583,-11.263,11.4887,0.833333,1.11128,1.15792,9.25387,0.434083,1.0,1.05784,1.35396,-10.9201,11.0986,0.8,1.13962,1.18514,7.37813,8.08124,8.68269,9.40546,9.74768,9.77143,9.79902,0.888889,1.0,1.0,1.0,1.0,1.0,1.0,-11.6639,-10.9124,-10.6888,-10.4988,-10.2736,-10.2617,-10.121,0.833333,0.8,0.666667,0.6,0.966667,0.966667,0.933333,11.5489,11.2851,11.2391,0.217225,8.76497,9.52596,9.68878,11.4614,12.4873,13.0203,13.0464,14.9634,14.6553,14.5253,0.186533,12.5901,12.8398,13.4317,14.5082,15.5709,15.9577,15.9994,8.91749,12.7744,10.0012,0.360478,5.64944,7.80172,8.2332,9.76474,11.9378,12.4897,13.0373,12.8339,14.7155,13.2257,0.161654,11.2324,12.2262,12.6382,13.1096,13.8726,13.9588,14.8624,11.8378,1.0
20130806,26.694,1.0,24.672,0.822,1.0,27.907,2.53,1.0,25.775,23.129,1.293,27.363,2.904,26.694,1.0,24.672,0.822,1.0,27.907,2.53,1.0,437.204,243.02,1.0,282.527,243.02,1.0,409.47,1.0,381.704,409.47,1.0,450.981,1.0,392.776,450.981,1.0,15.975,1.0,12.842,15.975,1.0,99.015,98.619,1.0,1.94,2.02,1.0,1.153,2.207,1.0,0.369615925926,0.5625,168.35303125,1.0,475.390723625,1.0,26.857181875,1.0,456.823979167,1.0,396.112,1.0,21.044,20.585,19.071,18.279,17.328,15.225,1.0,1.0,1.0,1.0,1.0,1.0,22.076,19.151,18.148,15.508,1.0,1.0,1.0,1.0,5.59625,1.0,99.9132,1.0,150.868,140.683,166.857,8.24024,21.0793,-18.3479,0.979167,-27.6639,-30.6413,-25.8349,4.3321,5.60907,14.0,1,18,30,18,25,-2.44067,0.916667,0.823638,0.886287,-2.33771,0.895833,0.828372,0.890688,-1.95801,0.910417,0.0488869,-2.62958,-2.33602,-2.11033,-1.86825,-1.73306,-1.68142,-1.64972,0.9375,0.895833,1.0,0.854167,1.0,0.958333,0.8125,9.59418,0.474428,1.0,1.02358,1.22571,-9.51961,11.3103,0.866667,1.14914,1.32481,9.56722,0.489984,1.0,1.03051,1.2315,-9.34469,11.1612,0.833333,1.15526,1.33012,8.59841,8.70615,9.05927,9.79417,10.0547,10.0547,10.0547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.7598,-9.49384,-9.2033,-8.81552,-8.43519,-8.17535,-7.80979,0.866667,0.833333,0.833333,0.766667,0.933333,1.0,1.0,11.4604,11.8062,11.279,0.210278,8.85102,9.38134,9.63459,11.7324,12.2652,12.7451,12.7668,14.0684,14.1084,13.2174,0.219642,10.6965,11.2311,11.5825,13.7644,14.2021,14.4877,14.5658,10.5811,13.2724,11.7487,0.293092,9.00172,9.77374,10.3719,11.6468,13.324,13.6634,14.5871,12.2856,13.3571,12.7132,0.124519,10.7757,12.1246,12.2634,12.8118,13.305,13.3571,13.7421,12.2004,1.0
20130807,24.11,1.0,23.217,0.55,1.0,24.647,1.94,1.0,25.282,23.394,0.964,26.416,2.176,24.11,1.0,23.217,0.55,1.0,24.647,1.94,1.0,435.088,164.033,1.0,225.781,164.033,1.0,404.151,1.0,388.263,404.151,1.0,447.713,1.0,400.521,447.713,1.0,11.035,1.0,15.034,11.035,1.0,98.763,98.396,1.0,1.173,4.76,1.0,1.778,2.012,1.0,0.418897666667,0.625,107.803149792,1.0,319.594806146,1.0,19.0769375208,1.0,440.875083333,1.0,393.863,1.0,20.611,20.33,19.08,18.385,17.443,15.318,1.0,1.0,1.0,1.0,1.0,1.0,22.352,19.199,17.964,15.375,1.0,1.0,1.0,1.0,4.01552,1.0,91.1563,1.0,137.509,128.353,146.807,5.51097,14.7481,-31.6782,1.0,-47.7626,-51.0177,-44.6047,4.17868,6.32939,14.0,1,18,30,18,27,0.230056,0.895833,0.796978,0.992389,0.174124,0.895833,0.801153,0.995746,0.0286719,0.917187,0.0747872,-0.717472,-0.698308,-0.523303,0.230056,0.380542,0.484338,0.484338,0.958333,0.958333,0.958333,0.895833,0.895833,0.895833,0.895833,9.8782,1.33974,1.0,1.05403,1.41727,-5.57221,10.3932,0.833333,1.06988,1.12791,9.73447,1.37409,1.0,1.0607,1.42224,-5.57221,10.3932,0.833333,1.07499,1.13275,8.42963,8.44453,8.81548,9.8782,10.3393,10.3394,10.3394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.17294,-6.13445,-6.09088,-5.61694,-5.57221,-5.42022,-5.42022,0.933333,0.933333,0.933333,0.833333,0.833333,0.833333,0.833333,10.2831,10.859,10.2631,0.165198,8.42687,8.70556,8.81198,10.8042,11.042,11.1926,11.1988,10.6259,10.581,10.2393,0.0935965,9.12517,9.37876,9.44231,10.4241,10.6686,10.8134,10.8183,11.0086,12.4037,12.1615,0.294972,9.0233,9.70523,10.8184,12.4037,13.8642,14.2496,14.6525,11.2808,11.292,11.4152,0.125289,9.90642,10.5703,10.8132,11.2935,12.0657,12.2802,12.5304,11.6606,1.0
20130808,20.438,1.0,20.728,1.514,1.0,20.263,0.586,1.0,23.011,22.316,0.7,23.428,1.571,20.438,1.0,20.728,1.514,1.0,20.263,0.586,1.0,432.936,52.301,1.0,137.265,52.301,1.0,405.435,1.0,398.206,405.435,1.0,428.515,1.0,412.262,428.515,1.0,5.356,1.0,10.852,5.356,1.0,98.862,98.628,1.0,4.987,49.58,1.0,1.367,2.186,1.0,-9999,0.0,30.5523552083,1.0,105.968263583,1.0,6.85534722917,1.0,419.988291667,1.0,397.445,1.0,19.769,19.782,18.965,18.416,17.537,15.421,1.0,1.0,1.0,1.0,1.0,1.0,24.435,20.35,18.276,15.26,1.0,1.0,1.0,1.0,1.05365,1.0,18.6444,1.0,28.1251,25.4838,30.0268,2.39669,4.13349,-28.8509,1.0,-43.4998,-46.4644,-39.4344,4.05142,6.6009,14.0,1,18,30,18,14,5.28696,1.0,0.884846,1.86549,5.20553,1.0,0.887661,1.86682,4.40274,1.0,0.22797,2.39866,2.42249,2.56522,5.20553,5.64193,5.70705,5.70705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.92654,2.88122,1.0,1.10996,1.49351,2.1957,5.27326,1.0,1.32738,2.34741,9.76529,2.91433,1.0,1.10319,1.48849,2.16689,5.22998,1.0,1.3457,2.35781,8.22935,8.2321,8.5525,9.81534,10.2206,10.2307,10.2307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.24093,-1.20498,-1.20254,2.16689,2.56051,2.66716,2.66716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.73027,9.25493,8.77162,0.111045,7.42929,7.71707,8.03243,9.06973,9.30308,9.33983,9.44063,4.1343,4.02992,4.39254,0.142218,3.42542,3.42781,3.59123,4.12688,5.26259,5.3587,5.97364,10.3801,10.7941,11.5207,0.309025,8.86927,9.26414,9.9991,10.7994,13.4788,13.8847,14.0965,6.0137,5.18184,5.50572,0.0690733,4.71283,4.99045,5.10173,5.57729,5.86046,5.94559,6.0137,10.6768,1.0
20130809,22.804,1.0,21.344,3.797,1.0,23.68,3.244,1.0,21.302,19.484,0.754,22.392,1.683,22.804,1.0,21.344,3.797,1.0,23.68,3.244,1.0,430.749,307.691,1.0,206.928,307.691,1.0,369.767,1.0,370.829,369.767,1.0,383.074,1.0,379.935,383.074,1.0,13.649,1.0,6.932,13.649,1.0,98.998,98.596,1.0,10.383,2.56,1.0,1.731,2.624,1.0,0.415801923077,0.541666666667,211.34444625,1.0,608.565105,0.979166666667,33.1211511042,1.0,433.095729167,1.0,388.033,1.0,19.19,19.171,18.557,18.238,17.605,15.495,1.0,1.0,1.0,1.0,1.0,1.0,25.821,21.17,20.701,15.077,1.0,1.0,1.0,1.0,1.70667,1.0,140.442,0.9375,211.856,191.96,226.181,7.32088,26.4031,-6.15136,0.9375,-9.27467,-9.90677,-8.40787,4.55203,4.68567,14.0,1,18,30,18,29,-3.13286,0.979167,0.820683,0.847412,-3.21939,0.979167,0.812783,0.839764,-3.2872,0.952604,0.0276441,-3.58411,-3.49184,-3.45435,-3.3098,-3.13286,-3.06953,-3.04986,0.9375,0.916667,0.958333,0.895833,0.979167,0.979167,0.979167,8.82524,1.12787,1.0,1.09679,1.42443,-10.1255,10.3754,0.966667,1.08599,1.13818,8.76271,1.09466,1.0,1.09679,1.42443,-10.2214,10.4648,0.966667,1.0714,1.12426,7.25084,7.35329,7.49853,8.82524,9.17102,9.17102,9.17102,0.944444,0.944444,0.944444,1.0,1.0,1.0,1.0,-10.6625,-10.5298,-10.3374,-10.2189,-9.95616,-9.84841,-9.4967,0.966667,0.866667,0.966667,0.966667,0.966667,0.9,0.866667,9.34545,9.66738,9.30876,0.113564,8.18887,8.30196,8.34338,9.62923,9.77845,9.78305,10.3343,12.8486,12.8497,12.5929,0.10116,11.5338,11.6753,11.9233,12.7172,12.8486,13.1263,13.6046,11.9011,12.731,13.3549,0.345816,10.1701,10.8254,11.0861,12.731,15.4693,15.8842,16.3181,15.2863,15.5665,15.7855,0.177056,13.4734,14.5418,14.935,15.5725,16.7881,17.0225,17.068,10.0721,1.0
20130810,24.773,1.0,22.2,1.099,1.0,26.317,2.652,1.0,21.724,19.198,2.2,23.239,3.415,24.773,1.0,22.2,1.099,1.0,26.317,2.652,1.0,428.528,315.08,1.0,292.759,315.08,1.0,352.245,1.0,341.262,352.245,1.0,368.056,1.0,345.022,368.056,1.0,20.852,1.0,14.304,20.852,1.0,99.042,98.626,1.0,0.0,0.0,1.0,1.906,1.805,1.0,0.316069444444,0.75,190.642214167,1.0,622.451110804,0.958333333333,34.91096,1.0,441.294875,1.0,383.95,1.0,19.313,19.265,18.494,18.08,17.531,15.556,1.0,1.0,1.0,1.0,1.0,1.0,24.361,20.483,20.43,15.18,1.0,1.0,1.0,1.0,1.93531,1.0,150.516,1.0,226.94,205.302,242.407,8.27753,28.724,-18.0192,0.979167,-25.9487,-29.02,-24.5779,4.38215,5.48143,14.0,1,18,30,18,28,-3.14387,0.895833,0.788333,0.85659,-3.21388,0.895833,0.813854,0.880134,-3.10988,0.898958,0.0462433,-3.60435,-3.43652,-3.41568,-3.14387,-2.8441,-2.76636,-2.6683,0.895833,0.9375,0.895833,0.895833,0.895833,0.895833,0.895833,9.30957,1.07356,1.0,1.05905,1.60737,-10.4331,10.9591,0.833333,1.04103,1.10634,9.19742,1.04198,1.0,1.10699,1.63935,-10.4737,10.9998,0.833333,1.07408,1.13749,7.07914,7.2787,7.38372,9.30957,9.69699,9.69699,9.69699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.5306,-10.4331,-10.4086,-10.0835,-9.69665,-9.6841,-9.50931,0.833333,0.833333,0.833333,0.833333,0.833333,0.9,0.866667,9.26846,9.47624,9.19444,0.144829,7.62969,8.0697,8.23864,9.34596,9.84011,9.85478,10.7485,12.5598,12.546,12.3146,0.115879,11.2328,11.4563,11.6543,12.4417,12.5598,12.8257,13.8983,10.6296,13.1613,13.8868,0.488147,9.56314,10.5482,10.7218,13.1613,16.9934,17.3566,17.8873,13.8646,15.3,15.6634,0.284787,13.1429,13.7387,13.8533,15.2906,17.5156,17.8176,17.8963,10.192,1.0
20130811,23.004,1.0,20.661,1.558,1.0,24.41,3.436,1.0,22.969,20.979,2.374,24.163,2.995,23.004,1.0,20.661,1.558,1.0,24.41,3.436,1.0,426.272,283.116,1.0,247.0,283.116,1.0,367.984,1.0,370.639,367.984,1.0,396.703,1.0,379.711,396.703,1.0,14.047,1.0,13.704,14.047,1.0,99.031,98.753,1.0,0.133,0.0,1.0,0.728,1.629,1.0,0.289286774194,0.645833333333,187.391966458,1.0,552.378717149,0.979166666667,30.104158125,1.0,433.12725,1.0,390.904,1.0,19.143,19.104,18.374,17.971,17.456,15.585,1.0,1.0,1.0,1.0,1.0,1.0,23.899,20.209,19.838,15.262,1.0,1.0,1.0,1.0,1.83146,1.0,113.084,1.0,170.502,153.448,182.122,6.9147,22.3522,9.44673,1.0,14.2432,12.8186,15.214,4.17383,4.53583,14.0,1,18,30,18,27,-2.57671,0.958333,0.760379,1.03861,-2.51127,0.979167,0.810389,1.07576,-2.71406,0.971354,0.0978815,-3.72891,-3.6438,-3.37027,-2.52101,-2.23187,-2.22882,-1.9723,0.979167,0.958333,0.958333,0.979167,0.979167,0.979167,0.958333,9.66029,1.16222,1.0,0.942529,1.65177,-9.76903,11.1268,0.933333,1.03344,1.09383,9.42484,0.975834,1.0,1.0246,1.69994,-9.52687,10.5614,0.966667,1.1079,1.16444,7.13399,7.31839,7.90602,9.48533,10.0313,10.0313,10.0313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.0828,-10.0165,-9.98414,-9.52687,-9.45526,-9.29968,-9.0086,0.933333,0.933333,0.933333,0.966667,0.966667,0.966667,0.933333,8.00505,8.41367,8.00991,0.160685,6.36389,6.85422,7.02958,8.32179,8.64514,8.66075,9.47757,10.6915,10.9156,10.733,0.101088,9.56252,10.3857,10.5399,10.6383,10.8385,10.8931,12.1029,7.04572,9.66177,10.9861,0.522771,6.25802,7.04572,7.96114,9.66177,14.3694,14.5365,15.2425,11.4149,13.1163,13.6088,0.287682,11.0592,11.4149,11.7361,13.1163,15.3272,15.6072,15.9652,10.0134,1.0
20130812,23.435,1.0,20.978,1.693,1.0,24.91,3.547,1.0,23.666,21.437,2.505,25.004,3.286,23.435,1.0,20.978,1.693,1.0,24.91,3.547,1.0,423.982,261.805,1.0,263.245,261.805,1.0,376.457,1.0,371.704,376.457,1.0,401.461,1.0,380.968,401.461,1.0,12.862,1.0,13.952,12.862,1.0,98.946,98.698,1.0,0.1,0.04,1.0,0.996,1.28,1.0,0.273053125,0.666666666667,174.791118958,1.0,522.415827687,1.0,28.338849375,1.0,435.371208333,1.0,393.064,1.0,19.291,19.181,18.341,17.903,17.391,15.604,1.0,1.0,1.0,1.0,1.0,1.0,23.549,19.963,19.43,15.252,1.0,1.0,1.0,1.0,2.57635,1.0,116.672,1.0,168.014,156.782,176.688,7.01825,16.3401,10.2422,1.0,14.7493,13.7632,15.5107,4.23779,4.43135,14.0,1,18,30,18,28,-2.63191,0.979167,0.739211,1.00109,-2.79761,0.958333,0.779085,1.03089,-2.9287,0.966667,0.101302,-4.02279,-3.69723,-3.59482,-2.79761,-2.59286,-2.34704,-2.01349,0.979167,0.979167,0.979167,0.958333,0.958333,0.9375,0.958333,9.6569,0.93017,1.0,0.939611,1.70218,-9.8521,10.9908,0.966667,0.990545,1.05749,9.44994,0.985665,1.0,1.02246,1.74928,-9.98342,11.1089,0.933333,1.04366,1.1074,6.48329,7.13272,7.76046,9.44994,9.97143,9.97143,9.97143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.4576,-10.3422,-10.0924,-9.98342,-9.93326,-9.60161,-9.08732,0.966667,0.966667,0.966667,0.933333,0.933333,0.9,0.933333,7.86301,8.66964,7.85171,0.234748,5.32914,5.97983,6.16765,8.54769,9.01967,9.08134,9.31911,10.856,11.4815,10.7956,0.144896,8.97485,9.75094,9.97757,11.11,11.365,11.6707,11.997,4.72446,6.54229,7.91885,0.410239,4.5345,4.76451,5.28415,7.02558,10.2593,10.6716,11.4785,9.71856,11.1214,11.5791,0.230525,9.66133,9.79555,10.0509,11.1518,12.8368,13.2036,13.654,10.1696,1.0
20130813,24.585,1.0,21.694,1.342,1.0,26.32,3.339,1.0,23.304,21.361,1.341,24.47,2.682,24.585,1.0,21.694,1.342,1.0,26.32,3.339,1.0,421.66,295.611,1.0,248.755,295.611,1.0,379.146,1.0,374.039,379.146,1.0,392.33,1.0,383.725,392.33,1.0,14.033,1.0,13.397,14.033,1.0,98.867,98.454,1.0,1.447,0.0,1.0,1.101,1.434,0.875,0.286543,0.625,199.576379167,1.0,594.278777208,1.0,31.6391177083,1.0,442.883625,1.0,391.304,1.0,19.668,19.424,18.404,17.902,17.357,15.61,1.0,1.0,1.0,1.0,1.0,1.0,23.22,19.805,19.075,15.214,1.0,1.0,1.0,1.0,3.80836,1.0,130.558,1.0,178.451,175.219,196.947,7.20949,17.6467,15.5017,1.0,21.1882,20.8044,23.3843,4.24283,4.65392,14.0,1,18,30,18,29,-2.13065,1.0,0.754926,1.19346,-2.36477,0.958333,0.766541,1.20084,-2.69387,0.946875,0.123831,-4.16004,-3.88568,-3.56004,-2.27803,-2.13065,-2.03698,-1.992,0.979167,0.979167,0.979167,0.9375,1.0,0.875,0.875,9.8821,0.391856,1.0,0.931086,2.19961,-9.21437,10.7235,1.0,1.02767,1.05647,9.70722,0.445682,1.0,0.965154,2.21425,-9.47042,11.0051,0.933333,1.0365,1.06505,5.58234,6.18372,6.89828,9.70722,10.1694,10.1694,10.1694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.7635,-9.70432,-9.68483,-9.56875,-9.2423,-9.21437,-9.11748,0.966667,0.966667,1.0,1.0,0.8,1.0,0.8,7.94239,9.17731,7.90264,0.329673,4.35175,5.16436,5.40544,8.98662,9.38116,9.80795,9.88585,10.4872,11.5561,10.6263,0.21469,7.94119,9.19076,9.36911,11.2402,11.613,11.7999,12.0023,4.10357,5.4458,6.68567,0.337569,3.99763,4.13843,4.55792,6.32472,8.53633,9.49194,9.77141,9.74154,10.8943,11.2764,0.194331,9.65067,9.81157,10.0909,11.1305,12.2673,12.7649,13.1025,10.5825,1.0
20130814,20.723,1.0,20.2,1.004,1.0,21.037,0.838,1.0,20.364,19.653,1.016,20.791,2.487,20.723,1.0,20.2,1.004,1.0,21.037,0.838,1.0,419.306,117.608,1.0,173.231,117.608,1.0,382.296,1.0,368.186,382.296,1.0,392.096,1.0,376.814,392.096,1.0,7.55,1.0,9.893,7.55,1.0,99.006,98.781,1.0,4.099,0.12,1.0,1.415,1.438,1.0,0.318489705882,0.708333333333,64.9234658333,1.0,223.809167917,1.0,14.6134012708,1.0,419.864604167,1.0,398.626,1.0,19.252,19.277,18.472,17.972,17.362,15.618,1.0,1.0,1.0,1.0,1.0,1.0,22.992,19.651,18.825,15.162,1.0,1.0,1.0,1.0,1.08729,1.0,37.8078,1.0,51.5692,50.2314,57.0044,3.57934,6.16601,4.50988,1.0,6.1514,5.99183,6.79974,3.74434,3.79193,14.0,1,18,30,18,26,-0.0693965,1.0,0.675449,1.11485,-0.197269,1.0,0.724171,1.14502,-0.611024,1.0,0.120104,-1.92232,-1.69499,-1.43711,-0.197269,0.0420717,0.0788809,0.0788809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.95578,1.0531,1.0,0.934007,1.74479,-5.48047,9.3896,1.0,0.88132,1.00752,8.69158,1.11717,1.0,0.912099,1.73316,-5.5191,9.33107,1.0,0.997975,1.111,5.6253,6.32906,7.08264,8.71997,9.27654,9.27654,9.27654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.52295,-6.42075,-6.39489,-5.58729,-5.50106,-5.4443,-5.4443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.49809,7.94162,6.45574,0.330202,3.05965,3.73412,3.92597,7.5663,8.07951,8.16243,8.22908,7.04949,8.13889,7.08855,0.219048,4.38715,5.43909,5.57966,7.87497,8.05125,8.14575,8.18701,3.66895,4.49959,5.67407,0.279194,3.31191,3.71644,4.06329,5.14586,7.3503,7.73402,8.07373,6.21262,7.01805,7.42041,0.166256,5.69486,6.25067,6.60255,7.07695,7.99855,8.74412,9.09187,10.1125,1.0
