TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20140730,20.441,1.0,19.561,0.958,1.0,20.841,1.167,1.0,20.454,19.89,0.371,20.711,0.497,20.441,1.0,19.561,0.958,1.0,20.841,1.167,1.0,435.977,94.154,1.0,137.962,94.154,1.0,401.314,1.0,390.177,401.314,1.0,436.126,1.0,409.389,436.126,1.0,2.424,1.0,2.355,2.424,1.0,100.637,100.607,1.0,8.873,8.873,0.0,2.208,2.035,1.0,0.27677307619,0.875,57.7082483125,1.0,149.580378727,1.0,9.12832070833,1.0,8.15286979167,1.0,429.117375,1.0,408.481,1.0,20.104,18.897,18.055,17.169,16.394,1.0,1.0,1.0,1.0,1.0,-4.28759,1.0,50.8354,1.0,79.4014,73.0151,84.8238,4.59893,9.88824,4.10168,1.0,6.40654,5.89126,6.84405,1.31923,1.49641,13.0,1,15,33,15,33,2.18815,1.0,0.342696,0.362235,2.21116,1.0,0.350316,0.369453,2.15384,1.0,0.016758,1.94151,1.99913,2.06387,2.21116,2.22873,2.23385,2.25545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.26655,1.9856,1.0,0.71571,0.784247,0.673166,4.21043,1.0,0.353409,0.35457,5.32706,1.97282,1.0,0.747635,0.813488,0.677925,4.21544,1.0,0.35443,0.355587,4.61069,4.72277,4.8655,5.32706,5.36403,5.36403,5.37911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.592621,0.673166,0.67769,0.67904,0.684865,0.730508,0.731289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.82314,6.36957,5.95688,0.0834578,5.1134,5.30198,5.33075,6.09941,6.36607,6.56383,6.65227,3.88571,4.15841,3.80305,0.069062,3.17189,3.24776,3.26793,3.87653,4.15491,4.34084,4.42928,7.64441,7.76008,6.39482,0.25817,3.8734,4.10563,4.4043,7.59883,7.77022,7.85428,7.86098,4.8837,4.94734,4.22965,0.119836,3.04072,3.18478,3.29616,4.7152,4.87379,4.90607,4.94734,-9999,-9999
20140731,19.201,1.0,15.867,0.968,1.0,20.717,2.875,1.0,20.062,18.836,0.694,20.619,1.696,19.201,1.0,15.867,0.968,1.0,20.717,2.875,1.0,433.579,248.412,1.0,240.307,248.412,1.0,351.244,1.0,355.252,351.244,1.0,373.947,1.0,368.006,373.947,1.0,6.043,1.0,8.049,6.043,1.0,101.172,101.153,1.0,0.0,0.0,0.0,2.24,2.103,1.0,0.22080825,0.916666666667,151.496364583,1.0,400.896912646,1.0,25.6132647917,1.0,20.2211529167,1.0,426.346104167,1.0,437.24,1.0,19.984,18.955,18.133,17.244,16.456,1.0,1.0,1.0,1.0,1.0,-2.45805,1.0,120.145,1.0,186.024,172.566,200.364,6.51728,21.6127,14.5615,1.0,22.5459,20.9148,24.2839,1.60163,2.96695,13.0,1,15,33,15,33,-0.6288,0.958333,0.361873,0.386936,-0.621071,0.958333,0.37803,0.402087,-0.708185,0.9625,0.0176567,-0.898367,-0.883034,-0.834606,-0.650566,-0.626843,-0.609048,-0.600445,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,4.20937,0.821461,1.0,0.823178,0.839129,-2.79472,4.39747,0.939394,0.342453,0.362093,4.20937,0.821461,1.0,0.888459,0.903258,-2.78389,4.41656,0.939394,0.343037,0.362645,3.84169,3.93836,4.08219,4.12922,4.20937,4.26404,4.27873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.04384,-3.02176,-3.00544,-2.79441,-2.7888,-2.7865,-2.78629,0.939394,0.939394,0.939394,1.0,0.939394,0.939394,0.939394,5.50867,5.84189,5.5643,0.0606659,4.95489,5.04511,5.10188,5.67822,5.84189,5.97767,6.02307,6.27189,6.46296,6.27248,0.0455573,5.73745,5.93216,5.97194,6.32918,6.46577,6.58672,6.63212,6.63327,6.68095,5.60461,0.259104,3.23605,3.31865,3.67515,6.63925,7.06758,7.13915,7.27057,7.09864,7.13683,6.5783,0.118942,5.44412,5.51767,5.64838,7.09864,7.17327,7.22346,7.31403,-9999,-9999
20140801,20.376,1.0,15.949,2.584,1.0,22.388,4.319,1.0,21.472,19.211,2.231,22.499,2.448,20.376,1.0,15.949,2.584,1.0,22.388,4.319,1.0,431.136,274.713,1.0,250.549,274.713,1.0,358.317,1.0,361.696,358.317,1.0,372.072,1.0,375.641,372.072,1.0,8.637,1.0,10.548,8.637,1.0,101.295,101.238,1.0,0.0,0.0,0.0,1.566,1.601,1.0,0.157939293333,0.9375,176.820139583,1.0,452.846071708,1.0,28.2235122292,1.0,20.696919375,1.0,434.219583333,1.0,465.532,1.0,19.798,18.868,18.137,17.295,16.514,1.0,1.0,1.0,1.0,1.0,-3.95169,1.0,110.034,1.0,170.368,158.043,183.501,6.8515,20.0776,5.53625,1.0,8.57188,7.95174,9.23267,1.44207,1.72662,13.0,1,15,33,15,33,0.616889,0.979167,0.335318,0.511432,0.616889,0.979167,0.344124,0.517248,0.469126,0.96875,0.05121,-0.238505,-0.0931029,0.270514,0.616889,0.660988,0.679229,0.81101,0.875,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,4.46106,0.711808,1.0,0.702653,0.742157,-1.16308,3.08951,0.969697,0.344813,0.553273,4.46106,0.711808,1.0,0.741602,0.779134,-1.16308,3.08951,0.969697,0.345005,0.553392,3.80542,3.98325,4.01815,4.40481,4.46106,4.46106,4.64297,0.933333,1.0,1.0,1.0,1.0,1.0,1.0,-2.06907,-1.94107,-1.44726,-1.16308,-1.0757,-1.0757,-0.973671,0.848485,0.969697,0.969697,0.969697,0.969697,0.969697,0.969697,5.34868,5.55169,5.62917,0.029245,5.34868,5.44007,5.45455,5.63051,5.74942,5.75224,5.96074,4.80737,4.9348,5.16005,0.0577782,4.72836,4.77908,4.79072,5.07301,5.47425,5.55003,5.7361,6.05001,6.14307,5.32869,0.216493,3.37297,3.48148,3.79181,6.05661,6.63319,6.64523,6.77162,5.77272,5.83815,5.46457,0.0908594,4.53351,4.64518,4.78499,5.77272,5.94661,5.95682,6.05213,-9999,-9999
20140802,20.948,1.0,18.183,1.877,1.0,22.331,3.214,1.0,21.776,21.38,0.964,21.974,1.123,20.948,1.0,18.183,1.877,1.0,22.331,3.214,1.0,428.647,170.95,1.0,194.112,170.95,1.0,387.688,1.0,385.468,387.688,1.0,404.992,1.0,403.81,404.992,1.0,5.21,1.0,6.138,5.21,1.0,101.024,100.936,1.0,3.522,3.522,0.0,2.468,1.747,1.0,0.237327267568,0.770833333333,111.564141667,1.0,262.636167854,1.0,16.7068617917,1.0,12.6844908333,1.0,433.45075,1.0,443.836,1.0,19.862,18.849,18.128,17.317,16.555,1.0,1.0,1.0,1.0,1.0,-4.76714,1.0,88.4627,1.0,136.969,105.255,147.527,5.84081,31.8759,9.30941,1.0,14.414,11.0765,15.5251,1.37408,3.5725,13.0,1,16,32,16,32,-0.295635,1.0,0.306115,0.369796,-0.238376,1.0,0.307295,0.370773,-0.404715,0.996875,0.0260162,-0.636322,-0.58307,-0.521857,-0.447048,-0.270229,-0.168137,-0.155943,1.0,1.0,0.979167,1.0,1.0,1.0,1.0,4.92027,0.80263,1.0,0.521823,0.783293,-2.88747,5.12633,1.0,0.357371,0.358704,5.04439,0.931525,1.0,0.525509,0.785754,-2.86676,5.16691,1.0,0.358135,0.359465,3.97151,4.05856,4.33397,4.52372,4.99332,5.22689,5.24029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.92666,-2.91826,-2.90805,-2.89002,-2.86676,-2.85648,-2.84556,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,4.96325,5.02994,5.33215,0.0547454,4.87817,4.9081,5.02554,5.17595,5.72424,5.77838,5.79442,5.28119,5.26832,5.73686,0.0575577,5.22028,5.28119,5.33819,5.75141,6.10499,6.17129,6.24147,5.34258,5.59447,4.87835,0.185365,3.07295,3.45339,3.59269,5.32296,6.017,6.10595,6.12128,5.49607,5.68125,5.35219,0.0793177,4.39493,4.81422,4.84495,5.48627,5.82686,5.86953,5.87498,-9999,-9999
20140803,22.308,1.0,19.088,1.061,1.0,24.073,2.532,1.0,21.829,20.647,0.696,22.477,1.153,22.308,1.0,19.088,1.061,1.0,24.073,2.532,1.0,426.113,224.425,1.0,199.577,224.425,1.0,397.815,1.0,390.047,397.815,1.0,440.537,1.0,409.236,440.537,1.0,5.276,1.0,3.238,5.276,1.0,100.861,100.766,1.0,13.808,13.808,0.0,1.345,1.939,1.0,-9999,0.0,146.46983617,0.979166666667,363.402862771,1.0,23.8868674583,1.0,18.3448581938,1.0,444.703270833,1.0,428.763,1.0,20.001,18.908,18.155,17.343,16.584,1.0,1.0,1.0,1.0,1.0,-6.72095,1.0,89.6401,1.0,133.119,106.656,149.491,5.43844,32.2156,7.26542,1.0,10.7895,8.64455,12.1164,1.32788,2.89601,13.0,1,17,31,17,31,0.0922152,1.0,0.291405,0.382473,0.182823,1.0,0.291686,0.382687,0.0486837,0.99375,0.0334313,-0.353889,-0.24284,-0.193107,0.163979,0.219758,0.252615,0.262127,0.958333,0.958333,1.0,1.0,1.0,1.0,1.0,5.41105,0.31368,1.0,0.519396,0.664576,-2.82975,3.25861,1.0,0.328522,0.368137,5.64483,0.41378,1.0,0.52092,0.665767,-2.82276,3.27703,1.0,0.328352,0.367985,4.66763,4.956,5.01363,5.45703,5.65144,5.78519,5.82848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.08787,-3.08015,-3.03797,-2.82276,-2.76385,-2.74789,-2.74504,1.0,0.935484,1.0,1.0,1.0,1.0,1.0,4.88016,4.88907,5.2265,0.0698599,4.63611,4.71881,4.88016,5.05619,5.70367,5.78798,5.8137,4.78634,4.70625,5.17781,0.0949726,4.47022,4.57798,4.70625,4.81242,5.86301,5.94893,6.00641,5.6153,5.89433,5.12668,0.213902,2.90469,3.35299,3.58344,5.50048,6.50998,6.67518,6.74047,6.4484,6.6573,6.22655,0.111862,5.1198,5.4057,5.57533,6.32571,6.99267,7.08921,7.13242,-9999,-9999
20140804,20.183,1.0,17.911,0.442,1.0,21.429,1.877,1.0,19.825,19.092,0.376,20.226,0.851,20.183,1.0,17.911,0.442,1.0,21.429,1.877,1.0,423.535,141.507,1.0,140.327,141.507,1.0,389.413,1.0,384.421,389.413,1.0,428.886,1.0,402.569,428.886,1.0,4.331,1.0,3.09,4.331,1.0,101.219,101.157,1.0,10.377,10.377,0.0,1.737,1.973,1.0,-9999,0.0,89.6549625,1.0,225.730195777,1.0,13.0629591042,1.0,10.9114945833,1.0,429.731,1.0,431.051,1.0,20.304,19.077,18.23,17.383,16.617,1.0,1.0,1.0,1.0,1.0,-5.49086,1.0,63.0948,1.0,90.6234,75.0125,98.6911,4.41848,18.1003,3.14868,1.0,4.52246,3.74342,4.92507,1.19089,1.47834,13.0,1,17,31,17,31,0.42673,1.0,0.277632,0.351171,0.449672,1.0,0.279817,0.352902,0.379379,1.0,0.0306163,-0.0342871,0.115825,0.164582,0.470836,0.507201,0.545904,0.587852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.24755,0.255846,1.0,0.491779,0.552227,-1.69258,3.21155,1.0,0.314446,0.370167,4.29879,0.318479,1.0,0.498217,0.557968,-1.68644,3.224,1.0,0.315709,0.371241,3.63804,3.99825,4.12169,4.28301,4.36257,4.50068,4.56995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.04621,-2.0196,-1.99284,-1.6785,-1.63678,-1.62897,-1.61112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.18288,4.18663,4.44789,0.0581091,3.94125,4.0587,4.18288,4.2808,4.84375,4.91453,4.92201,3.75547,3.73696,4.06851,0.0808181,3.44689,3.53986,3.69732,3.7736,4.71526,4.72838,4.75329,6.26974,6.4194,5.33336,0.378582,1.13624,2.15314,3.03586,5.78424,7.86297,8.02373,8.17731,5.2866,5.40078,4.65422,0.213592,2.92136,3.05646,3.19667,4.38383,6.2253,6.30758,6.40876,-9999,-9999
20140805,18.986,0.6875,16.98,0.993,1.0,20.085,1.667,0.516129,19.744,18.486,0.445,20.434,0.81,19.021,0.6875,16.98,0.993,1.0,20.14,0.866,0.516129,420.915,135.829,0.708333,182.971,131.069,0.708333,373.841,0.6875,366.08,371.891,0.6875,419.182,0.6875,380.835,406.7,0.6875,3.248,0.6875,6.068,3.859,0.6875,101.529,101.516,0.479167,0.0,0.0,0.0,1.945,1.607,0.479167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,436.56,0.666667,20.101,19.095,18.296,17.45,16.666,0.6875,0.6875,0.6875,0.6875,0.6875,-2.63052,0.6875,52.7626,0.666667,68.6331,60.3015,81.6934,4.05214,16.3671,7.9259,0.666667,10.3099,9.05838,12.2718,1.36931,2.74762,13.0,1,17,31,17,31,0.574103,0.666667,0.2727,0.431997,0.617149,0.666667,0.275289,0.433636,0.42913,0.666667,0.0478731,-0.166727,0.0222061,0.0756701,0.594879,0.634688,0.692299,0.705183,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,4.04311,0.499402,1.0,0.47161,0.554392,-1.36057,3.0819,0.483871,0.314129,0.462797,4.16024,0.578867,1.0,0.48221,0.563437,-1.36057,3.0819,0.483871,0.314317,0.462924,3.57763,3.71469,3.83117,4.15648,4.16024,4.29756,4.36054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.2107,-2.00395,-1.98806,-1.36057,-1.35547,-1.32424,-1.32375,0.483871,0.483871,0.483871,0.483871,0.483871,0.483871,0.483871,3.72194,3.72322,3.95669,0.0481641,3.54574,3.62424,3.72235,3.88794,4.2764,4.33437,4.34491,3.14761,3.10607,3.52756,0.088219,2.89712,3.04021,3.11291,3.19564,4.24822,4.26839,4.31401,5.53936,5.69655,5.03365,0.310772,1.82483,2.61902,2.84252,5.63885,7.04054,7.1376,7.31546,4.53381,4.6486,4.22381,0.155677,2.9602,3.1196,3.20319,4.15343,5.38615,5.42528,5.54554,-9999,-9999
20140806,19.164,1.0,16.234,0.989,1.0,20.77,2.56,1.0,19.393,17.894,1.035,20.215,1.771,19.164,1.0,16.234,0.989,1.0,20.77,2.56,1.0,418.252,237.908,1.0,230.198,237.908,1.0,356.233,1.0,350.845,356.233,1.0,403.71,1.0,362.783,403.71,1.0,4.97,1.0,6.598,4.97,1.0,101.599,101.511,1.0,0.603,0.603,0.0,1.272,1.12,1.0,0.1511354225,0.833333333333,130.852095745,0.979166666667,387.047280396,1.0,23.9613908958,1.0,18.4756502083,1.0,430.350645833,1.0,439.4,1.0,19.922,19.087,18.35,17.521,16.733,1.0,1.0,1.0,1.0,1.0,-2.81269,1.0,78.9396,1.0,111.095,90.2188,122.224,5.96499,24.4634,11.5271,1.0,16.2226,13.1741,17.8477,1.53846,3.79066,14.0,1,17,31,17,31,-0.696707,1.0,0.293881,0.308358,-0.696707,1.0,0.294375,0.308829,-0.681996,1.0,0.0141877,-0.771557,-0.769764,-0.746192,-0.696707,-0.669453,-0.583019,-0.56145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.89694,1.71954,1.0,0.455834,0.673347,-2.6282,3.54311,1.0,0.360272,0.432772,2.89694,1.71954,1.0,0.45773,0.674632,-2.6282,3.54311,1.0,0.360446,0.432917,2.7144,2.7144,2.89694,2.94614,3.65568,3.70558,3.78991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.13383,-3.10777,-2.93185,-2.63766,-2.6282,-2.6282,-2.62789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.51202,3.51348,3.75191,0.041224,3.43194,3.43427,3.51248,3.75397,4.01655,4.06464,4.07023,4.20846,4.21019,4.43391,0.0335092,4.18361,4.20582,4.20919,4.43893,4.63776,4.65809,4.7627,3.5209,3.82051,4.28843,0.124698,2.8909,3.55729,3.86921,4.10343,4.59593,5.14997,5.66554,4.04151,4.27524,4.74292,0.100985,3.77735,4.26802,4.27894,4.36038,5.36814,5.52287,5.72568,-9999,-9999
20140807,17.757,1.0,14.325,2.055,1.0,19.64,4.206,1.0,19.586,17.514,1.148,20.722,2.193,17.757,1.0,14.325,2.055,1.0,19.64,4.206,1.0,415.548,166.25,1.0,177.235,166.25,1.0,367.925,1.0,361.429,367.925,1.0,398.201,1.0,375.324,398.201,1.0,4.494,1.0,5.853,4.494,1.0,101.359,101.31,1.0,2.948,2.948,0.0,1.127,1.083,1.0,0.110174766667,0.8125,97.6520197917,1.0,270.999725771,1.0,16.4415160833,1.0,13.879948125,1.0,421.533416667,1.0,485.541,1.0,19.803,18.959,18.306,17.534,16.773,1.0,1.0,1.0,1.0,1.0,-2.20293,1.0,58.3233,1.0,82.0811,69.3397,90.3032,5.219,16.393,8.91711,1.0,12.5495,10.6014,13.8065,1.44144,2.77899,14.0,1,17,31,17,31,0.183619,0.958333,0.243582,0.272532,0.183619,0.958333,0.243625,0.27257,0.245702,0.919792,0.015198,0.151365,0.151365,0.163107,0.194718,0.313577,0.395836,0.419921,1.0,1.0,1.0,0.75,0.958333,0.791667,0.791667,2.5135,0.314236,1.0,0.352934,0.358987,-1.10439,3.78352,0.935484,0.307628,0.334065,2.5135,0.314236,1.0,0.353152,0.359202,-1.10439,3.78352,0.935484,0.307628,0.334065,2.3644,2.51296,2.51296,2.5135,2.60626,2.64426,2.76141,0.588235,1.0,1.0,1.0,0.647059,1.0,1.0,-1.15222,-1.15222,-1.135,-1.11261,-0.926176,-0.891732,-0.802676,1.0,1.0,1.0,1.0,0.870968,0.903226,0.870968,3.06759,3.06726,3.28129,0.0333333,3.05352,3.06228,3.0649,3.36343,3.4764,3.50858,3.53985,2.88403,2.88364,3.03559,0.0220097,2.87917,2.88403,2.90215,3.08684,3.14527,3.17046,3.21831,3.29735,3.60139,4.11125,0.143833,3.25697,3.30069,3.37414,3.65682,5.08462,5.16535,5.37976,3.27749,3.49662,4.02069,0.13579,3.25664,3.28124,3.32744,3.49662,4.9678,5.21905,5.33362,-9999,-9999
20140808,19.178,1.0,15.953,1.334,1.0,20.946,3.173,1.0,19.164,17.782,1.2,19.921,1.911,19.178,1.0,15.953,1.334,1.0,20.946,3.173,1.0,412.805,217.814,1.0,227.137,217.814,1.0,366.851,1.0,355.363,366.851,1.0,407.965,1.0,368.137,407.965,1.0,4.523,1.0,4.978,4.523,1.0,101.353,101.268,1.0,3.47,3.47,0.0,1.144,0.799,1.0,0.1050691,0.6875,136.617197917,1.0,357.055562333,1.0,22.4040242917,1.0,17.3455566667,1.0,429.5765,1.0,453.046,1.0,19.63,18.877,18.268,17.523,16.793,1.0,1.0,1.0,1.0,1.0,-2.56781,1.0,61.0588,1.0,85.9308,72.5919,94.5385,5.91257,17.3099,10.6728,1.0,15.0203,12.6887,16.5249,1.49793,3.21412,14.0,1,17,31,17,31,-0.38187,1.0,0.239404,0.29182,-0.38187,1.0,0.23942,0.291833,-0.447673,0.996875,0.0280762,-0.819276,-0.635524,-0.571463,-0.398236,-0.38187,-0.301788,-0.175685,0.958333,1.0,1.0,1.0,1.0,1.0,1.0,2.30295,0.760144,1.0,0.343237,0.393895,-1.83269,2.87769,1.0,0.303599,0.399646,2.30295,0.760144,1.0,0.34332,0.393967,-1.83269,2.87769,1.0,0.303599,0.399646,2.16346,2.22478,2.23472,2.30295,2.55623,2.61126,2.8932,0.941176,1.0,1.0,1.0,1.0,1.0,1.0,-2.40949,-2.33949,-2.25448,-1.84577,-1.82318,-1.8197,-1.79501,0.967742,1.0,1.0,1.0,1.0,1.0,1.0,3.03152,3.03246,3.27076,0.0299829,3.03125,3.03246,3.04984,3.35119,3.42301,3.44651,3.45678,3.41322,3.41433,3.71843,0.0457373,3.40208,3.41433,3.43872,3.5987,4.01798,4.06537,4.18735,5.52999,5.77475,5.38616,0.11515,3.80925,4.33913,5.3523,5.57171,5.68216,5.77475,6.57891,5.03798,5.22774,5.23597,0.112234,3.94287,4.40759,4.99088,5.07752,5.76756,5.93888,6.61803,-9999,-9999
20140809,19.142,1.0,14.495,1.137,1.0,21.69,2.673,1.0,20.318,18.059,0.714,21.556,1.73,19.142,1.0,14.495,1.137,1.0,21.69,2.673,1.0,410.021,171.874,1.0,172.242,171.874,1.0,361.377,1.0,359.512,361.377,1.0,409.421,1.0,373.053,409.421,1.0,5.018,1.0,6.237,5.018,1.0,100.918,100.867,1.0,2.052,2.052,0.0,2.917,2.385,1.0,0.2601178,0.729166666667,92.8673689167,1.0,275.910837229,1.0,20.5896272083,1.0,17.581253125,1.0,421.36825,1.0,459.938,1.0,19.589,18.795,18.209,17.507,16.799,1.0,1.0,1.0,1.0,1.0,-3.19759,1.0,82.0409,1.0,106.718,92.3795,121.834,5.63774,22.5507,-1.2384,1.0,-1.49258,-1.83907,-1.39446,1.51353,1.549,14.0,1,17,31,17,31,-0.599402,1.0,0.248113,0.279276,-0.599402,1.0,0.248113,0.279276,-0.662177,0.994271,0.0205653,-0.92294,-0.826084,-0.791775,-0.599402,-0.585688,-0.569686,-0.510913,0.979167,0.979167,0.979167,1.0,1.0,1.0,1.0,1.9621,0.0830206,1.0,0.298811,0.357731,-1.97036,2.73373,1.0,0.331969,0.342291,1.9621,0.0830206,1.0,0.298811,0.357731,-1.97036,2.73373,1.0,0.331969,0.342291,1.3567,1.60912,1.64631,1.9621,1.97241,2.00248,2.15918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.1287,-2.11502,-2.09433,-1.97036,-1.95652,-1.94816,-1.9464,0.967742,0.967742,0.967742,1.0,1.0,1.0,1.0,2.79294,2.79368,3.03217,0.0271757,2.79273,2.79368,2.80767,3.0775,3.14066,3.1521,3.25728,3.39221,3.39308,3.69435,0.0376609,3.38997,3.39234,3.40707,3.64719,3.94388,3.95224,4.01739,5.44205,5.61321,4.89445,0.124109,3.34633,3.78587,4.38003,5.36083,5.46679,5.55935,5.61321,4.91541,5.04242,4.76911,0.0900753,3.55112,3.90732,4.7104,4.91541,4.99015,5.04242,5.63151,-9999,-9999
