TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20040420,5.282,1.0,0.977,5.272,1.0,8.631,6.724,1.0,2.329,-1.054,4.339,4.96,5.95,5.282,1.0,0.977,5.272,1.0,8.631,6.724,1.0,438.032,343.761,1.0,315.031,343.761,1.0,206.131,1.0,210.158,206.131,1.0,221.163,1.0,217.893,221.163,1.0,7.103,1.0,5.277,7.103,1.0,60.578,60.578,0.0,0.0,0.0,1.0,1.31,2.734,1.0,-9999,0.0,87.980625,1.0,-9999,-9999,10.39,1.0,10.3,1.0,-9999,1.0,33.4333,0.375,-9999,-9999,-9999,1.49577,-9999,84.8343,0.395833,-9999,-9999,-9999,3.96323,-9999,-9999,-9999,21,27,21,27,-0.256628,0.416667,0.0382663,0.0392415,-0.256628,0.416667,0.0381353,0.0391138,-0.26496,0.418229,0.00143205,-0.27937,-0.274016,-0.273818,-0.263316,-0.257156,-0.256628,-0.256628,0.4375,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.28596,0.0898479,0.666667,0.0552182,0.0553727,-0.662055,0.674439,0.222222,0.0495286,0.05107,0.28596,0.0898479,0.666667,0.0550261,0.0551812,-0.662055,0.674439,0.222222,0.0493612,0.0509077,0.273717,0.277691,0.279423,0.280117,0.284795,0.28596,0.28596,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,-0.694585,-0.68696,-0.682322,-0.668428,-0.664428,-0.662055,-0.662055,0.259259,0.222222,0.222222,0.222222,0.222222,0.222222,0.222222,0.315913,0.386032,0.347882,0.00680473,0.292585,0.302695,0.308595,0.35706,0.380513,0.388137,0.419077,0.613688,0.64266,0.612842,0.00640569,0.554987,0.573227,0.573707,0.613688,0.646827,0.652946,0.667274,0.219935,0.147966,0.157095,0.00776697,0.0926011,0.119599,0.127994,0.132874,0.182985,0.219935,0.233539,0.597139,0.555312,0.561792,0.00436448,0.527749,0.542317,0.545505,0.550678,0.575294,0.597139,0.607822,-9999,-9999
20040421,6.975,1.0,3.81,3.888,1.0,9.437,4.743,1.0,3.33,0.975,2.601,5.161,4.553,6.975,1.0,3.81,3.888,1.0,9.437,4.743,1.0,439.505,234.471,1.0,307.459,234.471,1.0,244.425,1.0,238.672,244.425,1.0,252.159,1.0,246.898,252.159,1.0,7.991,1.0,4.754,7.991,1.0,60.401,60.401,0.0,0.2,0.0,1.0,2.576,2.421,1.0,-9999,-9999,45.9594375,1.0,-9999,-9999,11.294,1.0,10.3,1.0,-9999,1.0,26.2918,0.166667,-9999,-9999,-9999,1.33405,-9999,60.9671,0.1875,-9999,-9999,-9999,3.46567,-9999,-9999,-9999,21,27,21,27,-0.0849348,0.208333,0.0387852,0.0390171,-0.0849348,0.208333,0.0386487,0.0388815,-0.0805603,0.208333,0.00088898,-0.0871031,-0.0856116,-0.0848293,-0.0795409,-0.0778277,-0.0771152,-0.0756789,0.208333,0.208333,0.208333,0.208333,0.208333,0.208333,0.208333,0.336048,0.0726212,0.285714,0.056515,0.0566824,-0.406876,0.535657,0.148148,0.0498274,0.0501761,0.336048,0.0726212,0.285714,0.0562978,0.0564658,-0.406876,0.535657,0.148148,0.0496647,0.0500146,0.336048,0.33628,0.336379,0.341891,0.342277,0.344986,0.348184,0.285714,0.285714,0.285714,0.285714,0.285714,0.285714,0.285714,-0.411115,-0.410136,-0.407075,-0.401653,-0.401653,-0.398326,-0.398326,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.148148,0.337969,0.414339,0.37237,0.00744879,0.309857,0.322233,0.329314,0.3827,0.408253,0.416596,0.447159,0.467529,0.499274,0.45293,0.00767642,0.387685,0.399348,0.407065,0.467529,0.491352,0.501425,0.512459,0.223751,0.157119,0.164314,0.00748738,0.098775,0.132415,0.133485,0.142691,0.191035,0.223751,0.238756,0.464156,0.423472,0.431519,0.00417189,0.398623,0.413426,0.414792,0.421647,0.442791,0.464156,0.47457,-9999,-9999
20040422,3.275,1.0,2.687,2.073,1.0,3.733,3.184,1.0,3.261,1.68,1.521,4.491,2.762,3.275,1.0,2.687,2.073,1.0,3.733,3.184,1.0,440.95,184.202,1.0,283.662,184.202,1.0,277.985,1.0,256.965,277.985,1.0,275.182,1.0,265.506,275.182,1.0,2.757,1.0,2.672,2.757,1.0,60.168,60.168,0.0,1.987,1.1,1.0,2.654,2.757,1.0,-9999,0.0,61.6913125,1.0,-9999,-9999,10.135,1.0,10.1,1.0,-9999,1.0,18.8432,0.0,-9999,-9999,-9999,1.2378,-9999,35.7434,0.0,-9999,-9999,-9999,2.94108,-9999,-9999,-9999,21,27,21,27,-0.164866,0.0,0.0386598,0.0405369,-0.16113,0.0,0.0385233,0.0404068,-0.163815,0.0,0.00189271,-0.190823,-0.176465,-0.171238,-0.164866,-0.155079,-0.15208,-0.149665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282655,0.054017,0.0,0.0562545,0.0569259,-0.502283,0.405399,0.0,0.0497198,0.0522541,0.286226,0.0508382,0.0,0.056105,0.0567782,-0.49866,0.406533,0.0,0.0495106,0.0520551,0.278137,0.278173,0.279312,0.290033,0.294695,0.295608,0.297252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.547128,-0.520633,-0.518341,-0.502283,-0.493619,-0.488481,-0.48797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289656,0.310564,0.297186,0.00203644,0.282109,0.28466,0.287373,0.289813,0.305118,0.311087,0.323898,0.470237,0.471694,0.461001,0.003611,0.43253,0.439868,0.441638,0.463416,0.476369,0.479427,0.50072,0.188448,0.133976,0.135874,0.00648559,0.0788647,0.106612,0.107972,0.121583,0.162093,0.188448,0.201522,0.394488,0.358539,0.3661,0.00376211,0.334641,0.350078,0.350345,0.357818,0.377909,0.394557,0.404005,-9999,-9999
20040423,3.47,1.0,0.409,1.206,1.0,5.851,3.629,1.0,1.655,0.487,1.191,2.564,2.019,3.47,1.0,0.409,1.206,1.0,5.851,3.629,1.0,442.369,246.412,1.0,299.804,246.412,1.0,293.154,1.0,259.247,293.154,1.0,277.373,1.0,267.827,277.373,1.0,2.667,1.0,1.74,2.667,1.0,60.085,60.085,0.0,7.264,1.4,1.0,2.532,3.281,0.979167,-9999,0.0,98.3302,0.9375,-9999,-9999,10.139,1.0,10.1,1.0,-9999,1.0,28.4588,0.020833,-9999,-9999,-9999,1.42276,-9999,64.3985,0.020833,-9999,-9999,-9999,3.76962,-9999,-9999,-9999,21,27,21,27,-0.171039,0.0208333,0.0386073,0.039169,-0.166879,0.0208333,0.0384269,0.0389912,-0.168898,0.0208333,0.00101894,-0.180193,-0.175626,-0.173813,-0.170327,-0.163275,-0.162407,-0.158388,0.0208333,0.0208333,0.0208333,0.0208333,0.0208333,0.0208333,0.0208333,0.256642,0.0375091,0.0,0.0561037,0.0566459,-0.492625,0.484379,0.037037,0.049703,0.0508961,0.264992,0.0356363,0.0,0.0558022,0.0563473,-0.491994,0.48542,0.037037,0.0494975,0.0506955,0.230866,0.248754,0.256642,0.259243,0.261235,0.264392,0.266912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.502172,-0.501771,-0.497,-0.492232,-0.480746,-0.47986,-0.475441,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.292794,0.312652,0.300002,0.0019384,0.285719,0.288063,0.29061,0.29298,0.306845,0.313219,0.326987,0.475039,0.479531,0.468901,0.00214423,0.448185,0.45526,0.461379,0.466848,0.475039,0.483546,0.498585,0.181001,0.134393,0.134045,0.0059186,0.0779497,0.108043,0.109661,0.120467,0.154704,0.181001,0.1956,0.474538,0.452302,0.456571,0.00295009,0.426472,0.441031,0.443265,0.45217,0.47266,0.474596,0.492249,-9999,-9999
20040424,3.417,1.0,1.061,1.458,1.0,5.25,2.283,1.0,0.205,-2.928,1.486,2.642,3.112,3.417,1.0,1.061,1.458,1.0,5.25,2.283,1.0,443.76,221.805,1.0,306.732,221.805,1.0,287.696,1.0,233.134,287.696,1.0,273.804,1.0,241.264,273.804,1.0,2.743,1.0,2.49,2.743,1.0,60.129,60.129,0.0,1.197,2.5,1.0,3.138,3.636,1.0,-9999,0.0,112.658145833,1.0,-9999,-9999,8.768,1.0,10.1,1.0,-9999,1.0,19.98,0.479167,-9999,-9999,-9999,1.28633,-9999,48.6561,0.458333,-9999,-9999,-9999,3.42465,-9999,-9999,-9999,21,27,21,27,-0.285451,0.395833,0.0394473,0.0465842,-0.284691,0.395833,0.0393287,0.0464838,-0.269344,0.405208,0.00332709,-0.298112,-0.2958,-0.285305,-0.280881,-0.247089,-0.246242,-0.241361,0.333333,0.333333,0.395833,0.395833,0.4375,0.4375,0.4375,0.241778,0.0632047,0.809524,0.057014,0.0818556,-0.67707,0.455355,0.0740741,0.0509953,0.0515083,0.243451,0.0639593,0.809524,0.0568641,0.0817512,-0.67707,0.455355,0.0740741,0.0508275,0.0513421,0.205542,0.217917,0.241778,0.24231,0.335313,0.335386,0.335757,0.666667,0.666667,0.809524,0.809524,0.904762,0.904762,0.904762,-0.687741,-0.684157,-0.684157,-0.67707,-0.674541,-0.669655,-0.66897,0.0740741,0.0740741,0.0740741,0.0740741,0.0740741,0.0740741,0.0740741,0.292343,0.303753,0.295402,0.00122696,0.286422,0.288487,0.289825,0.291542,0.300301,0.303803,0.312388,0.584323,0.588445,0.564745,0.00415711,0.531024,0.536955,0.537581,0.573358,0.58562,0.589719,0.597839,0.172073,0.133217,0.130167,0.00540865,0.0758948,0.10443,0.10837,0.114644,0.145238,0.172073,0.187931,0.459309,0.436302,0.440765,0.00307995,0.408249,0.423755,0.427703,0.435635,0.45751,0.460863,0.478764,-9999,-9999
20040425,3.261,1.0,1.085,2.637,1.0,4.953,3.086,1.0,0.051,-2.793,3.822,2.263,4.345,3.261,1.0,1.085,2.637,1.0,4.953,3.086,1.0,445.124,241.132,1.0,299.617,241.132,1.0,259.365,1.0,237.171,259.365,1.0,260.568,1.0,245.371,260.568,1.0,3.538,1.0,3.394,3.538,1.0,60.265,60.265,0.0,0.434,0.1,1.0,2.185,2.615,1.0,-9999,0.0,85.628375,1.0,-9999,-9999,9.536,1.0,10.3,1.0,-9999,1.0,24.0472,0.604167,-9999,-9999,-9999,1.43597,-9999,54.4285,0.604167,-9999,-9999,-9999,3.59676,-9999,-9999,-9999,21,27,21,27,-0.143009,0.625,0.0403925,0.0567329,-0.139978,0.625,0.0403349,0.056692,-0.15509,0.579687,0.00496843,-0.220059,-0.212255,-0.180797,-0.143009,-0.133247,-0.132579,-0.126866,0.333333,0.333333,0.625,0.625,0.625,0.625,0.625,0.365591,0.0696437,1.0,0.0586021,0.0854852,-0.529345,0.395526,0.333333,0.0520667,0.0576433,0.365591,0.0696437,1.0,0.0585484,0.0854484,-0.524152,0.395402,0.333333,0.0519721,0.0575579,0.254425,0.266806,0.29453,0.365591,0.391282,0.391282,0.391282,0.52381,0.52381,1.0,1.0,1.0,1.0,1.0,-0.578459,-0.571141,-0.538811,-0.531408,-0.524152,-0.521671,-0.521036,0.185185,0.185185,0.333333,0.333333,0.333333,0.333333,0.333333,0.290838,0.296656,0.291364,0.000853896,0.280103,0.287673,0.289238,0.290123,0.294371,0.29669,0.302817,0.436562,0.436635,0.446453,0.00498532,0.416557,0.422064,0.422877,0.436562,0.470035,0.481726,0.504453,0.162417,0.131551,0.126046,0.00488185,0.0736386,0.100529,0.106012,0.113852,0.136822,0.162417,0.179726,0.468334,0.451346,0.454278,0.00265552,0.425269,0.438136,0.441942,0.451034,0.466624,0.469939,0.487255,-9999,-9999
20040426,2.953,1.0,1.523,1.275,1.0,4.065,1.972,1.0,2.386,1.116,1.213,3.374,2.515,2.953,1.0,1.523,1.275,1.0,4.065,1.972,1.0,446.462,265.786,1.0,270.524,265.786,1.0,249.938,1.0,273.998,249.938,1.0,256.679,1.0,282.831,256.679,1.0,3.07,1.0,2.921,3.07,1.0,60.351,60.351,0.0,1.983,0.0,1.0,0.855,4.279,1.0,-9999,0.0,93.8220833333,1.0,-9999,-9999,9.92,1.0,10.4,1.0,-9999,1.0,23.5948,0.791667,-9999,-9999,-9999,1.40106,-9999,42.9169,0.729167,-9999,-9999,-9999,3.26846,-9999,-9999,-9999,21,27,21,27,-0.221904,0.791667,0.0430484,0.0481977,-0.222516,0.791667,0.0428958,0.0480615,-0.224247,0.775521,0.00302213,-0.270895,-0.252618,-0.221904,-0.219312,-0.210354,-0.209266,-0.208836,0.729167,0.625,0.791667,0.791667,0.791667,0.791667,0.791667,0.275081,0.0276612,1.0,0.0618516,0.0675129,-0.594106,0.391559,0.62963,0.0558978,0.058413,0.275081,0.0276612,1.0,0.0615566,0.0672428,-0.595155,0.390335,0.62963,0.0557503,0.058272,0.250285,0.250285,0.275081,0.275081,0.30441,0.30441,0.30441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.65875,-0.627439,-0.597756,-0.595268,-0.593526,-0.593526,-0.589666,0.518519,0.333333,0.62963,0.62963,0.62963,0.62963,0.62963,0.286968,0.282397,0.282503,0.00098098,0.26596,0.275762,0.279204,0.283286,0.287335,0.287608,0.287874,0.504851,0.504913,0.50675,0.00238644,0.494942,0.495777,0.496631,0.503193,0.505891,0.526031,0.538679,0.152051,0.128877,0.120629,0.00442879,0.0706634,0.0964982,0.101123,0.113081,0.130654,0.152051,0.170267,0.507101,0.500415,0.500953,0.00236245,0.472091,0.483818,0.486339,0.503881,0.507142,0.509174,0.525587,-9999,-9999
20040427,2.921,1.0,0.034,2.795,1.0,5.166,4.07,1.0,1.705,0.765,1.393,2.437,2.672,2.921,1.0,0.034,2.795,1.0,5.166,4.07,1.0,447.772,258.823,1.0,287.705,258.823,1.0,223.731,1.0,262.995,223.731,1.0,248.403,1.0,271.639,248.403,1.0,4.275,1.0,3.263,4.275,1.0,60.315,60.315,0.0,0.43,0.0,1.0,1.421,2.56,1.0,-9999,0.0,64.4047916667,1.0,-9999,-9999,9.392,1.0,10.4,1.0,-9999,1.0,24.1866,0.6875,-9999,-9999,-9999,1.38482,-9999,54.615,0.666667,-9999,-9999,-9999,3.72503,-9999,-9999,-9999,21,27,21,27,-0.155698,0.6875,0.0445084,0.0466945,-0.155698,0.6875,0.044441,0.0466303,-0.158278,0.698958,0.00172876,-0.178718,-0.177356,-0.158975,-0.153967,-0.150639,-0.149115,-0.148041,0.708333,0.729167,0.708333,0.6875,0.6875,0.708333,0.708333,0.283487,0.0368637,0.952381,0.0640764,0.0707507,-0.487224,0.432367,0.481481,0.0577083,0.0583637,0.283487,0.0368637,0.952381,0.0640163,0.0706963,-0.487224,0.432367,0.481481,0.0575962,0.0582528,0.230244,0.23406,0.25345,0.283487,0.294056,0.294056,0.294056,0.952381,0.952381,1.0,0.952381,0.952381,0.952381,0.952381,-0.500964,-0.492838,-0.491894,-0.487224,-0.485249,-0.475394,-0.474268,0.518519,0.518519,0.481481,0.481481,0.518519,0.518519,0.518519,0.287434,0.282042,0.282883,0.000972294,0.266966,0.276913,0.278919,0.283129,0.287954,0.288376,0.288818,0.43795,0.43774,0.44116,0.00184328,0.424697,0.429751,0.43774,0.439921,0.441515,0.45176,0.46616,0.143296,0.128093,0.117756,0.00398316,0.0690989,0.09347,0.0990109,0.116473,0.128093,0.143296,0.162928,0.495271,0.491746,0.491493,0.00225846,0.4638,0.474418,0.476966,0.494261,0.498041,0.500084,0.517047,-9999,-9999
20040428,4.598,1.0,1.558,2.281,1.0,6.962,4.109,1.0,2.416,0.179,1.998,4.157,3.116,4.598,1.0,1.558,2.281,1.0,6.962,4.109,1.0,449.055,339.182,1.0,300.31,339.182,1.0,234.185,1.0,248.275,234.185,1.0,241.291,1.0,256.666,241.291,1.0,5.307,1.0,3.665,5.307,1.0,60.187,60.187,0.0,0.478,0.0,1.0,2.084,3.5,1.0,-9999,-9999,112.107083333,1.0,-9999,-9999,11.674,1.0,10.5,1.0,-9999,1.0,31.9229,0.958333,-9999,-9999,-9999,1.54982,-9999,87.6482,0.9375,-9999,-9999,-9999,4.63063,-9999,-9999,-9999,21,27,21,27,-0.247354,0.958333,0.0450738,0.0453925,-0.247354,0.958333,0.0450157,0.0453348,-0.250869,0.957292,0.000877384,-0.264766,-0.258047,-0.251546,-0.24904,-0.247522,-0.247309,-0.246519,0.958333,0.9375,0.958333,0.958333,0.958333,0.958333,0.958333,0.280103,0.0519924,1.0,0.0649266,0.0675409,-0.641613,0.529151,0.925926,0.0584171,0.0588645,0.280103,0.0519924,1.0,0.0648584,0.0674754,-0.641613,0.529151,0.925926,0.0583314,0.0587795,0.254847,0.2578,0.278807,0.280955,0.295019,0.295019,0.296439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.656102,-0.656102,-0.653136,-0.651254,-0.642584,-0.641613,-0.641613,0.925926,0.925926,0.925926,0.925926,0.888889,0.925926,0.925926,0.309703,0.312336,0.308697,0.000636395,0.299035,0.306474,0.307671,0.308772,0.309703,0.31262,0.313311,0.556383,0.559691,0.559565,0.000776159,0.550654,0.555773,0.556307,0.559217,0.561192,0.563254,0.56774,0.144209,0.136938,0.124401,0.00380986,0.0732617,0.0973463,0.110138,0.121544,0.136938,0.144209,0.163849,0.593522,0.600145,0.596302,0.00196936,0.573008,0.581096,0.583866,0.598056,0.603778,0.606536,0.616629,-9999,-9999
20040429,4.049,1.0,1.709,0.887,1.0,5.869,3.106,1.0,3.014,1.213,1.485,4.415,2.83,4.049,1.0,1.709,0.887,1.0,5.869,3.106,1.0,450.31,214.733,1.0,294.244,214.733,1.0,268.617,1.0,249.264,268.617,1.0,271.828,1.0,257.671,271.828,1.0,3.86,1.0,3.522,3.86,1.0,60.148,60.148,0.0,0.653,0.2,1.0,2.832,3.749,1.0,-9999,0.0,75.3951875,1.0,-9999,-9999,10.718,1.0,10.4,1.0,-9999,1.0,23.1466,0.916667,-9999,-9999,-9999,1.35208,-9999,51.1147,0.916667,-9999,-9999,-9999,3.51227,-9999,-9999,-9999,21,27,21,27,-0.107776,0.9375,0.0461698,0.047404,-0.0972327,0.9375,0.046084,0.0473205,-0.10469,0.936458,0.00175396,-0.120245,-0.115627,-0.113462,-0.107018,-0.0968255,-0.0941337,-0.0922543,0.916667,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.286964,0.0125457,1.0,0.0665203,0.0676792,-0.40783,0.463317,0.888889,0.0598274,0.0607365,0.293267,0.00997943,1.0,0.0664394,0.0675997,-0.394671,0.443646,0.888889,0.0596874,0.0605986,0.275692,0.275692,0.275976,0.288584,0.299088,0.300635,0.304865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.424034,-0.416031,-0.408804,-0.403956,-0.3985,-0.395092,-0.395092,0.851852,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.302674,0.292448,0.29551,0.00125547,0.278854,0.288828,0.289192,0.293303,0.303178,0.30355,0.30391,0.407124,0.389681,0.4002,0.00104568,0.389681,0.393554,0.397015,0.399944,0.404854,0.406765,0.409213,0.132514,0.132881,0.117493,0.00355873,0.0694124,0.0913636,0.103122,0.116917,0.13034,0.132551,0.155859,0.405036,0.407469,0.40589,0.0017527,0.385563,0.392002,0.394216,0.406171,0.412279,0.41482,0.425392,-9999,-9999
20040430,5.78,1.0,2.491,2.517,1.0,8.338,3.974,1.0,3.634,1.245,1.975,5.493,2.936,5.78,1.0,2.491,2.517,1.0,8.338,3.974,1.0,451.539,334.814,1.0,298.197,334.814,1.0,248.965,1.0,241.22,248.965,1.0,252.99,1.0,249.489,252.99,1.0,4.986,1.0,3.915,4.986,1.0,60.208,60.208,0.0,0.578,0.1,1.0,2.63,4.335,1.0,-9999,0.0,126.5311875,1.0,-9999,-9999,11.6,1.0,10.4,1.0,-9999,1.0,38.3635,0.979167,-9999,-9999,-9999,1.69973,-9999,96.4809,0.979167,-9999,-9999,-9999,4.63049,-9999,-9999,-9999,21,27,21,27,-0.182951,0.979167,0.0464814,0.0471955,-0.171528,0.979167,0.0464142,0.0471293,-0.181562,0.978125,0.00142376,-0.198926,-0.18811,-0.1878,-0.182951,-0.175153,-0.171752,-0.171528,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.270316,0.0816114,1.0,0.0643955,0.0678996,-0.523669,0.543332,0.962963,0.0619058,0.0620596,0.280822,0.0800688,1.0,0.0643478,0.0678543,-0.51227,0.535457,0.962963,0.0617878,0.0619419,0.244637,0.245642,0.260565,0.270316,0.288394,0.288703,0.288703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.531063,-0.527518,-0.525267,-0.524144,-0.518784,-0.518784,-0.51227,0.962963,0.962963,0.962963,0.962963,0.962963,0.962963,0.962963,0.326169,0.326773,0.324002,0.000601828,0.315843,0.321382,0.323153,0.324861,0.32578,0.326773,0.327766,0.510144,0.498301,0.505564,0.00133215,0.49287,0.496852,0.498011,0.50237,0.513199,0.515023,0.515619,0.132476,0.142051,0.124569,0.0036566,0.0770143,0.0960994,0.103201,0.127895,0.13943,0.146187,0.160716,0.59458,0.61413,0.607414,0.00247414,0.583012,0.591112,0.593295,0.611712,0.619869,0.621857,0.627063,-9999,-9999
