TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20140408,19.631,1.0,15.372,3.192,1.0,23.235,5.504,1.0,18.707,15.22,3.277,21.658,5.081,19.631,1.0,15.372,3.192,1.0,23.235,5.504,1.0,393.658,277.442,1.0,282.864,277.442,1.0,329.328,1.0,314.614,329.328,1.0,366.253,1.0,343.938,366.253,1.0,8.97,1.0,9.27,8.97,1.0,101.911,101.887,1.0,0.0,0.0,0.0,2.156,1.459,1.0,0.125895833333,1.0,142.888333333,1.0,534.712854167,1.0,18.3878333333,1.0,64.6933541667,1.0,398.165729167,1.0,463.45,1.0,16.997,1.0,27.539,1.0,2.94693,0.729167,98.3478,1.0,120.021,117.238,121.223,3.02413,4.22775,18.8796,1.0,23.0401,22.5059,23.271,3.36827,3.41569,5.0,1,22,26,22,22,-4.28619,0.833333,0.319239,0.456939,-4.31358,0.833333,0.318012,0.456083,-4.73425,0.877604,0.0464781,-5.32143,-4.9937,-4.94907,-4.79861,-4.51925,-4.33985,-4.31358,0.854167,0.979167,0.9375,0.895833,0.833333,0.8125,0.833333,7.53289,0.353658,0.954545,0.157364,0.162684,-13.9993,10.4742,0.730769,0.594803,0.814152,7.53289,0.353658,0.954545,0.157364,0.162684,-14.048,10.4912,0.730769,0.592356,0.812366,7.43287,7.4736,7.47962,7.49106,7.5379,7.55613,7.5623,0.954545,0.954545,0.863636,0.954545,0.954545,0.954545,0.954545,-15.9063,-15.2175,-15.1345,-14.87,-14.388,-14.1057,-14.0516,0.769231,0.961538,0.961538,0.846154,0.730769,0.692308,0.730769,9.05041,9.56807,9.03978,0.0619357,8.53732,8.64148,8.73868,8.91035,9.49361,9.58473,9.66553,13.4168,13.8816,13.774,0.0488134,13.3561,13.4662,13.5403,13.7342,13.9461,14.0253,14.2277,8.87456,7.80423,9.38321,0.591542,6.04783,7.325,7.77811,8.066,8.64229,13.4744,19.3862,9.04359,8.16967,9.9837,0.613915,5.67812,5.89444,6.48764,8.51224,12.2537,15.394,17.871,-9999,-9999
20140409,17.503,1.0,13.694,1.869,1.0,20.466,3.82,1.0,17.552,14.361,1.943,20.033,4.177,17.503,1.0,13.694,1.869,1.0,20.466,3.82,1.0,396.063,279.961,1.0,293.399,279.961,1.0,299.731,1.0,306.688,299.731,1.0,334.538,1.0,334.279,334.538,1.0,8.051,1.0,6.874,8.051,1.0,101.766,101.706,1.0,0.0,0.0,0.0,2.123,2.362,1.0,0.207979166667,1.0,119.855458333,1.0,526.944520833,1.0,17.9554166667,1.0,68.2392291667,1.0,389.879708333,1.0,410.851,1.0,17.527,1.0,26.369,1.0,2.14253,0.979167,110.248,1.0,135.891,131.424,137.358,3.22256,5.45302,-10.5553,1.0,-12.8813,-13.1508,-12.5827,3.32386,3.35044,6.0,1,21,27,21,21,-4.76905,0.8125,0.32898,0.591218,-4.76905,0.8125,0.32898,0.591218,-5.24358,0.842188,0.0679695,-5.79313,-5.75152,-5.72631,-5.29717,-4.85131,-4.76905,-4.53975,1.0,1.0,1.0,0.666667,0.708333,0.8125,0.6875,7.53248,0.329737,1.0,0.162804,0.196349,-14.0287,11.0479,0.666667,0.612784,0.98817,7.53248,0.329737,1.0,0.162804,0.196349,-14.0287,11.0479,0.666667,0.612784,0.98817,7.34693,7.35317,7.36349,7.51474,7.5426,7.57269,7.58631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-15.6282,-15.5792,-15.5529,-14.9362,-14.2267,-14.0287,-13.7273,1.0,1.0,1.0,0.407407,0.62963,0.666667,0.481481,8.6369,8.99082,8.62865,0.0430109,8.27353,8.37665,8.41167,8.5309,8.93666,9.01216,9.07536,13.4442,13.7599,13.8722,0.0600462,13.1681,13.4419,13.5385,13.9908,14.1693,14.1901,14.254,8.46975,7.69371,9.04296,0.560503,6.15008,7.12884,7.4429,7.7659,8.26078,12.9662,18.5412,8.38652,7.61224,10.8101,0.63652,7.10091,7.34731,7.66043,8.33133,13.3406,16.4011,19.0237,-9999,-9999
20140410,17.199,1.0,12.143,3.174,1.0,21.132,5.941,1.0,17.221,13.909,2.144,19.797,4.883,17.199,1.0,12.143,3.174,1.0,21.132,5.941,1.0,398.445,300.596,1.0,299.568,300.596,1.0,293.127,1.0,299.497,293.127,1.0,327.472,1.0,325.518,327.472,1.0,9.057,1.0,7.672,9.057,1.0,101.535,101.525,1.0,0.0,0.0,0.0,1.686,1.758,1.0,0.155020833333,1.0,138.3491875,1.0,563.5928125,1.0,19.0123541667,1.0,70.6989166667,1.0,382.894666667,1.0,420.232,1.0,16.605,1.0,25.141,1.0,2.95559,0.958333,110.062,1.0,135.363,131.202,137.126,3.32172,5.50628,14.1506,1.0,17.4035,16.8685,17.6302,3.49469,3.54,7.0,1,21,27,21,25,-5.02363,0.916667,0.320307,0.638635,-5.05472,0.916667,0.326637,0.641833,-5.63737,0.904167,0.0716383,-6.21405,-6.13711,-6.13259,-5.63075,-5.26364,-5.03211,-5.02363,0.958333,0.958333,0.958333,0.833333,0.895833,0.916667,0.916667,7.22404,0.492443,0.952381,0.163202,0.18913,-14.2249,10.2957,0.888889,0.551146,1.0395,7.22325,0.494478,0.952381,0.163202,0.18913,-14.2776,10.3245,0.888889,0.562704,1.04567,7.04441,7.05817,7.06821,7.2117,7.24346,7.24933,7.27036,0.904762,0.952381,0.904762,0.952381,0.952381,0.952381,0.952381,-16.1369,-16.0168,-15.9854,-15.3068,-14.6582,-14.254,-14.2467,0.962963,0.962963,0.962963,0.740741,0.851852,0.888889,0.888889,8.64296,8.97827,8.64842,0.0388588,8.34799,8.44305,8.45178,8.54892,8.93546,9.00275,9.07011,13.724,14.033,14.2858,0.0547336,13.724,13.9106,14.0042,14.1273,14.5976,14.6595,14.7163,8.77581,8.13231,8.64637,0.226901,7.24967,7.47457,7.56907,8.21916,8.7658,10.4271,12.2105,7.43561,6.77019,10.4997,0.666134,6.76409,6.8873,6.99959,7.41578,14.8396,15.835,16.9781,-9999,-9999
20140411,15.379,1.0,12.274,1.363,1.0,17.794,3.282,1.0,16.291,12.72,1.32,19.068,3.945,15.379,1.0,12.274,1.363,1.0,17.794,3.282,1.0,400.801,208.74,1.0,262.329,208.74,1.0,312.166,1.0,311.031,312.166,1.0,347.374,1.0,339.572,347.374,1.0,4.927,1.0,5.859,4.927,1.0,101.206,101.223,1.0,0.0,0.0,0.0,2.374,3.344,1.0,0.330854166667,1.0,87.1159791667,1.0,398.810270833,1.0,13.8542291667,1.0,50.7072708333,1.0,381.778145833,1.0,421.686,1.0,16.729,1.0,24.195,1.0,-1.39265,1.0,84.1037,1.0,103.437,100.258,104.785,2.69783,4.30574,-11.5775,1.0,-14.1288,-14.2704,-13.7074,3.04068,3.06919,8.0,1,21,27,21,23,-2.80297,0.854167,0.324444,1.73684,-2.80746,0.854167,0.325492,1.73703,-4.33228,0.857812,0.251572,-6.32848,-6.32382,-6.32085,-3.2775,-3.02349,-2.91129,-2.80746,1.0,1.0,1.0,0.6875,0.770833,0.8125,0.854167,7.54877,0.83582,1.0,0.165445,0.174964,-10.6732,11.5485,0.740741,0.578721,2.93045,7.54877,0.83582,1.0,0.165445,0.174964,-10.6809,11.5565,0.740741,0.580718,2.93084,7.4294,7.43595,7.44717,7.48884,7.54877,7.5498,7.55919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-16.6354,-16.6136,-16.6116,-11.4443,-11.0503,-10.8681,-10.6809,1.0,1.0,1.0,0.444444,0.518519,0.666667,0.740741,8.28917,8.47413,8.29564,0.0220117,8.13178,8.16883,8.17386,8.25208,8.44861,8.50266,8.53289,11.1107,11.2816,12.6279,0.240273,11.1402,11.2783,11.3744,11.5729,14.4949,14.5124,14.5434,8.49281,7.93909,8.07762,0.127153,6.92015,7.0332,7.16414,8.0269,8.92574,8.94674,9.01856,11.0111,10.2825,11.1949,0.197275,9.80009,9.90161,9.99289,10.5201,12.6698,12.7338,12.7803,-9999,-9999
20140412,14.043,1.0,11.388,0.516,1.0,16.109,2.947,1.0,14.596,11.215,2.179,17.226,3.688,14.043,1.0,11.388,0.516,1.0,16.109,2.947,1.0,403.132,304.809,1.0,299.723,304.809,1.0,283.976,1.0,296.33,283.976,1.0,320.124,1.0,321.658,320.124,1.0,4.835,1.0,5.722,4.835,1.0,101.201,101.18,1.0,0.0,0.0,0.0,2.949,6.278,1.0,0.617625,1.0,133.89275,1.0,580.463333333,1.0,20.03,1.0,72.9114166667,1.0,380.593229167,1.0,395.848,1.0,16.16,1.0,23.359,1.0,-2.0311,1.0,106.147,1.0,130.548,126.535,132.248,2.90392,5.13522,-2.88496,1.0,-3.54815,-3.59436,-3.43908,3.33808,3.34007,9.0,1,21,27,21,25,-5.92936,1.0,0.344751,0.344751,-5.92936,1.0,0.344751,0.344751,-5.93623,0.998958,0.00668184,-5.93511,-5.92936,-5.92936,-5.92936,-5.92936,-5.92936,-5.92936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.14258,0.404493,1.0,0.169211,0.169211,-15.7132,11.448,1.0,0.594526,0.594526,7.14258,0.404493,1.0,0.169211,0.169211,-15.7132,11.448,1.0,0.594526,0.594526,7.13372,7.14258,7.14258,7.14258,7.14258,7.14258,7.14258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-15.7132,-15.7132,-15.7132,-15.7132,-15.7132,-15.7132,-15.7132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03378,8.12085,8.04108,0.0111276,7.97014,7.97418,7.97625,8.01789,8.10924,8.1337,8.15162,13.9663,14.0502,13.9773,0.0130747,13.8995,13.9035,13.9056,13.9472,14.0427,14.0712,14.1232,8.13393,7.60949,7.82786,0.141313,6.6028,6.73112,6.79858,7.69463,8.7732,8.82113,8.87672,14.417,13.7867,14.441,0.190196,12.958,13.0848,13.2484,13.9581,15.834,15.8553,15.8907,-9999,-9999
20140413,16.448,1.0,12.919,2.218,1.0,19.192,5.342,1.0,16.386,12.502,2.778,19.407,4.85,16.448,1.0,12.919,2.218,1.0,19.192,5.342,1.0,405.436,290.031,1.0,301.85,290.031,1.0,302.66,1.0,299.235,302.66,1.0,330.137,1.0,325.198,330.137,1.0,8.25,1.0,8.348,8.25,1.0,101.54,101.594,1.0,0.0,0.0,0.0,3.257,4.026,1.0,0.396291666667,1.0,133.439979167,1.0,549.597020833,1.0,17.8243333333,1.0,67.718375,1.0,390.0265,1.0,397.704,1.0,16.485,1.0,22.948,1.0,3.31702,1.0,115.792,1.0,142.41,137.093,144.265,3.27978,6.2464,-6.6349,1.0,-8.09702,-8.2664,-7.85548,3.75537,3.7677,10.0,1,21,27,21,24,-4.5061,0.958333,0.326093,0.541666,-4.5061,0.958333,0.326093,0.541666,-4.9489,0.957812,0.0533657,-5.68129,-5.48385,-5.01724,-4.91391,-4.7616,-4.61883,-4.5061,0.916667,0.916667,0.916667,1.0,0.895833,0.9375,0.958333,7.44818,0.752216,1.0,0.167829,0.17673,-13.5126,12.2579,0.925926,0.570603,0.916445,7.44818,0.752216,1.0,0.167829,0.17673,-13.5126,12.2579,0.925926,0.570603,0.916445,7.31609,7.35279,7.35279,7.42071,7.44818,7.46355,7.48644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-15.5106,-15.1698,-14.4003,-14.139,-13.9801,-13.7355,-13.5126,0.851852,0.851852,0.851852,1.0,0.814815,0.888889,0.925926,8.61823,8.82844,8.60651,0.0245947,8.44806,8.47227,8.47307,8.53061,8.81862,8.83559,8.86735,13.125,13.3345,13.5554,0.0446635,13.1766,13.3331,13.3862,13.4598,13.6354,13.9161,14.1234,9.24685,8.33929,8.32058,0.19364,6.77713,6.91673,7.00046,8.07318,9.56664,9.60148,9.63475,13.1949,12.6339,12.0198,0.391152,6.96948,7.19633,11.5471,12.535,13.9425,13.978,14.0076,-9999,-9999
20140414,16.969,1.0,12.855,2.1,1.0,20.17,4.685,1.0,16.688,13.019,2.52,19.541,4.871,16.969,1.0,12.855,2.1,1.0,20.17,4.685,1.0,407.714,306.832,1.0,307.639,306.832,1.0,292.765,1.0,296.063,292.765,1.0,329.811,1.0,321.333,329.811,1.0,7.859,1.0,8.459,7.859,1.0,101.848,101.785,1.0,0.0,0.0,0.0,2.297,2.274,1.0,0.217208333333,1.0,136.692875,1.0,578.583479167,1.0,19.3923541667,1.0,72.4808958333,1.0,388.738520833,1.0,408.287,1.0,17.219,1.0,22.627,1.0,3.53081,1.0,107.714,1.0,131.451,127.53,134.201,3.4253,6.01564,6.18029,1.0,7.54223,7.31724,7.70001,3.56928,3.58054,11.0,1,21,27,21,25,-6.4372,0.958333,0.348629,0.429215,-6.39901,0.958333,0.349238,0.429709,-6.41916,0.961458,0.0372273,-6.91772,-6.7688,-6.45586,-6.40216,-6.29351,-6.26806,-6.07702,0.895833,1.0,0.9375,0.9375,1.0,1.0,1.0,7.28115,0.499521,1.0,0.161945,0.175659,-16.691,11.9462,0.925926,0.603004,0.745103,7.28115,0.499521,1.0,0.161945,0.175659,-16.6256,11.9065,0.925926,0.60411,0.745999,7.15596,7.18638,7.18976,7.27233,7.29642,7.32247,7.34494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-17.6256,-17.2247,-16.7427,-16.6256,-16.3942,-16.3493,-16.0073,0.814815,1.0,0.888889,0.925926,1.0,1.0,1.0,8.70678,8.93426,8.67049,0.0283745,8.48577,8.50863,8.52019,8.59693,8.90964,8.93592,8.96465,15.1065,15.3333,15.0897,0.0497302,14.5727,14.6541,14.7816,15.0701,15.3701,15.3927,15.5147,10.4163,8.82702,8.36052,0.269765,6.00236,6.60877,6.8544,7.89821,9.84653,9.92197,10.3015,15.0135,14.1558,13.3482,0.40464,8.14267,8.5351,12.8637,13.6382,15.413,15.4557,15.5272,-9999,-9999
20140415,16.745,1.0,13.017,2.183,1.0,19.645,4.464,1.0,17.101,13.885,1.666,19.602,4.307,16.745,1.0,13.017,2.183,1.0,19.645,4.464,1.0,409.966,308.581,1.0,305.74,308.581,1.0,294.44,1.0,304.813,294.44,1.0,337.218,1.0,331.995,337.218,1.0,7.5,1.0,7.688,7.5,1.0,101.513,101.488,1.0,0.0,0.0,0.0,2.542,2.631,1.0,0.2715625,1.0,138.731854167,1.0,576.583583333,1.0,19.2525208333,1.0,74.5989166667,1.0,388.332520833,1.0,403.922,1.0,17.274,1.0,22.107,1.0,1.49587,1.0,117.523,1.0,143.422,140.096,146.422,3.28474,5.72522,-6.18415,1.0,-7.53632,-7.62255,-7.3218,3.25837,3.26599,12.0,1,21,27,21,26,-6.39727,0.958333,0.337082,0.486962,-6.38772,0.958333,0.337466,0.487228,-6.70973,0.968229,0.0461216,-7.17022,-7.10014,-6.92694,-6.76348,-6.42309,-6.39727,-6.36236,0.979167,1.0,0.9375,0.916667,0.9375,0.958333,0.916667,7.40133,0.484843,1.0,0.16344,0.16797,-16.7161,12.1956,0.925926,0.572159,0.809364,7.40133,0.484843,1.0,0.16344,0.16797,-16.6997,12.185,0.925926,0.572845,0.809849,7.29825,7.3256,7.34854,7.3772,7.40133,7.4031,7.43807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-17.9985,-17.861,-17.6199,-17.4141,-16.7546,-16.7161,-16.6336,0.962963,1.0,0.888889,0.851852,0.925926,0.925926,0.851852,8.6137,8.82081,8.55986,0.0275688,8.36629,8.389,8.4096,8.48513,8.78392,8.81226,8.83838,15.0021,15.2085,15.2696,0.0376765,14.8308,14.9959,15.1073,15.2577,15.4121,15.5573,15.6487,9.83937,8.53106,8.02395,0.240642,5.99565,6.33267,6.69714,8.00645,9.31234,9.34381,9.62342,15.4428,14.4855,14.1236,0.288301,10.6378,10.912,13.2322,14.2758,15.7181,15.7619,15.8749,-9999,-9999
20140416,18.66,1.0,14.284,1.64,1.0,22.063,4.269,1.0,18.481,14.94,2.181,21.235,4.809,18.66,1.0,14.284,1.64,1.0,22.063,4.269,1.0,412.192,295.545,1.0,303.272,295.545,1.0,310.349,1.0,310.315,310.349,1.0,344.081,1.0,338.699,344.081,1.0,10.977,1.0,10.852,10.977,1.0,101.117,101.167,1.0,0.0,0.0,0.0,3.712,3.479,1.0,0.328125,1.0,137.9375,1.0,561.990791667,1.0,19.1172083333,1.0,70.3933958333,1.0,396.2975625,1.0,402.071,1.0,17.601,1.0,21.714,1.0,3.2214,1.0,139.556,1.0,170.07,165.229,172.016,3.36181,6.05091,-31.4284,1.0,-38.3002,-38.7385,-37.2101,3.17192,3.3682,13.0,1,21,27,21,25,-5.78218,0.958333,0.351821,0.42089,-5.78218,0.958333,0.351821,0.42089,-5.99256,0.989062,0.0337054,-6.37395,-6.24422,-6.1975,-5.95433,-5.82958,-5.78218,-5.76922,1.0,1.0,1.0,1.0,1.0,0.958333,1.0,7.56609,0.369189,1.0,0.162893,0.194935,-15.7905,10.8293,0.925926,0.608627,0.6836,7.56609,0.369189,1.0,0.162893,0.194935,-15.7905,10.8293,0.925926,0.608627,0.6836,7.34845,7.35204,7.44837,7.48776,7.56609,7.5662,7.57875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-16.6419,-16.413,-16.4104,-16.0204,-15.8219,-15.7905,-15.7073,1.0,1.0,1.0,1.0,1.0,0.925926,1.0,9.04216,9.35993,8.97661,0.0399262,8.7096,8.73172,8.75278,8.88542,9.30488,9.34957,9.38698,14.8235,15.1421,14.9692,0.0385974,14.5095,14.6942,14.8235,14.9473,15.1678,15.246,15.2867,8.39411,8.23199,7.94543,0.138039,6.40143,6.77491,7.19931,8.08614,8.67743,8.71905,8.75592,14.0212,14.0559,13.1924,0.31935,8.57323,9.34976,12.5754,14.0212,14.605,14.6878,14.7587,-9999,-9999
20140417,18.567,1.0,14.956,1.879,1.0,21.376,4.105,1.0,18.405,15.382,1.356,20.755,4.15,18.567,1.0,14.956,1.879,1.0,21.376,4.105,1.0,414.389,304.664,1.0,295.153,304.664,1.0,311.935,1.0,315.281,311.935,1.0,342.284,1.0,344.75,342.284,1.0,9.53,1.0,9.22,9.53,1.0,100.981,101.003,1.0,0.0,0.0,0.0,2.773,3.188,1.0,0.336895833333,1.0,146.471395833,1.0,588.629583333,1.0,19.562625,1.0,71.4226458333,1.0,397.244625,1.0,409.364,1.0,17.883,1.0,21.122,1.0,3.39073,1.0,134.079,1.0,163.625,158.744,167.048,3.19858,6.93703,-17.7416,1.0,-21.6208,-22.1042,-21.0054,3.24772,3.3483,14.0,1,21,27,21,25,-5.65754,0.979167,0.353696,0.683745,-5.65754,0.979167,0.353696,0.683745,-6.08716,0.980208,0.0775475,-6.6982,-6.65869,-6.58445,-6.07177,-5.61661,-5.48838,-5.4402,1.0,1.0,1.0,1.0,0.958333,0.9375,0.9375,7.72956,0.730997,1.0,0.176023,0.198239,-15.7041,11.33,0.962963,0.609462,1.1726,7.72956,0.730997,1.0,0.176023,0.198239,-15.7041,11.33,0.962963,0.609462,1.1726,7.52151,7.54719,7.56633,7.58598,7.70791,7.72956,7.73188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-17.3803,-17.3062,-17.1805,-16.3537,-15.6327,-15.3026,-15.2048,1.0,1.0,1.0,1.0,0.925926,0.888889,0.888889,8.98116,9.28419,8.89844,0.0397065,8.62196,8.64015,8.66747,8.80243,9.216,9.26716,9.30722,14.6397,14.9417,14.9856,0.0621424,14.1238,14.5094,14.6741,15.0621,15.2756,15.2999,15.4604,7.33658,7.64697,7.59722,0.102848,6.46089,6.69721,7.06187,7.74783,8.07242,8.13989,8.45042,14.4051,14.215,14.1656,0.175417,11.6193,12.1975,13.739,14.4051,15.1153,15.1315,15.1642,-9999,-9999
20140418,16.774,1.0,13.068,1.435,1.0,19.657,3.349,1.0,17.673,14.254,1.977,20.331,4.048,16.774,1.0,13.068,1.435,1.0,19.657,3.349,1.0,416.559,299.946,1.0,298.808,299.946,1.0,304.427,1.0,315.931,304.427,1.0,337.867,1.0,345.542,337.867,1.0,8.139,1.0,8.894,8.139,1.0,101.186,101.258,1.0,0.0,0.0,0.0,3.046,3.487,1.0,0.344145833333,1.0,141.348375,1.0,576.305645833,1.0,19.3399166667,1.0,71.7587083333,1.0,389.943625,1.0,401.052,1.0,17.754,1.0,20.576,1.0,1.18277,1.0,133.754,1.0,163.23,158.36,168.455,3.31622,8.18533,-15.3675,1.0,-18.7541,-19.3545,-18.1946,3.27282,3.38388,15.0,1,21,27,21,26,-7.18713,1.0,0.350687,0.514333,-7.17896,1.0,0.350687,0.514333,-7.41463,0.996354,0.0568301,-7.89652,-7.86443,-7.86205,-7.2359,-7.16969,-7.11195,-6.94194,1.0,1.0,1.0,1.0,0.979167,1.0,1.0,7.26922,0.28002,1.0,0.163297,0.255742,-17.9665,12.6048,1.0,0.596481,0.772876,7.26922,0.28002,1.0,0.163297,0.255742,-17.9525,12.5969,1.0,0.596481,0.772876,6.81525,6.88592,6.89117,7.25262,7.27419,7.27956,7.28314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-18.8287,-18.8287,-18.8287,-18.0371,-17.9474,-17.8457,-17.5563,1.0,1.0,1.0,1.0,0.962963,1.0,1.0,8.50644,8.69652,8.40546,0.0299822,8.17222,8.1883,8.22233,8.35705,8.60752,8.66048,8.7024,15.6838,15.8755,15.8201,0.0441372,15.3093,15.3871,15.6055,15.885,16.053,16.0848,16.1229,6.83485,6.87331,7.01514,0.0696814,6.22058,6.44242,6.70063,7.04772,7.43766,7.4528,7.47884,14.4723,14.2839,14.4716,0.0882488,13.3041,13.8975,14.032,14.423,15.0937,15.1086,15.1251,-9999,-9999
