TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20140112,23.944,1.0,23.642,0.197,1.0,24.179,0.581,1.0,23.347,22.481,0.434,24.021,1.012,23.944,1.0,23.642,0.197,1.0,24.179,0.581,1.0,482.968,97.833,1.0,183.795,97.833,1.0,419.938,1.0,409.201,419.938,1.0,473.511,1.0,457.325,473.511,1.0,2.464,1.0,2.72,2.464,1.0,92.623,92.636,1.0,13.436,16.4,1.0,2.153,1.852,1.0,0.447446808511,0.979166666667,82.25,1.0,12.1666666667,1.0,422.958333333,1.0,401.552,1.0,-9999,-9999,31.699,0.0,-0.51247,0.0,136.819,1.0,-9999,-9999,-9999,14.6682,-9999,-17.0054,1.0,-9999,-9999,-9999,3.33646,-9999,-9999,-9999,21,27,21,27,-1.30633,1.0,0.800899,1.24094,-2.00431,1.0,0.92887,1.32713,-2.26521,1.0,0.137418,-3.36604,-3.27898,-3.21596,-2.00431,-1.38378,-1.38321,-1.30633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.39042,1.37019,1.0,1.26637,2.31369,-4.87493,5.05497,1.0,0.955208,0.963043,1.81533,6.13369,1.0,1.59113,2.50622,-4.84561,5.08976,1.0,1.00035,1.00783,-0.826106,-0.658217,-0.565027,1.81533,3.13082,3.2145,3.39042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.12401,-5.0836,-5.06995,-4.88807,-4.86981,-4.83842,-4.7484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.633444,1.78784,1.13888,0.107044,0.117524,0.377364,0.418483,1.11169,1.78784,1.79877,2.10385,3.48763,3.79215,3.41448,0.0594267,2.79872,2.89079,3.03169,3.48763,3.65634,3.79215,3.8128,6.83099,6.91641,5.05158,0.321866,1.62284,2.89441,3.0907,3.79745,7.05533,7.07759,7.08852,5.57912,7.66565,6.38218,0.220931,4.08038,4.9053,5.14107,5.57912,7.75088,7.77251,7.77707,-9999,-9999
20140113,23.444,1.0,23.202,0.254,1.0,23.631,0.478,1.0,23.478,22.517,0.485,24.225,1.314,23.444,1.0,23.202,0.254,1.0,23.631,0.478,1.0,482.778,91.125,1.0,188.875,91.125,1.0,416.25,1.0,409.655,416.25,1.0,468.595,1.0,457.859,468.595,1.0,2.318,1.0,4.328,2.318,1.0,92.609,92.613,1.0,5.467,18.2,1.0,2.549,2.245,1.0,0.430625,1.0,75.6458333333,1.0,11.2291666667,1.0,420.229166667,1.0,417.872,1.0,-9999,-9999,31.681,0.0,-4.94273,0.0,126.739,1.0,-9999,-9999,-9999,14.3093,-9999,-16.4241,1.0,-9999,-9999,-9999,3.51186,-9999,-9999,-9999,21,27,21,27,-2.12964,1.0,0.816413,0.863666,-1.95521,1.0,0.840045,0.886038,-2.37486,1.0,0.050512,-2.84298,-2.69316,-2.65133,-2.33395,-2.1787,-2.12964,-1.75199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.52149,5.39614,1.0,1.34151,1.44759,-4.83177,5.36279,1.0,0.931402,0.934981,1.84612,5.46293,1.0,1.40565,1.50722,-4.78543,5.42717,1.0,0.935849,0.939411,0.16328,0.433604,0.462938,1.02876,1.41843,1.52149,2.22089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.99744,-4.95103,-4.93437,-4.89662,-4.83177,-4.78757,-4.72877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.412654,1.17034,0.749173,0.0635608,0.106903,0.279973,0.398387,0.688939,1.16196,1.17034,1.36172,3.1137,3.12555,3.12526,0.0268008,2.80006,2.96576,2.98215,3.1137,3.30131,3.32402,3.34066,7.76746,7.86806,5.65354,0.363611,1.11698,3.42699,3.87517,4.47152,7.7551,7.79663,7.86806,5.59252,7.74799,6.34416,0.229004,3.62006,4.864,5.21269,5.60829,7.68945,7.72513,7.74799,-9999,-9999
20140114,23.056,1.0,22.86,0.257,1.0,23.209,0.38,1.0,22.523,21.939,0.286,22.978,1.039,23.056,1.0,22.86,0.257,1.0,23.209,0.38,1.0,482.573,88.188,1.0,110.107,88.188,1.0,416.667,1.0,412.859,416.667,1.0,465.652,1.0,461.629,465.652,1.0,1.881,1.0,2.254,1.881,1.0,92.694,92.694,1.0,15.221,44.0,1.0,2.101,1.749,1.0,0.457954545455,0.916666666667,75.4791666667,1.0,10.5625,1.0,418.5625,1.0,411.223,1.0,-9999,-9999,32.692,0.0,-13.872,0.0,119.962,1.0,-9999,-9999,-9999,13.3042,-9999,-15.1538,1.0,-9999,-9999,-9999,3.17247,-9999,-9999,-9999,21,27,21,27,-2.30072,1.0,0.867271,0.950061,-2.19735,1.0,0.893202,0.973791,-2.666,1.0,0.0598805,-3.1853,-3.0765,-2.92851,-2.68052,-2.36026,-2.30072,-1.94823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.538627,8.31942,1.0,1.50195,1.64506,-4.36041,5.1787,1.0,0.918063,0.927413,0.681861,8.34106,1.0,1.54798,1.68718,-4.29472,5.25968,1.0,0.944408,0.953499,-0.998297,-0.803536,-0.562724,-0.147622,0.41913,0.538627,1.09267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.68044,-4.62313,-4.57931,-4.51845,-4.36948,-4.36041,-4.18746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.203102,0.569593,0.374115,0.0269323,0.0972049,0.186683,0.203102,0.381054,0.545264,0.569593,0.656425,2.60465,2.76694,3.0416,0.0394614,2.60465,2.76694,2.90553,3.01023,3.1737,3.2658,3.45853,6.62841,6.66632,5.04836,0.265558,0.616626,3.97288,5.11268,5.20004,6.36455,6.4002,6.66632,5.63332,6.47331,5.61267,0.13622,3.33989,4.99582,5.48391,5.69661,6.29961,6.33189,6.47331,-9999,-9999
20140115,23.714,1.0,23.115,0.321,1.0,24.179,0.926,1.0,23.166,22.231,0.608,23.894,1.41,23.714,1.0,23.115,0.321,1.0,24.179,0.926,1.0,482.353,137.979,1.0,172.024,137.979,1.0,412.553,1.0,408.958,412.553,1.0,468.466,1.0,457.039,468.466,1.0,3.387,1.0,3.488,3.387,1.0,92.766,92.787,0.979167,9.513,12.0,0.979167,2.33,1.687,0.979167,0.462553191489,0.979166666667,113.978723404,0.979166666667,17.3191489362,0.979166666667,422.106382979,0.979166666667,398.422,1.0,-9999,-9999,32.878,0.0,-12.2025,0.0,143.264,1.0,-9999,-9999,-9999,14.3574,-9999,-15.5299,1.0,-9999,-9999,-9999,4.00232,-9999,-9999,-9999,21,27,21,27,-2.75849,1.0,0.884109,0.927261,-2.72132,1.0,0.902192,0.944519,-3.0505,1.0,0.0421845,-3.40781,-3.31765,-3.28975,-3.1081,-2.89385,-2.75849,-2.56967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.49579,2.63658,1.0,1.46214,1.56972,-6.66687,6.714,1.0,1.00039,1.00267,2.51346,2.88236,1.0,1.50826,1.61276,-6.61694,6.70172,1.0,1.00633,1.00861,1.24134,1.35361,1.48931,1.79968,2.21315,2.49579,2.85193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.82747,-6.79584,-6.78476,-6.68321,-6.66651,-6.6604,-6.61694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.138332,0.20181,0.255284,0.0235169,0.0668329,0.0996122,0.138332,0.21337,0.383779,0.396612,0.398367,2.78304,2.92313,3.30919,0.0407115,2.78304,2.92313,3.13398,3.30014,3.466,3.49127,3.65317,6.15651,6.10619,4.86345,0.217363,1.48763,3.79775,4.24796,5.49746,5.6382,5.86988,6.15651,7.35388,7.56801,6.98777,0.102516,5.38192,6.51384,6.76626,7.29394,7.33608,7.44472,7.57039,-9999,-9999
20140116,23.239,1.0,22.287,0.685,1.0,23.979,0.861,1.0,23.203,22.333,0.602,23.88,1.435,23.239,1.0,22.287,0.685,1.0,23.979,0.861,1.0,482.117,136.299,1.0,173.373,136.299,1.0,409.896,1.0,405.853,409.896,1.0,463.991,1.0,453.387,463.991,1.0,2.776,1.0,3.503,2.776,1.0,92.697,92.71,1.0,9.767,13.0,1.0,1.935,1.383,1.0,0.335416666667,1.0,110.583333333,1.0,17.0416666667,1.0,419.5,1.0,402.569,1.0,-9999,-9999,32.989,0.0,-13.785,0.0,105.83,0.979167,-9999,-9999,-9999,14.3592,-9999,3.78099,1.0,-9999,-9999,-9999,3.85257,-9999,-9999,-9999,21,27,21,27,-3.16078,0.9375,0.907988,1.0026,-3.25306,0.9375,0.914335,1.00835,-3.6351,0.9375,0.0681457,-4.34726,-4.02476,-4.00158,-3.68222,-3.18244,-3.17445,-3.1036,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,2.52698,4.35085,1.0,1.49709,1.70779,-7.38031,7.07734,0.888889,1.03141,1.06063,2.21249,4.38444,1.0,1.53719,1.74306,-7.2938,7.03344,0.888889,1.012,1.04176,0.141973,0.850107,0.909333,1.62842,2.47353,2.49362,2.58811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.99019,-7.86292,-7.57474,-7.44021,-7.37586,-7.36846,-7.2938,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.897268,0.985367,0.926329,0.0644596,0.0240502,0.58662,0.69723,0.98279,1.28125,1.38777,1.39045,4.08639,4.23843,4.56657,0.0520073,4.08639,4.0871,4.23843,4.57289,4.72199,4.89885,5.22239,6.23046,6.06601,4.8607,0.152158,3.21158,3.63959,3.76161,5.23062,5.46466,5.68147,6.23046,6.60746,6.84499,6.35759,0.0607664,5.59875,5.87528,6.00978,6.5372,6.56266,6.6952,6.87154,-9999,-9999
20140117,23.18,1.0,21.726,0.717,1.0,24.409,1.197,1.0,23.464,22.289,0.613,24.457,1.458,23.18,1.0,21.726,0.717,1.0,24.409,1.197,1.0,481.865,126.542,1.0,177.207,126.542,1.0,411.542,1.0,406.041,411.542,1.0,465.335,1.0,453.607,465.335,1.0,2.54,1.0,4.298,2.54,1.0,92.597,92.618,1.0,5.856,3.0,1.0,1.47,1.217,1.0,0.268541666667,1.0,103.208333333,1.0,14.5625,1.0,419.6875,1.0,386.213,1.0,21.851,0.0,32.788,0.0,-12.3601,0.0,102.726,1.0,-9999,-9999,-9999,13.8932,-9999,8.1495,1.0,-9999,-9999,-9999,4.08885,-9999,-9999,-9999,22,26,22,26,-4.47559,1.0,0.835499,0.915127,-4.58798,1.0,0.912572,0.985995,-4.80243,1.0,0.0546056,-5.70555,-5.21897,-5.08685,-4.72271,-4.47559,-4.47225,-4.44739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0529553,2.36984,1.0,1.17072,1.40488,-7.91745,7.48589,1.0,1.10817,1.11125,-0.437699,2.33706,1.0,1.34301,1.55137,-7.79185,7.54812,1.0,1.15947,1.16242,-3.1134,-1.62089,-1.24707,-0.501956,-0.0981839,-0.0677084,-0.0529553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.07181,-7.99449,-7.97716,-7.91745,-7.85005,-7.82901,-7.72953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.81434,1.94584,1.87318,0.0869725,0.528311,1.06336,1.78023,1.94613,2.32785,2.41217,2.4151,6.39352,6.53382,6.6827,0.0777727,5.67864,6.39352,6.53382,6.82195,6.88735,6.89302,7.54683,6.72487,6.66887,5.17167,0.16618,3.14776,3.71707,4.0521,5.36987,5.84628,6.34037,6.72487,6.90391,7.08378,6.43585,0.0780874,5.43906,5.72005,5.8622,6.57072,6.73477,6.90391,7.08378,-9999,-9999
20140118,24.294,1.0,22.324,0.528,1.0,25.962,1.644,1.0,24.383,22.64,0.627,25.859,2.002,24.294,1.0,22.324,0.528,1.0,25.962,1.644,1.0,481.598,307.0,1.0,250.296,307.0,1.0,398.667,1.0,404.808,398.667,1.0,437.448,1.0,452.157,437.448,1.0,4.684,1.0,6.016,4.684,1.0,92.557,92.591,1.0,1.309,0.2,1.0,1.204,1.416,1.0,0.301666666667,1.0,243.020833333,1.0,33.9166666667,1.0,427.791666667,1.0,374.74,1.0,22.34,0.0,32.417,0.0,1.47696,0.0,89.4375,1.0,-9999,-9999,-9999,14.3659,-9999,56.8333,1.0,-9999,-9999,-9999,4.51743,-9999,-9999,-9999,22,26,22,26,-5.63557,1.0,0.81147,0.880245,-5.75855,1.0,0.833059,0.900185,-5.771,1.0,0.0739377,-7.27487,-6.09748,-6.00808,-5.63557,-5.45309,-5.41529,-5.35511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916033,0.146921,1.0,1.33789,1.47301,-10.801,5.29245,1.0,0.895845,0.91212,0.252019,0.944919,1.0,1.35941,1.49259,-10.4579,6.29168,1.0,0.934528,0.95014,-2.45232,-0.184282,0.0617556,0.840301,0.916033,1.04832,1.17908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.8672,-10.801,-10.801,-10.5327,-10.5211,-10.4579,-10.4123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.87466,2.98375,2.97341,0.104987,1.51146,2.05209,2.69213,3.14706,3.51419,3.56056,3.58623,8.47393,8.7423,8.75252,0.10655,6.74406,8.47393,8.68313,8.8787,9.1768,9.19554,9.53501,7.71867,8.00571,5.92367,0.212681,3.79138,4.37465,4.45247,5.94744,6.44626,7.71867,8.00571,10.2227,10.2379,9.19464,0.110773,8.11103,8.37144,8.42011,9.2214,9.46467,10.0447,10.2379,-9999,-9999
20140119,24.102,1.0,21.942,1.528,1.0,25.929,2.245,1.0,24.515,22.474,1.486,26.242,2.498,24.102,1.0,21.942,1.528,1.0,25.929,2.245,1.0,481.313,283.625,1.0,244.397,283.625,1.0,385.5,1.0,400.268,385.5,1.0,447.509,1.0,446.816,447.509,1.0,5.57,1.0,6.818,5.57,1.0,92.458,92.497,1.0,0.0,0.2,1.0,0.711,1.555,1.0,0.25125,1.0,211.770833333,1.0,30.6458333333,1.0,425.729166667,1.0,375.167,1.0,22.36,0.0,31.866,0.25,0.562936,0.0,90.6848,1.0,-9999,-9999,-9999,13.9575,-9999,47.112,1.0,-9999,-9999,-9999,4.3817,-9999,-9999,-9999,22,26,22,26,-4.57086,0.916667,0.795171,0.911986,-4.82247,0.979167,0.81155,0.926302,-4.84073,0.948438,0.0694587,-6.07544,-5.30145,-5.16414,-4.8116,-4.48021,-4.40832,-4.36058,0.916667,0.9375,0.979167,0.916667,0.979167,0.916667,0.979167,0.626685,4.12502,0.863636,1.28149,1.62639,-8.66202,6.50036,0.961538,0.908527,0.910832,0.221958,3.29292,1.0,1.30463,1.64468,-8.76717,6.95634,0.961538,0.930522,0.932773,-2.38925,-0.902094,0.110762,0.221958,0.959954,1.10082,1.21962,0.909091,0.909091,1.0,1.0,1.0,0.863636,1.0,-8.8057,-8.79682,-8.78964,-8.77404,-8.66819,-8.6673,-8.66202,0.961538,0.961538,0.961538,0.961538,0.961538,0.961538,0.961538,3.81342,3.9528,3.97709,0.12241,2.08788,3.11373,3.57269,4.14609,4.59696,4.62684,4.75087,8.45206,8.77527,8.82136,0.0948786,7.53051,8.27786,8.40109,8.77527,9.14577,9.40856,9.87001,7.31213,7.55703,5.66437,0.195121,3.90387,4.3523,4.56321,5.66735,6.02918,7.31213,7.55703,8.76864,8.71272,7.85349,0.0911358,7.08737,7.25372,7.3296,7.73679,8.0046,8.57125,8.76864,-9999,-9999
20140120,24.711,1.0,21.737,1.11,1.0,27.228,2.733,1.0,25.054,22.589,1.492,27.14,2.816,24.711,1.0,21.737,1.11,1.0,27.228,2.733,1.0,481.011,323.958,1.0,268.8,323.958,1.0,380.312,1.0,398.209,380.312,1.0,426.51,1.0,444.393,426.51,1.0,8.519,1.0,7.543,8.519,1.0,92.42,92.466,1.0,0.0,0.0,1.0,0.832,1.577,1.0,0.281875,1.0,238.583333333,1.0,35.1458333333,1.0,429.520833333,1.0,379.319,1.0,22.417,0.0,31.615,0.625,-4.88954,0.0,111.539,1.0,-9999,-9999,-9999,14.605,-9999,49.8655,1.0,-9999,-9999,-9999,4.50601,-9999,-9999,-9999,22,26,22,26,-5.08089,0.979167,0.804185,1.26128,-4.68512,1.0,0.828127,1.27668,-4.88189,0.989062,0.122925,-6.9212,-6.07312,-5.09318,-4.68512,-4.31873,-4.12981,-4.0775,0.979167,0.979167,0.979167,1.0,1.0,1.0,1.0,-1.03599,2.55475,1.0,1.25794,2.33493,-8.1625,5.51495,0.961538,0.955965,0.958318,-0.361875,2.48205,1.0,1.28129,2.34759,-8.02881,5.75209,1.0,0.99755,0.999805,-4.93363,-3.12154,-1.06122,-0.361875,0.410021,0.812648,0.832286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.16303,-8.16303,-8.1625,-8.05344,-8.02881,-8.02881,-7.70447,0.961538,0.961538,0.961538,1.0,1.0,1.0,1.0,4.90828,5.00213,5.08749,0.148573,2.64514,4.17436,4.48824,5.23365,5.7557,5.82107,6.12541,9.825,9.68725,9.97036,0.16533,7.58915,9.17368,9.56635,10.0377,10.7886,10.8489,11.8309,5.611,5.41697,4.6622,0.10038,3.94142,4.04679,4.1617,4.54323,4.84516,5.41697,5.611,8.03101,8.01415,7.72147,0.0423458,7.25786,7.56894,7.6086,7.67271,7.73797,8.01415,8.13994,-9999,-9999
20140121,23.826,1.0,21.538,2.167,1.0,25.762,2.252,1.0,24.554,22.202,1.011,26.544,2.276,23.826,1.0,21.538,2.167,1.0,25.762,2.252,1.0,480.691,285.333,1.0,283.122,285.333,1.0,380.104,1.0,388.749,380.104,1.0,439.457,1.0,433.264,439.457,1.0,6.041,1.0,6.689,6.041,1.0,92.47,92.515,1.0,0.0,0.0,1.0,1.034,1.599,1.0,0.314166666667,1.0,208.75,1.0,31.5625,1.0,424.25,1.0,371.848,1.0,22.166,0.0,32.518,0.520833,-7.4313,0.0,94.9121,1.0,-9999,-9999,-9999,11.5962,-9999,46.2572,1.0,-9999,-9999,-9999,4.53564,-9999,-9999,-9999,22,26,22,26,-1.36344,0.729167,0.809502,1.37864,-3.87623,1.0,0.804923,1.37596,-3.30767,0.920312,0.151773,-4.48547,-4.18081,-3.87623,-3.51235,-3.33797,-1.94889,-1.36344,1.0,0.916667,1.0,1.0,0.916667,0.729167,0.729167,8.67067,6.91735,0.5,1.32635,2.73514,-9.76232,8.22292,0.923077,0.90247,0.916533,3.81909,5.95618,1.0,1.29936,2.72216,-10.1275,7.22885,1.0,0.917489,0.931326,2.69001,2.84356,3.81909,4.55447,4.95362,7.62762,8.67067,1.0,0.863636,1.0,1.0,0.863636,0.5,0.5,-10.256,-10.1323,-10.1299,-10.1254,-9.92176,-9.81242,-9.76232,1.0,0.961538,0.961538,1.0,0.961538,0.923077,0.923077,5.46381,5.60616,5.53122,0.135841,3.2472,4.54658,5.18498,5.66318,6.23073,6.27374,6.27682,7.10312,9.48239,8.85353,0.151843,7.10312,7.59417,7.61207,9.26019,9.59884,9.62679,9.91526,4.48888,4.20416,3.93654,0.0704464,3.06314,3.59369,3.70472,3.9578,4.20416,4.26525,4.48888,7.65418,7.69128,7.64725,0.0368678,7.02774,7.51127,7.5132,7.69128,7.73445,7.87384,7.89956,-9999,-9999
20140122,24.638,1.0,22.908,1.016,1.0,26.101,1.953,1.0,24.377,22.498,1.622,25.966,2.476,24.638,1.0,22.908,1.016,1.0,26.101,1.953,1.0,480.354,324.568,1.0,278.436,324.568,1.0,393.812,1.0,392.807,393.812,1.0,432.72,1.0,438.039,432.72,1.0,6.074,1.0,6.589,6.074,1.0,92.571,92.606,0.979167,0.0,0.0,0.979167,1.345,1.505,0.979167,0.396595744681,0.979166666667,253.106382979,0.979166666667,36.829787234,0.979166666667,431.106382979,0.979166666667,370.0,1.0,22.253,0.0,32.412,0.791667,-5.62304,0.0,98.3659,1.0,-9999,-9999,-9999,14.5608,-9999,81.6739,1.0,-9999,-9999,-9999,4.59396,-9999,-9999,-9999,22,26,22,26,-4.79635,1.0,0.838759,0.965809,-4.43636,1.0,0.84616,0.972244,-4.78745,1.0,0.0852121,-6.34778,-5.38071,-4.81969,-4.64679,-4.43636,-4.42306,-4.36284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.34587,1.88855,1.0,1.35342,1.57724,-10.5179,8.08773,1.0,0.956627,0.975317,2.65116,1.44765,1.0,1.34315,1.56843,-10.1358,8.28535,1.0,0.987135,1.00526,-1.02302,1.24491,2.16639,2.47253,2.82627,2.8647,2.94172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.6259,-10.5184,-10.5179,-10.3948,-10.2508,-10.1383,-10.1358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.11565,6.20844,6.01443,0.111508,4.11663,5.12737,5.78048,6.20844,6.52262,6.64881,6.6535,10.7874,10.6448,10.8049,0.106432,9.57403,10.1471,10.4959,10.7874,11.319,11.4685,12.0342,4.1329,4.10917,3.87066,0.0611763,3.00103,3.60265,3.63096,3.93798,4.10917,4.1329,4.42322,8.0629,8.08265,8.0446,0.0330472,7.45674,7.88372,7.90563,8.08265,8.15049,8.15325,8.41524,-9999,-9999
